Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-02-02,58448861,dw,top_control,GE,GDP630PYRFS,GDP630PYRFS,,us,retail,bestbuy,,Positive,"onboard,purchase",Noise_Vibration,Easy to install and quiet for the price.,[ Dishwasher ] || ---------------- || Easy to install and quiet for the price. It's a good product.,[ Dishwasher ] || ---------------- || Easy to install and quiet for the price. It's a good product.,,,5.0
24-02-02,69214412,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Design,spacious and lots of new innovative areas to line up plates and glasses.,[ Like it but bad dryer ] || ---------------- || Spacious and lots of new innovative areas to line up plates and glasses. Doesn't dry well,[ Like it but bad dryer ] || ---------------- || Spacious and lots of new innovative areas to line up plates and glasses.  Doesn’t dry well,Verified,,4.0
24-02-02,69214412,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Negative,use,Performance_Drying,Doesn't dry well,[ Like it but bad dryer ] || ---------------- || Spacious and lots of new innovative areas to line up plates and glasses. Doesn't dry well,[ Like it but bad dryer ] || ---------------- || Spacious and lots of new innovative areas to line up plates and glasses.  Doesn’t dry well,Verified,,4.0
24-02-02,58450033,dw,top_control,GE,GPT225SSLSS,GPT225SSLSS,,us,retail,bestbuy,,Positive,use,Easy_Use,"Great portable dishwasher, very quiet and easy to move!","[ Squeaky clean every time! ] || ---------------- || Great portable dishwasher, very quiet and easy to move! Absolutely does a great job cleaning dishes. So easy to attach to your sink!","[ Squeaky clean every time! ] || ---------------- || Great portable dishwasher, very quiet and easy to move! Absolutely does a great job cleaning dishes. So easy to attach to your sink!",,,5.0
24-02-02,58450033,dw,top_control,GE,GPT225SSLSS,GPT225SSLSS,,us,retail,bestbuy,,Positive,use,Noise_Vibration,"Great portable dishwasher, very quiet and easy to move!","[ Squeaky clean every time! ] || ---------------- || Great portable dishwasher, very quiet and easy to move! Absolutely does a great job cleaning dishes. So easy to attach to your sink!","[ Squeaky clean every time! ] || ---------------- || Great portable dishwasher, very quiet and easy to move! Absolutely does a great job cleaning dishes. So easy to attach to your sink!",,,5.0
24-02-02,58450033,dw,top_control,GE,GPT225SSLSS,GPT225SSLSS,,us,retail,bestbuy,,Very Positive,use,Performance_Washing,Absolutely does a great job cleaning dishes.,"[ Squeaky clean every time! ] || ---------------- || Great portable dishwasher, very quiet and easy to move! Absolutely does a great job cleaning dishes. So easy to attach to your sink!","[ Squeaky clean every time! ] || ---------------- || Great portable dishwasher, very quiet and easy to move! Absolutely does a great job cleaning dishes. So easy to attach to your sink!",,,5.0
24-02-02,58450033,dw,top_control,GE,GPT225SSLSS,GPT225SSLSS,,us,retail,bestbuy,,Positive,onboard,Delivery_Installation,So easy to attach to your sink!,"[ Squeaky clean every time! ] || ---------------- || Great portable dishwasher, very quiet and easy to move! Absolutely does a great job cleaning dishes. So easy to attach to your sink!","[ Squeaky clean every time! ] || ---------------- || Great portable dishwasher, very quiet and easy to move! Absolutely does a great job cleaning dishes. So easy to attach to your sink!",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Design,Really nice looking dishwasher (stainless black).,"[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Design,It fits a LOT of dishes.,"[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Easy_Use,"The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Noise_Vibration,"Everything comes out clean and dry, and this dishwasher is virtually silent.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Performance_Drying,"Everything comes out clean and dry, and this dishwasher is virtually silent.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Performance_Washing,"Everything comes out clean and dry, and this dishwasher is virtually silent.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Neutral,use,Noise_Vibration,We couldn't even tell it was on except for walking over and seeing the light.,"[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Positive,use,Noise_Vibration,Even when draining it was silent.,"[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
24-02-02,58455141,dw,top_control,KITCHENAID,KDTM404KPS,KDTM404KPS,,us,retail,kitchenaid,,Very Positive,use,,Highly recommend.,"[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes. The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn't even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.","[ Silent dishwasher with lots of room ] || ---------------- || Really nice looking dishwasher (stainless black). It fits a LOT of dishes.  The third rack is really handy, particularly for our smaller cups, smaller school lunch box pieces and large knives. Everything comes out clean and dry, and this dishwasher is virtually silent. We couldn’t even tell it was on except for walking over and seeing the light. Even when draining it was silent. Highly recommend.",,,5.0
