Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-02-15,49010842,dw,top_control,SAMSUNG,DW80B6060UG_AC_DW80B6060US_AC,DW80B6060UG_AC_DW80B6060US_AC,,ci,retail,samsung_com_ca,,Positive,use,Easy_Use,I had a Bosch and this is even quieter the adjustable center rack and storm wash are excellent.,[ Quiet with great features ] || ---------------- || Best dishwasher I have ever bought. I had a Bosch and this is even quieter the adjustable center rack and storm wash are excellent. I would definitely recommend! ,[ Quiet with great features ] || ---------------- || [This review was collected as part of a promotion.] Best dishwasher I have ever bought. I had a Bosch and this is even quieter the adjustable center rack and storm wash are excellent. I would definitely recommend!!,,,5.0
23-02-11,49075914,dw,top_control,BOSCH,800_series,SPX68B55UC,,ci,retail,thebrick,,Positive,use,Easy_Use,The third rack is a real game changer as well.,"[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.","[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.",,,5.0
23-02-11,49075914,dw,top_control,BOSCH,800_series,SPX68B55UC,,ci,retail,thebrick,,Neutral,use,Easy_Use,I removed the utensil basket which freed up even more room in the lower rack.,"[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.","[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.",,,5.0
23-02-11,49075914,dw,top_control,BOSCH,800_series,SPX68B55UC,,ci,retail,thebrick,,Negative,use,Performance_Drying,"I was a bit suspicious of the drying technology, but I am sold.","[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.","[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.",,,5.0
23-02-11,49075914,dw,top_control,BOSCH,800_series,SPX68B55UC,,ci,retail,thebrick,,Positive,use,Performance_Drying,Even the 30min express cycle leaves everything spot free and dry.,"[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.","[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.",,,5.0
23-02-11,49075914,dw,top_control,BOSCH,800_series,SPX68B55UC,,ci,retail,thebrick,,Negative,use,Noise_Vibration,"Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.","[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.","[ Compact quiet power ] || ---------------- || This unit replaced a relic of the 80s, so my expectations were low. My tiny galley kitchen cannot accommodate a full-width machine, so purchasing options are limited. After my first load, I was completely blown away by the capabilities of the new machine. Spotless dishes, each one. The capacity and configurations are great and I have been able to fit everything I want. The third rack is a real game changer as well. I removed the utensil basket which freed up even more room in the lower rack.I was a bit suspicious of the drying technology, but I am sold. Even the 30min express cycle leaves everything spot free and dry.Aside from a extremely quiet hum, the only sounds I hear I are the ocassional splash of water.",,,5.0
23-02-11,69214575,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,,This is a great dishwasher.,"[ Great dishwasher ] || ---------------- || This is a great dishwasher. The stainless steel tub is beautiful, the adjustable racks are great . all clearly high quality. Others describe it as ""whisper quiet""--not sure I'd say that, but it isn't overly noisy. I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the ""extended"" dry time option. Otherwise, really happy!","[ Great dishwasher ] || ---------------- || This is a great dishwasher.  The stainless steel tub is beautiful, the adjustable racks are great . . . all clearly high quality.  Others describe it as 'whisper quiet'--not sure I'd say that, but it isn't overly noisy.  I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the 'extended' dry time option.  Otherwise, really happy!",Verified,,4.0
23-02-11,69214575,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Design,"The stainless steel tub is beautiful, the adjustable racks are great .","[ Great dishwasher ] || ---------------- || This is a great dishwasher. The stainless steel tub is beautiful, the adjustable racks are great . all clearly high quality. Others describe it as ""whisper quiet""--not sure I'd say that, but it isn't overly noisy. I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the ""extended"" dry time option. Otherwise, really happy!","[ Great dishwasher ] || ---------------- || This is a great dishwasher.  The stainless steel tub is beautiful, the adjustable racks are great . . . all clearly high quality.  Others describe it as 'whisper quiet'--not sure I'd say that, but it isn't overly noisy.  I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the 'extended' dry time option.  Otherwise, really happy!",Verified,,4.0
23-02-11,69214575,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Easy_Use,"The stainless steel tub is beautiful, the adjustable racks are great .","[ Great dishwasher ] || ---------------- || This is a great dishwasher. The stainless steel tub is beautiful, the adjustable racks are great . all clearly high quality. Others describe it as ""whisper quiet""--not sure I'd say that, but it isn't overly noisy. I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the ""extended"" dry time option. Otherwise, really happy!","[ Great dishwasher ] || ---------------- || This is a great dishwasher.  The stainless steel tub is beautiful, the adjustable racks are great . . . all clearly high quality.  Others describe it as 'whisper quiet'--not sure I'd say that, but it isn't overly noisy.  I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the 'extended' dry time option.  Otherwise, really happy!",Verified,,4.0
23-02-11,69214575,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,,all clearly high quality.,"[ Great dishwasher ] || ---------------- || This is a great dishwasher. The stainless steel tub is beautiful, the adjustable racks are great . all clearly high quality. Others describe it as ""whisper quiet""--not sure I'd say that, but it isn't overly noisy. I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the ""extended"" dry time option. Otherwise, really happy!","[ Great dishwasher ] || ---------------- || This is a great dishwasher.  The stainless steel tub is beautiful, the adjustable racks are great . . . all clearly high quality.  Others describe it as 'whisper quiet'--not sure I'd say that, but it isn't overly noisy.  I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the 'extended' dry time option.  Otherwise, really happy!",Verified,,4.0
23-02-11,69214575,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Noise_Vibration,"Others describe it as ""whisper quiet""--not sure I'd say that, but it isn't overly noisy.","[ Great dishwasher ] || ---------------- || This is a great dishwasher. The stainless steel tub is beautiful, the adjustable racks are great . all clearly high quality. Others describe it as ""whisper quiet""--not sure I'd say that, but it isn't overly noisy. I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the ""extended"" dry time option. Otherwise, really happy!","[ Great dishwasher ] || ---------------- || This is a great dishwasher.  The stainless steel tub is beautiful, the adjustable racks are great . . . all clearly high quality.  Others describe it as 'whisper quiet'--not sure I'd say that, but it isn't overly noisy.  I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the 'extended' dry time option.  Otherwise, really happy!",Verified,,4.0
23-02-11,69214575,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Neutral,use,Performance_Drying,"I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the ""extended"" dry time option.","[ Great dishwasher ] || ---------------- || This is a great dishwasher. The stainless steel tub is beautiful, the adjustable racks are great . all clearly high quality. Others describe it as ""whisper quiet""--not sure I'd say that, but it isn't overly noisy. I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the ""extended"" dry time option. Otherwise, really happy!","[ Great dishwasher ] || ---------------- || This is a great dishwasher.  The stainless steel tub is beautiful, the adjustable racks are great . . . all clearly high quality.  Others describe it as 'whisper quiet'--not sure I'd say that, but it isn't overly noisy.  I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the 'extended' dry time option.  Otherwise, really happy!",Verified,,4.0
23-02-11,69214575,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,,"Otherwise, really happy!","[ Great dishwasher ] || ---------------- || This is a great dishwasher. The stainless steel tub is beautiful, the adjustable racks are great . all clearly high quality. Others describe it as ""whisper quiet""--not sure I'd say that, but it isn't overly noisy. I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the ""extended"" dry time option. Otherwise, really happy!","[ Great dishwasher ] || ---------------- || This is a great dishwasher.  The stainless steel tub is beautiful, the adjustable racks are great . . . all clearly high quality.  Others describe it as 'whisper quiet'--not sure I'd say that, but it isn't overly noisy.  I'd give it 5 stars, but it only completely dries the dishes if I make sure to use a rinse aid and use the 'extended' dry time option.  Otherwise, really happy!",Verified,,4.0
23-02-11,49101123,dw,front_control,MIELE,G5210SCCLST,G5210SCCLST,ASIA,au,retail,harveynorman,,Negative,use,Design,"Cleans well but loading is difficult due to a design fault where cuttlery tray under hang impedes taller glasses in middle tray , This was not a problem with the previous model, The internal volume seems smaller than previous model.","[ Design fault ] || ---------------- || Cleans well but loading is difficult due to a design fault where cuttlery tray under hang impedes taller glasses in middle tray , This was not a problem with the previous model, The internal volume seems smaller than previous model.","[ Design fault ] || ---------------- || Cleans well but loading is difficult due to a design fault where cuttlery tray under hang impedes taller glasses in middle tray ,  This was not a problem with the previous model,  The internal volume seems smaller than previous model.",,,2.0
23-02-11,49101123,dw,front_control,MIELE,G5210SCCLST,G5210SCCLST,ASIA,au,retail,harveynorman,,Negative,use,Easy_Use,"Cleans well but loading is difficult due to a design fault where cuttlery tray under hang impedes taller glasses in middle tray , This was not a problem with the previous model, The internal volume seems smaller than previous model.","[ Design fault ] || ---------------- || Cleans well but loading is difficult due to a design fault where cuttlery tray under hang impedes taller glasses in middle tray , This was not a problem with the previous model, The internal volume seems smaller than previous model.","[ Design fault ] || ---------------- || Cleans well but loading is difficult due to a design fault where cuttlery tray under hang impedes taller glasses in middle tray ,  This was not a problem with the previous model,  The internal volume seems smaller than previous model.",,,2.0
23-02-11,49105096,dw,front_control,WHIRLPOOL,WDF331PAHS,WDF331PAHS,,us,retail,appliancesconnection,,Positive,use,,I am very happy with my dishwasher.,"[ Best dishwasher ] || ---------------- || I am very happy with my dishwasher. I had this same one at my house so, when moving to my duplex, I chose the same one. One disappoint is that there is no ""rinse & hold"" setting.","[ Best dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I am very happy with my dishwasher. I had this same one at my house so, when moving to my duplex, I chose the same one. One disappoint is that there is no 'rinse & hold' setting.",,,5.0
23-02-11,49105096,dw,front_control,WHIRLPOOL,WDF331PAHS,WDF331PAHS,,us,retail,appliancesconnection,,Neutral,decide,Delivery_Installation,"I had this same one at my house so, when moving to my duplex, I chose the same one.","[ Best dishwasher ] || ---------------- || I am very happy with my dishwasher. I had this same one at my house so, when moving to my duplex, I chose the same one. One disappoint is that there is no ""rinse & hold"" setting.","[ Best dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I am very happy with my dishwasher. I had this same one at my house so, when moving to my duplex, I chose the same one. One disappoint is that there is no 'rinse & hold' setting.",,,5.0
23-02-11,49105096,dw,front_control,WHIRLPOOL,WDF331PAHS,WDF331PAHS,,us,retail,appliancesconnection,,Negative,use,Easy_Use,"One disappoint is that there is no ""rinse & hold"" setting.","[ Best dishwasher ] || ---------------- || I am very happy with my dishwasher. I had this same one at my house so, when moving to my duplex, I chose the same one. One disappoint is that there is no ""rinse & hold"" setting.","[ Best dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I am very happy with my dishwasher. I had this same one at my house so, when moving to my duplex, I chose the same one. One disappoint is that there is no 'rinse & hold' setting.",,,5.0
23-02-11,49263425,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,leons,,Positive,use,,Love our new Bosch dishwasher.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,,,4.0
23-02-11,49263425,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,leons,,Positive,use,Noise_Vibration,It is much quieter than our old one.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,,,4.0
23-02-11,49263425,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,leons,,Positive,use,Easy_Use,The delayed wash is really handy.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,,,4.0
23-02-11,49263425,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,leons,,Positive,use,Easy_Use,Really like the cutlery drawer.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,,,4.0
23-02-11,49263425,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,leons,,Negative,use,Design,The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,,,4.0
23-02-11,49263425,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,leons,,Negative,use,Easy_Use,The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,[ Series 100 ] || ---------------- || Love our new Bosch dishwasher. It is much quieter than our old one. The delayed wash is really handy. Really like the cutlery drawer. The only negative is that we are having difficulty loading it so we can get the maximum # of dishes in it per wash.,,,4.0
23-02-11,49439982,dw,front_control,BOSCH,6_series,SMS6HCI01A,ASIA,au,retail,bosch_home_au,,Very Positive,use,Delivery_Installation,Had a previous model Bosch dishwasher which was fantastic.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,,,2.0
23-02-11,49439982,dw,front_control,BOSCH,6_series,SMS6HCI01A,ASIA,au,retail,bosch_home_au,,Very Positive,use,Durability,Had a previous model Bosch dishwasher which was fantastic.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,,,2.0
23-02-11,49439982,dw,front_control,BOSCH,6_series,SMS6HCI01A,ASIA,au,retail,bosch_home_au,,Positive,,Easy_Use,This one is no end of trouble.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,,,2.0
23-02-11,49439982,dw,front_control,BOSCH,6_series,SMS6HCI01A,ASIA,au,retail,bosch_home_au,,Negative,"maintain,use",Durability,Always seems to have some error code and stops working.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,,,2.0
23-02-11,49439982,dw,front_control,BOSCH,6_series,SMS6HCI01A,ASIA,au,retail,bosch_home_au,,Negative,use,Easy_Use,The interface is hopeless- touch sensitive buttons don't recognise pushes half the time.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,,,2.0
23-02-11,49439982,dw,front_control,BOSCH,6_series,SMS6HCI01A,ASIA,au,retail,bosch_home_au,,Negative,"maintain,use",,Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,[ Pretty disappointed ] || ---------------- || Had a previous model Bosch dishwasher which was fantastic. This one is no end of trouble. Always seems to have some error code and stops working. The interface is hopeless- touch sensitive buttons don't recognise pushes half the time. Now has developed a fault where all the lights are lit up and dishwasher is completely unresponsive.,,,2.0
23-02-11,49855853,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Positive,,,excellent~,excellent~,excellent~,,,unrated
23-02-11,49855858,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Positive,,,Have fun reading the article!,Have fun reading the article! I'm going to go to seoichu. Come play~^^*,잼있게 글 보다 가요!서이추 하고갑니다놀러오세요~^^*,,,unrated
23-02-11,49855858,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Neutral,,,I'm going to go to seoichu.,Have fun reading the article! I'm going to go to seoichu. Come play~^^*,잼있게 글 보다 가요!서이추 하고갑니다놀러오세요~^^*,,,unrated
23-02-11,49855858,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Neutral,,,Come play~^^*,Have fun reading the article! I'm going to go to seoichu. Come play~^^*,잼있게 글 보다 가요!서이추 하고갑니다놀러오세요~^^*,,,unrated
23-02-11,50264048,dw,front_control,SIEMENS,SJ233W01CC,SJ233W01CC,ASIA,cn,retail,jd,,Positive,onboard,Delivery_Installation,"After-sales service: After-sales service is good, no problem with the trial, the faucet is dedicated, you have to buy it from the installer, one hundred and one small","After-sales service: After-sales service is good, no problem with the trial, the faucet is dedicated, you have to buy it from the installer, one hundred and one small",售后服务：售后服务好，试用没问题，水龙头是专用的，要在安装师傅那买，小一百一个,,,5.0
23-02-11,50264048,dw,front_control,SIEMENS,SJ233W01CC,SJ233W01CC,ASIA,cn,retail,jd,,Positive,onboard,Service,"After-sales service: After-sales service is good, no problem with the trial, the faucet is dedicated, you have to buy it from the installer, one hundred and one small","After-sales service: After-sales service is good, no problem with the trial, the faucet is dedicated, you have to buy it from the installer, one hundred and one small",售后服务：售后服务好，试用没问题，水龙头是专用的，要在安装师傅那买，小一百一个,,,5.0
23-02-11,50269773,dw,front_control,HAIER,EYW101286BKDU1,EYW101286BKDU1,ASIA,cn,retail,jd,,Positive,use,Durability,Dishwashers really greatly improve the quality of life!,"Dishwashers really greatly improve the quality of life! After eating, you don’t need to wash the dishes anymore, just put it in the dishwasher, press start again, and you can do what you like! No need to write with oily hands anymore; and the space capacity is large enough, pots and pans can be placed, and can also be washed in layers up and down, so you don’t have to save it until the next day. This is what I prefer, and the price is very affordable. Really hands free!",洗碗机真的是大大改善了生活品质！吃完饭再也不用洗碗了，直接往洗碗机里面放，再按开始，就可以去做自己喜欢的事情啦！再也不用写得双手油乎乎的；而且空间容量够大，锅碗瓢盆都可以放，也可以上下分层洗，不用攒着到第二天，这也是我比较喜欢的，价格也很实惠，真正解放了双手！,,,5.0
23-02-11,50269773,dw,front_control,HAIER,EYW101286BKDU1,EYW101286BKDU1,ASIA,cn,retail,jd,,Positive,use,Performance_Washing,"After eating, you don’t need to wash the dishes anymore, just put it in the dishwasher, press start again, and you can do what you like!","Dishwashers really greatly improve the quality of life! After eating, you don’t need to wash the dishes anymore, just put it in the dishwasher, press start again, and you can do what you like! No need to write with oily hands anymore; and the space capacity is large enough, pots and pans can be placed, and can also be washed in layers up and down, so you don’t have to save it until the next day. This is what I prefer, and the price is very affordable. Really hands free!",洗碗机真的是大大改善了生活品质！吃完饭再也不用洗碗了，直接往洗碗机里面放，再按开始，就可以去做自己喜欢的事情啦！再也不用写得双手油乎乎的；而且空间容量够大，锅碗瓢盆都可以放，也可以上下分层洗，不用攒着到第二天，这也是我比较喜欢的，价格也很实惠，真正解放了双手！,,,5.0
23-02-11,50269773,dw,front_control,HAIER,EYW101286BKDU1,EYW101286BKDU1,ASIA,cn,retail,jd,,Positive,use,Design,"No need to write with oily hands anymore; and the space capacity is large enough, pots and pans can be placed, and can also be washed in layers up and down, so you don’t have to save it until the next day.","Dishwashers really greatly improve the quality of life! After eating, you don’t need to wash the dishes anymore, just put it in the dishwasher, press start again, and you can do what you like! No need to write with oily hands anymore; and the space capacity is large enough, pots and pans can be placed, and can also be washed in layers up and down, so you don’t have to save it until the next day. This is what I prefer, and the price is very affordable. Really hands free!",洗碗机真的是大大改善了生活品质！吃完饭再也不用洗碗了，直接往洗碗机里面放，再按开始，就可以去做自己喜欢的事情啦！再也不用写得双手油乎乎的；而且空间容量够大，锅碗瓢盆都可以放，也可以上下分层洗，不用攒着到第二天，这也是我比较喜欢的，价格也很实惠，真正解放了双手！,,,5.0
