Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-11-03,76141233,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,bestbuy_ca,,Positive,use,Performance_Drying,"My new Bosch dishwasher is incredibly quiet, all dishes come out squeeky clean, and all plastic dries to perfection.","[ BEST DISHWASHER I HAVE EVER HAD!  ] || ---------------- || This is our 5th dishwasher we have had in our home within the past 28 years. My new Bosch dishwasher is incredibly quiet, all dishes come out squeeky clean, and all plastic dries to perfection. I could not have asked for more. I recommend this dishwasher to anyone who is looking to purchase a new one. I wish I had known before how great this experience was going to be!","[ BEST DISHWASHER I HAVE EVER HAD!!! ] || ---------------- || [This review was collected as part of a promotion.] This is our 5th dishwasher we have had in our home within the past 28 years. My new Bosch dishwasher is incredibly quiet, all dishes come out squeeky clean, and all plastic dries to perfection. I could not have asked for more.I recommend this dishwasher to anyone who is looking to purchase a new one. I wish I had known before how great this experience was going to be!",Not verified,Originally posted on bosch-home.com,5.0
25-10-29,75983559,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Very Positive,use,Performance_Drying,"The Dry Boost feature is fantastic, ensuring even plastics are completely dry.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.",Not verified,,5.0
25-10-29,75983559,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,use,,"Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.",Not verified,,5.0
25-10-29,75983559,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,use,Design,The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen.,"Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.",Not verified,,5.0
25-10-29,75983559,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,use,Noise_Vibration,The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen.,"Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.",Not verified,,5.0
25-10-29,75983559,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Very Positive,use,,Highly recommend!,"Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.",Not verified,,5.0
25-10-29,75983559,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,,Delivery_Installation,Thank you again Home Depot.,"Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.",Not verified,,5.0
25-10-29,75983559,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,,Service,Thank you again Home Depot.,"Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.","Outstanding GE Dishwasher PerformanceI am truly impressed with my new GE dishwasher! The cleaning power is excellent, effortlessly tackling baked-on messes and leaving every dish sparkling and sanitized. The Dry Boost feature is fantastic, ensuring even plastics are completely dry. Furthermore, the Piranha Hard Food Disposer means no pre-rinsing is needed, which saves significant time and effort. The appliance runs surprisingly quiet and its sleek design is a beautiful addition to my kitchen. Highly recommend! Thank you again Home Depot.",Not verified,,5.0
25-10-29,75983561,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,use,,I'm extremely happy with my new GE 24-inch Built-In Dishwasher!,"I'm extremely happy with my new GE 24-inch Built-In Dishwasher! The stainless steel design looks beautiful in my kitchen. It's easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.","I’m extremely happy with my new GE 24-inch Built-In Dishwasher! The stainless steel design looks beautiful in my kitchen. It’s easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.",Verified,,4.0
25-10-29,75983561,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,use,Design,The stainless steel design looks beautiful in my kitchen.,"I'm extremely happy with my new GE 24-inch Built-In Dishwasher! The stainless steel design looks beautiful in my kitchen. It's easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.","I’m extremely happy with my new GE 24-inch Built-In Dishwasher! The stainless steel design looks beautiful in my kitchen. It’s easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.",Verified,,4.0
25-10-29,75983561,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,use,Easy_Use,"It's easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.","I'm extremely happy with my new GE 24-inch Built-In Dishwasher! The stainless steel design looks beautiful in my kitchen. It's easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.","I’m extremely happy with my new GE 24-inch Built-In Dishwasher! The stainless steel design looks beautiful in my kitchen. It’s easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.",Verified,,4.0
25-10-29,75983561,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,use,Performance_Washing,"It's easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.","I'm extremely happy with my new GE 24-inch Built-In Dishwasher! The stainless steel design looks beautiful in my kitchen. It's easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.","I’m extremely happy with my new GE 24-inch Built-In Dishwasher! The stainless steel design looks beautiful in my kitchen. It’s easy to use with the top control panel, and I love the Sanitize and Dry Boost features my dishes come out spotless and completely dry every time.",Verified,,4.0
25-10-29,75983560,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,use,Noise_Vibration,"Great product , very quiet , can't even hear when it's working, I don't like noisy products, but this one is really quiet.","Great product , very quiet , can't even hear when it's working, I don't like noisy products, but this one is really quiet. It is very efficient dishes come out, clean and sparkly,, it was easy to install , looks modern , easy to clean","Great product , very quiet , can’t even hear when it’s working, I don’t like noisy products, but this one is really quiet. It is very efficient dishes come out, clean and sparkly,, it was easy to install , looks modern , easy to clean",Not verified,,5.0
25-10-29,75983560,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,"onboard,use",Performance_Washing,"It is very efficient dishes come out, clean and sparkly,, it was easy to install , looks modern , easy to clean","Great product , very quiet , can't even hear when it's working, I don't like noisy products, but this one is really quiet. It is very efficient dishes come out, clean and sparkly,, it was easy to install , looks modern , easy to clean","Great product , very quiet , can’t even hear when it’s working, I don’t like noisy products, but this one is really quiet. It is very efficient dishes come out, clean and sparkly,, it was easy to install , looks modern , easy to clean",Not verified,,5.0
25-10-29,75983560,dw,top_control,GE,GDT550P,GDT550P,,us,retail,homedepot,,Positive,"onboard,use",Product_Satisfaction,"It is very efficient dishes come out, clean and sparkly,, it was easy to install , looks modern , easy to clean","Great product , very quiet , can't even hear when it's working, I don't like noisy products, but this one is really quiet. It is very efficient dishes come out, clean and sparkly,, it was easy to install , looks modern , easy to clean","Great product , very quiet , can’t even hear when it’s working, I don’t like noisy products, but this one is really quiet. It is very efficient dishes come out, clean and sparkly,, it was easy to install , looks modern , easy to clean",Not verified,,5.0
25-10-29,75983660,dw,top_control,WHIRLPOOL,WDT750SAKV,WDT750SAKV,,us,retail,homedepot,,Negative,"deliver,onboard",Delivery_Installation,"Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening.","Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.","Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.",Verified,,5.0
25-10-29,75983660,dw,top_control,WHIRLPOOL,WDT750SAKV,WDT750SAKV,,us,retail,homedepot,,Positive,,Product_Satisfaction,"He was very efficient, knowledgeable and friendly.","Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.","Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.",Verified,,5.0
25-10-29,75983660,dw,top_control,WHIRLPOOL,WDT750SAKV,WDT750SAKV,,us,retail,homedepot,,Positive,use,,We love the dishwasher!,"Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.","Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.",Verified,,5.0
25-10-29,75983660,dw,top_control,WHIRLPOOL,WDT750SAKV,WDT750SAKV,,us,retail,homedepot,,Positive,use,,It works perfectly.,"Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.","Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.",Verified,,5.0
25-10-29,75983660,dw,top_control,WHIRLPOOL,WDT750SAKV,WDT750SAKV,,us,retail,homedepot,,Positive,use,Design,Love the 3rd rack and sheek design.,"Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.","Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.",Verified,,5.0
25-10-29,75983660,dw,top_control,WHIRLPOOL,WDT750SAKV,WDT750SAKV,,us,retail,homedepot,,Positive,use,Easy_Use,Love the 3rd rack and sheek design.,"Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.","Although our delivery was delayed from original install time, the installer still made the effort to get it to us by evening. He was very efficient, knowledgeable and friendly. We love the dishwasher! It works perfectly. Love the 3rd rack and sheek design.",Verified,,5.0
25-10-29,75983661,dw,top_control,WHIRLPOOL,WDT750SAKV,WDT750SAKV,,us,retail,homedepot,,Positive,use,Noise_Vibration,It is definitely quiet.,It is definitely quiet. It also does not feel anywhere near as sturdy as our earlier model which served us for 22.5 years until the no longer produced control board developed a flaw.,It is definitely quiet.  It also does not feel anywhere near as sturdy as our earlier model which served us for 22.5 years until the no longer produced control board developed a flaw.,Verified,,4.0
25-10-29,75983661,dw,top_control,WHIRLPOOL,WDT750SAKV,WDT750SAKV,,us,retail,homedepot,,Negative,use,Durability,It also does not feel anywhere near as sturdy as our earlier model which served us for 22.5 years until the no longer produced control board developed a flaw.,It is definitely quiet. It also does not feel anywhere near as sturdy as our earlier model which served us for 22.5 years until the no longer produced control board developed a flaw.,It is definitely quiet.  It also does not feel anywhere near as sturdy as our earlier model which served us for 22.5 years until the no longer produced control board developed a flaw.,Verified,,4.0
25-10-29,75984097,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Positive,use,,Diswasher is great.,[ Able to set up the cycle throug my phone awesome. ] || ---------------- || Diswasher is great. Capacity is perfect. the only reason I don't give a perfect score is the issue with the drying. after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel to dry the dishes by myself.,[ Able to set up the cycle throug my phone awesome. ] || ---------------- || Diswasher is great. Capacity is perfect. the only reason I don't give a perfect score is the issue with the drying. after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel  to dry the dishes by myself.,Not verified,,4.0
25-10-29,75984097,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Positive,use,Design,capacity is perfect.,[ Able to set up the cycle throug my phone awesome. ] || ---------------- || Diswasher is great. Capacity is perfect. the only reason I don't give a perfect score is the issue with the drying. after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel to dry the dishes by myself.,[ Able to set up the cycle throug my phone awesome. ] || ---------------- || Diswasher is great. Capacity is perfect. the only reason I don't give a perfect score is the issue with the drying. after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel  to dry the dishes by myself.,Not verified,,4.0
25-10-29,75984097,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Negative,use,Performance_Drying,the only reason I don't give a perfect score is the issue with the drying.,[ Able to set up the cycle throug my phone awesome. ] || ---------------- || Diswasher is great. Capacity is perfect. the only reason I don't give a perfect score is the issue with the drying. after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel to dry the dishes by myself.,[ Able to set up the cycle throug my phone awesome. ] || ---------------- || Diswasher is great. Capacity is perfect. the only reason I don't give a perfect score is the issue with the drying. after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel  to dry the dishes by myself.,Not verified,,4.0
25-10-29,75984097,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Negative,use,Performance_Drying,after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel to dry the dishes by myself.,[ Able to set up the cycle throug my phone awesome. ] || ---------------- || Diswasher is great. Capacity is perfect. the only reason I don't give a perfect score is the issue with the drying. after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel to dry the dishes by myself.,[ Able to set up the cycle throug my phone awesome. ] || ---------------- || Diswasher is great. Capacity is perfect. the only reason I don't give a perfect score is the issue with the drying. after the cycle is completed dishes are still wet and I had to either open the door and wait or use a towel  to dry the dishes by myself.,Not verified,,4.0
25-10-29,75984098,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Neutral,"decide,purchase",Service,We bought direct from Samsung thinking that would matter.,"[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn't. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am. These are not $300 appliances.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn’t. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am.  These are not $300 appliances.",Not verified,,1.0
25-10-29,75984098,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Neutral,,,It didn't.,"[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn't. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am. These are not $300 appliances.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn’t. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am.  These are not $300 appliances.",Not verified,,1.0
25-10-29,75984098,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Negative,maintain,Durability,3 months past the 2-yr warranty and the Auto and Normal modes stopped working.,"[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn't. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am. These are not $300 appliances.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn’t. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am.  These are not $300 appliances.",Not verified,,1.0
25-10-29,75984098,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Negative,maintain,Service,3 months past the 2-yr warranty and the Auto and Normal modes stopped working.,"[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn't. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am. These are not $300 appliances.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn’t. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am.  These are not $300 appliances.",Not verified,,1.0
25-10-29,75984098,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Very Negative,,Durability,Samsung turned there backs on us.,"[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn't. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am. These are not $300 appliances.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn’t. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am.  These are not $300 appliances.",Not verified,,1.0
25-10-29,75984098,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Very Negative,,Service,Samsung turned there backs on us.,"[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn't. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am. These are not $300 appliances.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn’t. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am.  These are not $300 appliances.",Not verified,,1.0
25-10-29,75984098,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Negative,,Noise_Vibration,"If I seem angry, I am.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn't. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am. These are not $300 appliances.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn’t. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am.  These are not $300 appliances.",Not verified,,1.0
25-10-29,75984098,dw,top_control,SAMSUNG,BESPOKE,BNDL_1646780514359,,us,retail,samsung_com_us,,Negative,,,These are not $300 appliances.,"[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn't. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am. These are not $300 appliances.","[ Worked great until warranty ran out. ] || ---------------- || We bought direct from Samsung thinking that would matter. It didn’t. 3 months past the 2-yr warranty and the Auto and Normal modes stopped working. Samsung turned there backs on us. If I seem angry, I am.  These are not $300 appliances.",Not verified,,1.0
25-10-29,75985545,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Neutral,purchase,Durability,We bought the LDNF34321 in 2023.,"[ Flickering lights and moisture issues ] || ---------------- || We bought the LDNF34321 in 2023. However in the past 4 months we've been having issues with the lights flickering/frizzing in the middle of a cycle or randomly after the wash ends. Nothing will stop it until we unplug it. Now it will not even start - when plugged the number 8 starts flickering crazily and nothing happens. Repairing is not easy - quote is $545 to replace the control panel. Apparently this model ( and it looks like the 34321t also) is notorious for having issues with moisture getting into the area housing the pc board. In fact, the first two repair companies I called declined to take on the job as soon as I said it is an LG with this model number. We are now trying to decide whether to fix (and risking this happening again) or replace with something completely different. Looking online one can see this is a very common issue, with some people trying to fix it themselves and emphasizing the need to add sealant etc. in order to avoid this happening again. I urge the company to address this problem as soon as possible. This is unacceptable. ","[ Flickering lights and moisture issues ] || ---------------- || We bought the LDNF34321 in 2023. However in the past 4 months we've been having issues with the lights flickering/frizzing in the middle of a cycle or randomly after the wash ends. Nothing will stop it until we unplug it. Now it will not even start - when plugged the number 8 starts flickering crazily and nothing happens. Repairing is not easy - quote is $545 to replace the control panel. Apparently this model ( and it looks like the 34321t also) is notorious for having issues with moisture getting into the area housing the pc board. In fact, the first two repair companies I called declined to take on the job as soon as I said it is an LG with this model number. We are now trying to decide whether to fix (and risking this happening again) or replace with something completely different. Looking online one can see this is a very common issue, with some people trying to fix it themselves and emphasizing the need to add sealant etc. in order to avoid this happening again. I urge the company to address this problem as soon as possible. This is unacceptable....",Not verified,,1.0
25-10-29,75985545,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Negative,"maintain,use",,However in the past 4 months we've been having issues with the lights flickering/frizzing in the middle of a cycle or randomly after the wash ends.,"[ Flickering lights and moisture issues ] || ---------------- || We bought the LDNF34321 in 2023. However in the past 4 months we've been having issues with the lights flickering/frizzing in the middle of a cycle or randomly after the wash ends. Nothing will stop it until we unplug it. Now it will not even start - when plugged the number 8 starts flickering crazily and nothing happens. Repairing is not easy - quote is $545 to replace the control panel. Apparently this model ( and it looks like the 34321t also) is notorious for having issues with moisture getting into the area housing the pc board. In fact, the first two repair companies I called declined to take on the job as soon as I said it is an LG with this model number. We are now trying to decide whether to fix (and risking this happening again) or replace with something completely different. Looking online one can see this is a very common issue, with some people trying to fix it themselves and emphasizing the need to add sealant etc. in order to avoid this happening again. I urge the company to address this problem as soon as possible. This is unacceptable. ","[ Flickering lights and moisture issues ] || ---------------- || We bought the LDNF34321 in 2023. However in the past 4 months we've been having issues with the lights flickering/frizzing in the middle of a cycle or randomly after the wash ends. Nothing will stop it until we unplug it. Now it will not even start - when plugged the number 8 starts flickering crazily and nothing happens. Repairing is not easy - quote is $545 to replace the control panel. Apparently this model ( and it looks like the 34321t also) is notorious for having issues with moisture getting into the area housing the pc board. In fact, the first two repair companies I called declined to take on the job as soon as I said it is an LG with this model number. We are now trying to decide whether to fix (and risking this happening again) or replace with something completely different. Looking online one can see this is a very common issue, with some people trying to fix it themselves and emphasizing the need to add sealant etc. in order to avoid this happening again. I urge the company to address this problem as soon as possible. This is unacceptable....",Not verified,,1.0
