Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-03,49335656,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,homedepot,,Negative,maintain,Service,warranty expired at 1 year.,"[ Broke after 18 months of light use ] || ---------------- || I bought this dishwasher in Aug of 2021. In Feb 2023 it stopped working completely. A dishwasher at this price only lasted 18 months, which is ridiculous. As other commenters have stated, it's an issue with the control panel board. Warranty expired at 1 year. Replacement part is $225 and another $100-$150 for labor. Might as well buy another dishwasher that will last for more than 18 months. Do not recommend.","[ Broke after 18 months of light use ] || ---------------- || I bought this dishwasher in Aug of 2021. In Feb 2023 it stopped working completely. A dishwasher at this price only lasted 18 months, which is ridiculous. As other commenters have stated, it’s an issue with the control panel board. Warranty expired at 1 year. Replacement part is $225 and another $100-$150 for labor. Might as well buy another dishwasher that will last for more than 18 months. Do not recommend.",,,1.0
23-02-27,68175580,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Neutral,use,,Wish there would be a function that would show salt level.,"[ Mixed feelings ] || ---------------- || I was really excited about my purchase. Not enough it was my first dishwasher but also LG - the brand I love.So on the day of delivery driver called to let me know he was arriving. No problem with that. But I also booked the installation and driver had no idea what I was talking about. I wasn't happy at all and emailed the company (it was Saturday and chat wasn't available till Monday). Should have received a reply within 24hrs but they only relied on Wednesday 5 days later asking to confirm if it was integrated dishwasher. I replied, today is Sunday and no one got back to me yet. Honestly, it's not hard to check all the information when you have an order number! Anyway on Monday I decided that it would be too long to wait for reply and found a person to install it for me. It was easy to remove it from the box and didn't require a lot of tools. Well I still have one noise reducing strip and not sure where to fit it.I have to admit this dishwasher is well designed and looks very stylish. It's easy to move top shelf up and down. Cutlery holder is very handy and spasious. It's also very quiet. Dishes come out very clean, shiny and dry (unless you don't place them properly).The first program I tried was auto and and it washed dishes very well but it took over 3 hours. Energy rating is E so I'm a bit concerned about my energy bills.I found the app quite useless. I also connected my dishawasher to Alexa but it doesn't do a lot either. I wish I could control it more remotely if it's so 'smart'. Wish I could turn of the sound when I want/need to. Wish there would be a function that would show salt level.It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.I like this dishwasher but I was expecting more from LG and especially from their costumer service.","[ Mixed feelings ] || ---------------- || I was really excited about my purchase. Not enough it was my first dishwasher but also LG - the brand I love.So on the day of delivery driver called to let me know he was arriving. No problem with that. But I also booked the installation and driver had no idea what I was talking about. I wasn't happy at all and emailed the company (it was Saturday and chat wasn't available till Monday). Should have received a reply within 24hrs but they only relied on Wednesday 5 days later asking to confirm if it was integrated dishwasher. I replied, today is Sunday and no one got back to me yet. Honestly, it's not hard to check all the information when you have an order number!Anyway on Monday I decided that it would be too long to wait for reply and found a person to install it for me. It was easy to remove it from the box and didn't require a lot of tools. Well I still have one noise reducing strip and not sure where to fit it.I have to admit this dishwasher is well designed and looks very stylish. It's easy to move top shelf up and down. Cutlery holder is very handy and spasious. It's also very quiet. Dishes come out very clean, shiny and dry (unless you don't place them properly).The first program I tried was auto and and it washed dishes very well but it took over 3 hours. Energy rating is E so I'm  a bit concerned about my energy bills.I found the app quite useless. I also connected my dishawasher to Alexa but it doesn't do a lot either. I wish I could control it more remotely if it's so 'smart'. Wish I could turn of the sound when I want/need to. Wish there would be a function that would show salt level.It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.I like this dishwasher but I was expecting more from LG and especially from their costumer service.",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175580,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Positive,use,Design,It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.,"[ Mixed feelings ] || ---------------- || I was really excited about my purchase. Not enough it was my first dishwasher but also LG - the brand I love.So on the day of delivery driver called to let me know he was arriving. No problem with that. But I also booked the installation and driver had no idea what I was talking about. I wasn't happy at all and emailed the company (it was Saturday and chat wasn't available till Monday). Should have received a reply within 24hrs but they only relied on Wednesday 5 days later asking to confirm if it was integrated dishwasher. I replied, today is Sunday and no one got back to me yet. Honestly, it's not hard to check all the information when you have an order number! Anyway on Monday I decided that it would be too long to wait for reply and found a person to install it for me. It was easy to remove it from the box and didn't require a lot of tools. Well I still have one noise reducing strip and not sure where to fit it.I have to admit this dishwasher is well designed and looks very stylish. It's easy to move top shelf up and down. Cutlery holder is very handy and spasious. It's also very quiet. Dishes come out very clean, shiny and dry (unless you don't place them properly).The first program I tried was auto and and it washed dishes very well but it took over 3 hours. Energy rating is E so I'm a bit concerned about my energy bills.I found the app quite useless. I also connected my dishawasher to Alexa but it doesn't do a lot either. I wish I could control it more remotely if it's so 'smart'. Wish I could turn of the sound when I want/need to. Wish there would be a function that would show salt level.It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.I like this dishwasher but I was expecting more from LG and especially from their costumer service.","[ Mixed feelings ] || ---------------- || I was really excited about my purchase. Not enough it was my first dishwasher but also LG - the brand I love.So on the day of delivery driver called to let me know he was arriving. No problem with that. But I also booked the installation and driver had no idea what I was talking about. I wasn't happy at all and emailed the company (it was Saturday and chat wasn't available till Monday). Should have received a reply within 24hrs but they only relied on Wednesday 5 days later asking to confirm if it was integrated dishwasher. I replied, today is Sunday and no one got back to me yet. Honestly, it's not hard to check all the information when you have an order number!Anyway on Monday I decided that it would be too long to wait for reply and found a person to install it for me. It was easy to remove it from the box and didn't require a lot of tools. Well I still have one noise reducing strip and not sure where to fit it.I have to admit this dishwasher is well designed and looks very stylish. It's easy to move top shelf up and down. Cutlery holder is very handy and spasious. It's also very quiet. Dishes come out very clean, shiny and dry (unless you don't place them properly).The first program I tried was auto and and it washed dishes very well but it took over 3 hours. Energy rating is E so I'm  a bit concerned about my energy bills.I found the app quite useless. I also connected my dishawasher to Alexa but it doesn't do a lot either. I wish I could control it more remotely if it's so 'smart'. Wish I could turn of the sound when I want/need to. Wish there would be a function that would show salt level.It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.I like this dishwasher but I was expecting more from LG and especially from their costumer service.",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175580,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Positive,use,Price,It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.,"[ Mixed feelings ] || ---------------- || I was really excited about my purchase. Not enough it was my first dishwasher but also LG - the brand I love.So on the day of delivery driver called to let me know he was arriving. No problem with that. But I also booked the installation and driver had no idea what I was talking about. I wasn't happy at all and emailed the company (it was Saturday and chat wasn't available till Monday). Should have received a reply within 24hrs but they only relied on Wednesday 5 days later asking to confirm if it was integrated dishwasher. I replied, today is Sunday and no one got back to me yet. Honestly, it's not hard to check all the information when you have an order number! Anyway on Monday I decided that it would be too long to wait for reply and found a person to install it for me. It was easy to remove it from the box and didn't require a lot of tools. Well I still have one noise reducing strip and not sure where to fit it.I have to admit this dishwasher is well designed and looks very stylish. It's easy to move top shelf up and down. Cutlery holder is very handy and spasious. It's also very quiet. Dishes come out very clean, shiny and dry (unless you don't place them properly).The first program I tried was auto and and it washed dishes very well but it took over 3 hours. Energy rating is E so I'm a bit concerned about my energy bills.I found the app quite useless. I also connected my dishawasher to Alexa but it doesn't do a lot either. I wish I could control it more remotely if it's so 'smart'. Wish I could turn of the sound when I want/need to. Wish there would be a function that would show salt level.It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.I like this dishwasher but I was expecting more from LG and especially from their costumer service.","[ Mixed feelings ] || ---------------- || I was really excited about my purchase. Not enough it was my first dishwasher but also LG - the brand I love.So on the day of delivery driver called to let me know he was arriving. No problem with that. But I also booked the installation and driver had no idea what I was talking about. I wasn't happy at all and emailed the company (it was Saturday and chat wasn't available till Monday). Should have received a reply within 24hrs but they only relied on Wednesday 5 days later asking to confirm if it was integrated dishwasher. I replied, today is Sunday and no one got back to me yet. Honestly, it's not hard to check all the information when you have an order number!Anyway on Monday I decided that it would be too long to wait for reply and found a person to install it for me. It was easy to remove it from the box and didn't require a lot of tools. Well I still have one noise reducing strip and not sure where to fit it.I have to admit this dishwasher is well designed and looks very stylish. It's easy to move top shelf up and down. Cutlery holder is very handy and spasious. It's also very quiet. Dishes come out very clean, shiny and dry (unless you don't place them properly).The first program I tried was auto and and it washed dishes very well but it took over 3 hours. Energy rating is E so I'm  a bit concerned about my energy bills.I found the app quite useless. I also connected my dishawasher to Alexa but it doesn't do a lot either. I wish I could control it more remotely if it's so 'smart'. Wish I could turn of the sound when I want/need to. Wish there would be a function that would show salt level.It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.I like this dishwasher but I was expecting more from LG and especially from their costumer service.",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175580,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Positive,,Service,I like this dishwasher but I was expecting more from LG and especially from their costumer service.,"[ Mixed feelings ] || ---------------- || I was really excited about my purchase. Not enough it was my first dishwasher but also LG - the brand I love.So on the day of delivery driver called to let me know he was arriving. No problem with that. But I also booked the installation and driver had no idea what I was talking about. I wasn't happy at all and emailed the company (it was Saturday and chat wasn't available till Monday). Should have received a reply within 24hrs but they only relied on Wednesday 5 days later asking to confirm if it was integrated dishwasher. I replied, today is Sunday and no one got back to me yet. Honestly, it's not hard to check all the information when you have an order number! Anyway on Monday I decided that it would be too long to wait for reply and found a person to install it for me. It was easy to remove it from the box and didn't require a lot of tools. Well I still have one noise reducing strip and not sure where to fit it.I have to admit this dishwasher is well designed and looks very stylish. It's easy to move top shelf up and down. Cutlery holder is very handy and spasious. It's also very quiet. Dishes come out very clean, shiny and dry (unless you don't place them properly).The first program I tried was auto and and it washed dishes very well but it took over 3 hours. Energy rating is E so I'm a bit concerned about my energy bills.I found the app quite useless. I also connected my dishawasher to Alexa but it doesn't do a lot either. I wish I could control it more remotely if it's so 'smart'. Wish I could turn of the sound when I want/need to. Wish there would be a function that would show salt level.It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.I like this dishwasher but I was expecting more from LG and especially from their costumer service.","[ Mixed feelings ] || ---------------- || I was really excited about my purchase. Not enough it was my first dishwasher but also LG - the brand I love.So on the day of delivery driver called to let me know he was arriving. No problem with that. But I also booked the installation and driver had no idea what I was talking about. I wasn't happy at all and emailed the company (it was Saturday and chat wasn't available till Monday). Should have received a reply within 24hrs but they only relied on Wednesday 5 days later asking to confirm if it was integrated dishwasher. I replied, today is Sunday and no one got back to me yet. Honestly, it's not hard to check all the information when you have an order number!Anyway on Monday I decided that it would be too long to wait for reply and found a person to install it for me. It was easy to remove it from the box and didn't require a lot of tools. Well I still have one noise reducing strip and not sure where to fit it.I have to admit this dishwasher is well designed and looks very stylish. It's easy to move top shelf up and down. Cutlery holder is very handy and spasious. It's also very quiet. Dishes come out very clean, shiny and dry (unless you don't place them properly).The first program I tried was auto and and it washed dishes very well but it took over 3 hours. Energy rating is E so I'm  a bit concerned about my energy bills.I found the app quite useless. I also connected my dishawasher to Alexa but it doesn't do a lot either. I wish I could control it more remotely if it's so 'smart'. Wish I could turn of the sound when I want/need to. Wish there would be a function that would show salt level.It's a great dishwasher but I feel like it's also a lot room for imrovement taking into acount the price.I like this dishwasher but I was expecting more from LG and especially from their costumer service.",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175582,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Neutral,,Durability,I have several LG appliances so was prepared for the high quality that I have come to expect from the brand.,"[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models. There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting. The smart wifi features aren't anything to rave about. You can download one extra cycle from ThinQ app to the machine and it'll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.  There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an ‘extra dry’ setting. The smart wifi features aren’t anything to rave about.  You can download one extra cycle from ThinQ app to the machine and it’ll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175582,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Neutral,use,,"The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models. There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting. The smart wifi features aren't anything to rave about. You can download one extra cycle from ThinQ app to the machine and it'll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.  There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an ‘extra dry’ setting. The smart wifi features aren’t anything to rave about.  You can download one extra cycle from ThinQ app to the machine and it’ll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175582,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Neutral,,Easy_Use,"There is a wide range of cycles to chose from, with more available to download via the ThinQ app.","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models. There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting. The smart wifi features aren't anything to rave about. You can download one extra cycle from ThinQ app to the machine and it'll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.  There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an ‘extra dry’ setting. The smart wifi features aren’t anything to rave about.  You can download one extra cycle from ThinQ app to the machine and it’ll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175582,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Positive,use,Easy_Use,"Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes.","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models. There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting. The smart wifi features aren't anything to rave about. You can download one extra cycle from ThinQ app to the machine and it'll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.  There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an ‘extra dry’ setting. The smart wifi features aren’t anything to rave about.  You can download one extra cycle from ThinQ app to the machine and it’ll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175582,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Positive,use,Performance_Washing,"Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes.","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models. There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting. The smart wifi features aren't anything to rave about. You can download one extra cycle from ThinQ app to the machine and it'll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.  There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an ‘extra dry’ setting. The smart wifi features aren’t anything to rave about.  You can download one extra cycle from ThinQ app to the machine and it’ll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175582,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Positive,use,Product_Satisfaction,"Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes.","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models. There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting. The smart wifi features aren't anything to rave about. You can download one extra cycle from ThinQ app to the machine and it'll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.  There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an ‘extra dry’ setting. The smart wifi features aren’t anything to rave about.  You can download one extra cycle from ThinQ app to the machine and it’ll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175582,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Positive,use,Performance_Washing,The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting.,"[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models. There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting. The smart wifi features aren't anything to rave about. You can download one extra cycle from ThinQ app to the machine and it'll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.  There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an ‘extra dry’ setting. The smart wifi features aren’t anything to rave about.  You can download one extra cycle from ThinQ app to the machine and it’ll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!",Not verified,Originally posted on The Insiders,4.0
23-02-27,68175582,dw,front_control,LG,QuadWashTM,DF222FPS,EU,uk,retail,lg_com_uk,,Positive,use,Easy_Use,The smart wifi features aren't anything to rave about.,"[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models. There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an 'extra dry' setting. The smart wifi features aren't anything to rave about. You can download one extra cycle from ThinQ app to the machine and it'll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!","[ Does what you expect a dishwasher to do! ] || ---------------- || I have several LG appliances so was prepared for the high quality that I have come to expect from the brand. The dishwasher has a smart finish to the exterior, however it would be nice if the buttons were hidden inside the top of the door as they are with some of LGs other freestanding models.  There is a wide range of cycles to chose from, with more available to download via the ThinQ app. Most of the cycles take a long time to complete, presumably down to the energy and water efficiency and the fact it actually does a good job at cleaning heavily soiled dishes. The steam function does a good job of cleaning and leaving a good finish however I have found that the items washed on a steam cycle come out quite wet even if on an ‘extra dry’ setting. The smart wifi features aren’t anything to rave about.  You can download one extra cycle from ThinQ app to the machine and it’ll tell you how long left whilst running. No remote start features etc. It is however the easiest way to set the water hardness settings and rinse aid dose amount. The app will also tell you how many cycles have been run so you know when to clean the machine (every 30). This is also displayed by an LED on the dishwasher though. Overall a good quality, good looking machine that does a good job of washing dishes!",Not verified,Originally posted on The Insiders,4.0
