Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-05-05,71470685,dw,top_control,SAMSUNG,DW80R9950UT_DW80R9950UG_DW80R9950US,DW80R9950UT_DW80R9950UG_DW80R9950US,,us,retail,costco,,Negative,use,Performance_Washing,"Had the same model before, but this one doesn't clean as well.","[ Works Okay, Not Great ] || ---------------- || Had the same model before, but this one doesn't clean as well.","[ Works Okay, Not Great ] || ---------------- || Had the same model before, but this one doesn't clean as well.",Verified,,4.0
25-05-01,71491869,dw,front_control,BOSCH,4_series,SMS4HKW07E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,Quiet and works very well,[ Very Happy ] || ---------------- || Quiet and works very well,[ Muy Contenta ] || ---------------- || 조용하고 아주 잘 작동합니다,Not verified,,5.0
25-05-01,101259206,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Positive,use,Performance_Washing,Washes well,[ Works well ] || ---------------- || Washes well,[ Works well ] || ---------------- || 세척이 잘되네요,Verified,,5.0
25-05-01,71457040,dw,builtin,LG,Objet_collection,DUE6BGE,ASIA,kr,retail,naver_shop,,Positive,use,,I like it very much.,[ I like it very much. I use it well. ] || ---------------- || I like it very much. I use it well.,[ 너무 좋아요 사용 잘 하고 있어요 ] || ---------------- || 완전 좋아요 잘쓰고있어요,Not verified,,5.0
25-05-01,71457040,dw,builtin,LG,Objet_collection,DUE6BGE,ASIA,kr,retail,naver_shop,,Positive,use,,I use it well.,[ I like it very much. I use it well. ] || ---------------- || I like it very much. I use it well.,[ 너무 좋아요 사용 잘 하고 있어요 ] || ---------------- || 완전 좋아요 잘쓰고있어요,Not verified,,5.0
25-05-01,72845924,dw,builtin,LG,Objet_collection,DUE6GL,ASIA,kr,retail,lg_com_kr,,Positive,,,Well done.,Well done.,잘받았고요 설치 빠르게 잘왔네요,Not verified,,5.0
25-05-01,71464947,dw,builtin,LG,Objet_collection,DUE1BGLE,ASIA,kr,retail,naver_shop,,Very Positive,use,,"When it comes to dishwashers, LG is the best.","[ When it comes to dishwashers, LG is the best. ] || ---------------- || When it comes to dishwashers, LG is the best.",[ 식기세척기는 역시 엘지 입니다 좋아요 ] || ---------------- || 식세기는 역시 엘지가 짱이에요,Not verified,,5.0
25-05-01,71389013,dw,top_control,BOSCH,500_series,SHP65CP5N,,us,retail,bosch_home_us,,Positive,use,,"Now, even more than ever, I LOVE my Bosch!","[ I Love Bosch ] || ---------------- || Now, even more than ever, I LOVE my Bosch! Crystal clean glassware, shiny silverware, lovely plates and dishes. Thank you, Bosch, for your incredible appliances, around 'whom' you can whisper and still Hear.","[ I Love Bosch ] || ---------------- || Now, even more than ever, I LOVE my Bosch!! Crystal clean glassware, shiny silverware, lovely plates and dishes. Thank you, Bosch, for your incredible appliances, around 'whom' you can whisper and still Hear.",Not verified,Originally posted on SHP65CM2N,5.0
25-05-01,71389013,dw,top_control,BOSCH,500_series,SHP65CP5N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"Crystal clean glassware, shiny silverware, lovely plates and dishes.","[ I Love Bosch ] || ---------------- || Now, even more than ever, I LOVE my Bosch! Crystal clean glassware, shiny silverware, lovely plates and dishes. Thank you, Bosch, for your incredible appliances, around 'whom' you can whisper and still Hear.","[ I Love Bosch ] || ---------------- || Now, even more than ever, I LOVE my Bosch!! Crystal clean glassware, shiny silverware, lovely plates and dishes. Thank you, Bosch, for your incredible appliances, around 'whom' you can whisper and still Hear.",Not verified,Originally posted on SHP65CM2N,5.0
25-05-01,71389013,dw,top_control,BOSCH,500_series,SHP65CP5N,,us,retail,bosch_home_us,,Very Positive,use,Noise_Vibration,"Thank you, Bosch, for your incredible appliances, around 'whom' you can whisper and still Hear.","[ I Love Bosch ] || ---------------- || Now, even more than ever, I LOVE my Bosch! Crystal clean glassware, shiny silverware, lovely plates and dishes. Thank you, Bosch, for your incredible appliances, around 'whom' you can whisper and still Hear.","[ I Love Bosch ] || ---------------- || Now, even more than ever, I LOVE my Bosch!! Crystal clean glassware, shiny silverware, lovely plates and dishes. Thank you, Bosch, for your incredible appliances, around 'whom' you can whisper and still Hear.",Not verified,Originally posted on SHP65CM2N,5.0
25-05-01,71390268,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Neutral,use,Noise_Vibration,I wanted a quiet dishwasher and this is it!,"[ Whisper quiet ] || ---------------- || I wanted a quiet dishwasher and this is it! We barely know it's running. I don't have much to compare it to because it's our first dishwasher. But it does the job well. The dishes, silverware, and glassware all come out sparkling. It took me a few tries to get things right with the detergent and rinse aid. I didn't want to use the brand that Bosch suggests because I was looking for natural products. But 7th Generation works great. I love the third rack for silverware. It leaves more room for pots on the bottom. Super happy and highly recommend!","[ Whisper quiet ] || ---------------- || I wanted a quiet dishwasher and this is it! We barely know it's running. I don't have much to compare it to because it's our first dishwasher. But it does the job well. The dishes, silverware, and glassware all come out sparkling. It took me a few tries to get things right with the detergent and rinse aid. I didn't want to use the brand that Bosch suggests because I was looking for natural products. But 7th Generation works great. I love the third rack for silverware. It leaves more room for pots on the bottom. Super happy and highly recommend!",Not verified,,5.0
25-05-01,71390268,dw,top_control,BOSCH,500_series,SHP95CM5N,,us,retail,bosch_home_us,,Neutral,,Noise_Vibration,We barely know it's running.,"[ Whisper quiet ] || ---------------- || I wanted a quiet dishwasher and this is it! We barely know it's running. I don't have much to compare it to because it's our first dishwasher. But it does the job well. The dishes, silverware, and glassware all come out sparkling. It took me a few tries to get things right with the detergent and rinse aid. I didn't want to use the brand that Bosch suggests because I was looking for natural products. But 7th Generation works great. I love the third rack for silverware. It leaves more room for pots on the bottom. Super happy and highly recommend!","[ Whisper quiet ] || ---------------- || I wanted a quiet dishwasher and this is it! We barely know it's running. I don't have much to compare it to because it's our first dishwasher. But it does the job well. The dishes, silverware, and glassware all come out sparkling. It took me a few tries to get things right with the detergent and rinse aid. I didn't want to use the brand that Bosch suggests because I was looking for natural products. But 7th Generation works great. I love the third rack for silverware. It leaves more room for pots on the bottom. Super happy and highly recommend!",Not verified,,5.0
