Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-12-27,57739034,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Design,Ours is black and love it so much more than stainless steel!,[ Dishwasher ] || ---------------- || Love the third rack and small utensil holder! Also love the slanted plate dividers in the bottom. Ours is black and love it so much more than stainless steel! Operates very quietly and everything fits with no rattling when pulling racks out and in.,[ Dishwasher ] || ---------------- || Love the third rack and small utensil holder! Also love the slanted plate dividers in the bottom. Ours is black and love it so much more than stainless steel!!! Operates very quietly and everything fits with no rattling when pulling racks out and in.,,,5.0
23-12-24,57631437,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,"onboard,use",Performance_Washing,"Although the sink was remodeled and before installation, it is friendly and clean.","[ Although the sink was remodeled and before installation, it is friendly and clean. ] || ---------------- || Although the sink was remodeled and before installation, it is friendly and clean.",[ 싱크대 리폼후 설치전 이지만 친절하고 깔끔해요 ] || ---------------- || 싱크대 리폼후 설치전 이지만 친절하고 깔끔해요,,,5.0
23-12-24,57631447,dw,front_control,MIDEA,RX600S,RX600S,ASIA,cn,retail,jd,,Positive,,Design,"The baby has been received, it is very good, the cleaning ability is very good, the appearance is good, and the after-sales service is also first-class.","The baby has been received, it is very good, the cleaning ability is very good, the appearance is good, and the after-sales service is also first-class.",宝贝收到了，非常不错，清洁能力很好，外形外观好看，售后服务也是一流的。,,,5.0
23-12-24,57631444,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Negative,use,,I regret not buying it a long time ago and am using it.,[ I regret not buying it a long time ago and am using it. The driver is also kind and I am satisfied. ] || ---------------- || I regret not buying it a long time ago and am using it. The driver is also kind and I am satisfied.,[ 진작에 살걸 후회하며 잫쓰고 있네요 기사님도 친절하시고 만족합니다 ] || ---------------- || 진작에 살걸 후회하며 잫쓰고 있네요 기사님도 친절하시고 만족합니다,,,4.0
23-12-24,57631444,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,use,,The driver is also kind and I am satisfied.,[ I regret not buying it a long time ago and am using it. The driver is also kind and I am satisfied. ] || ---------------- || I regret not buying it a long time ago and am using it. The driver is also kind and I am satisfied.,[ 진작에 살걸 후회하며 잫쓰고 있네요 기사님도 친절하시고 만족합니다 ] || ---------------- || 진작에 살걸 후회하며 잫쓰고 있네요 기사님도 친절하시고 만족합니다,,,4.0
23-12-24,57631605,dw,front_control,HAIER,EYBW142286GG,EYBW142286GG,ASIA,cn,retail,jd,,Positive,"deliver,purchase",Delivery_Installation,The dishwasher I bought on Double Twelve arrived and was delivered to my home in good condition.,"The dishwasher I bought on Double Twelve arrived and was delivered to my home in good condition. With double layers, three spray arms and variable frequency motor, there should be no blind spots when spraying water. It can be washed in layers, so there is no need to store dishes and wash them together, which is convenient. A chopstick holder and cage are also provided, which can be used or not. In the past, the chopsticks were thrown in directly with the bowl for washing.",双十二买的洗碗机到了，包装完好送到家。双层，三喷淋臂，变频电机，喷水应该没有死角了。可分层洗，不用存碗等一起洗了，方便。还送了筷子架和笼，可用可不用，之前都是把筷子直接和碗一起丢进去洗的,,,5.0
23-12-24,57631605,dw,front_control,HAIER,EYBW142286GG,EYBW142286GG,ASIA,cn,retail,jd,,Neutral,use,Easy_Use,"With double layers, three spray arms and variable frequency motor, there should be no blind spots when spraying water.","The dishwasher I bought on Double Twelve arrived and was delivered to my home in good condition. With double layers, three spray arms and variable frequency motor, there should be no blind spots when spraying water. It can be washed in layers, so there is no need to store dishes and wash them together, which is convenient. A chopstick holder and cage are also provided, which can be used or not. In the past, the chopsticks were thrown in directly with the bowl for washing.",双十二买的洗碗机到了，包装完好送到家。双层，三喷淋臂，变频电机，喷水应该没有死角了。可分层洗，不用存碗等一起洗了，方便。还送了筷子架和笼，可用可不用，之前都是把筷子直接和碗一起丢进去洗的,,,5.0
23-12-24,57631605,dw,front_control,HAIER,EYBW142286GG,EYBW142286GG,ASIA,cn,retail,jd,,Positive,use,Easy_Use,"It can be washed in layers, so there is no need to store dishes and wash them together, which is convenient.","The dishwasher I bought on Double Twelve arrived and was delivered to my home in good condition. With double layers, three spray arms and variable frequency motor, there should be no blind spots when spraying water. It can be washed in layers, so there is no need to store dishes and wash them together, which is convenient. A chopstick holder and cage are also provided, which can be used or not. In the past, the chopsticks were thrown in directly with the bowl for washing.",双十二买的洗碗机到了，包装完好送到家。双层，三喷淋臂，变频电机，喷水应该没有死角了。可分层洗，不用存碗等一起洗了，方便。还送了筷子架和笼，可用可不用，之前都是把筷子直接和碗一起丢进去洗的,,,5.0
23-12-24,57631605,dw,front_control,HAIER,EYBW142286GG,EYBW142286GG,ASIA,cn,retail,jd,,Positive,use,Performance_Washing,"It can be washed in layers, so there is no need to store dishes and wash them together, which is convenient.","The dishwasher I bought on Double Twelve arrived and was delivered to my home in good condition. With double layers, three spray arms and variable frequency motor, there should be no blind spots when spraying water. It can be washed in layers, so there is no need to store dishes and wash them together, which is convenient. A chopstick holder and cage are also provided, which can be used or not. In the past, the chopsticks were thrown in directly with the bowl for washing.",双十二买的洗碗机到了，包装完好送到家。双层，三喷淋臂，变频电机，喷水应该没有死角了。可分层洗，不用存碗等一起洗了，方便。还送了筷子架和笼，可用可不用，之前都是把筷子直接和碗一起丢进去洗的,,,5.0
23-12-24,57631605,dw,front_control,HAIER,EYBW142286GG,EYBW142286GG,ASIA,cn,retail,jd,,Neutral,use,Easy_Use,"A chopstick holder and cage are also provided, which can be used or not.","The dishwasher I bought on Double Twelve arrived and was delivered to my home in good condition. With double layers, three spray arms and variable frequency motor, there should be no blind spots when spraying water. It can be washed in layers, so there is no need to store dishes and wash them together, which is convenient. A chopstick holder and cage are also provided, which can be used or not. In the past, the chopsticks were thrown in directly with the bowl for washing.",双十二买的洗碗机到了，包装完好送到家。双层，三喷淋臂，变频电机，喷水应该没有死角了。可分层洗，不用存碗等一起洗了，方便。还送了筷子架和笼，可用可不用，之前都是把筷子直接和碗一起丢进去洗的,,,5.0
23-12-24,57631605,dw,front_control,HAIER,EYBW142286GG,EYBW142286GG,ASIA,cn,retail,jd,,Neutral,use,Performance_Washing,"In the past, the chopsticks were thrown in directly with the bowl for washing.","The dishwasher I bought on Double Twelve arrived and was delivered to my home in good condition. With double layers, three spray arms and variable frequency motor, there should be no blind spots when spraying water. It can be washed in layers, so there is no need to store dishes and wash them together, which is convenient. A chopstick holder and cage are also provided, which can be used or not. In the past, the chopsticks were thrown in directly with the bowl for washing.",双十二买的洗碗机到了，包装完好送到家。双层，三喷淋臂，变频电机，喷水应该没有死角了。可分层洗，不用存碗等一起洗了，方便。还送了筷子架和笼，可用可不用，之前都是把筷子直接和碗一起丢进去洗的,,,5.0
23-12-24,57632635,dw,countertop,PANASONIC,NP_TF6WK1Y,NP_TF6WK1Y,ASIA,cn,retail,jd,,Positive,,Performance_Washing,No more fighting over who washes the dishes.,No more fighting over who washes the dishes.,再也不用为谁洗碗吵架了,,,5.0
23-12-24,57632724,dw,dishwasher,MIDEA,E7,E7,ASIA,cn,retail,jd,,Positive,use,Service,The service is very good.,The service is very good. The dishwasher looks great and is practical and recommended.,服务很好，洗碗机颜值很高，实用推荐,,,5.0
23-12-24,57632724,dw,dishwasher,MIDEA,E7,E7,ASIA,cn,retail,jd,,Positive,use,Design,The dishwasher looks great and is practical and recommended.,The service is very good. The dishwasher looks great and is practical and recommended.,服务很好，洗碗机颜值很高，实用推荐,,,5.0
23-12-24,57632783,dw,top_control,SIEMENS,SE63HB66KC,SE63HB66KC,ASIA,cn,retail,jd,,Negative,use,Design,appearance: The appearance is okay except for the dustproof board on top which is of poor quality.,"Appearance: The appearance is okay except for the dustproof board on top which is of poor quality. Cleaning ability: Full marks for cleaning ability, probably related to dishwashing. After-sales service: After-sales service is good. Logistics speed: Logistics speed is average. Noise level: The noise is about the same as that of a washing machine.",外形外观：外观除了上面的防尘板很劣质其他还行。清洁能力：清洁能力满分，估计跟洗碗的东西有关。售后服务：售后服务不错。物流速度：物流速度一般。噪音程度：噪音跟洗衣机差不多。,,,5.0
23-12-24,57632783,dw,top_control,SIEMENS,SE63HB66KC,SE63HB66KC,ASIA,cn,retail,jd,,Neutral,use,Performance_Washing,"Cleaning ability: Full marks for cleaning ability, probably related to dishwashing.","Appearance: The appearance is okay except for the dustproof board on top which is of poor quality. Cleaning ability: Full marks for cleaning ability, probably related to dishwashing. After-sales service: After-sales service is good. Logistics speed: Logistics speed is average. Noise level: The noise is about the same as that of a washing machine.",外形外观：外观除了上面的防尘板很劣质其他还行。清洁能力：清洁能力满分，估计跟洗碗的东西有关。售后服务：售后服务不错。物流速度：物流速度一般。噪音程度：噪音跟洗衣机差不多。,,,5.0
23-12-24,57632783,dw,top_control,SIEMENS,SE63HB66KC,SE63HB66KC,ASIA,cn,retail,jd,,Positive,,Service,After-sales service: After-sales service is good.,"Appearance: The appearance is okay except for the dustproof board on top which is of poor quality. Cleaning ability: Full marks for cleaning ability, probably related to dishwashing. After-sales service: After-sales service is good. Logistics speed: Logistics speed is average. Noise level: The noise is about the same as that of a washing machine.",外形外观：外观除了上面的防尘板很劣质其他还行。清洁能力：清洁能力满分，估计跟洗碗的东西有关。售后服务：售后服务不错。物流速度：物流速度一般。噪音程度：噪音跟洗衣机差不多。,,,5.0
23-12-24,57632783,dw,top_control,SIEMENS,SE63HB66KC,SE63HB66KC,ASIA,cn,retail,jd,,Neutral,,Delivery_Installation,Logistics speed: Logistics speed is average.,"Appearance: The appearance is okay except for the dustproof board on top which is of poor quality. Cleaning ability: Full marks for cleaning ability, probably related to dishwashing. After-sales service: After-sales service is good. Logistics speed: Logistics speed is average. Noise level: The noise is about the same as that of a washing machine.",外形外观：外观除了上面的防尘板很劣质其他还行。清洁能力：清洁能力满分，估计跟洗碗的东西有关。售后服务：售后服务不错。物流速度：物流速度一般。噪音程度：噪音跟洗衣机差不多。,,,5.0
23-12-24,57632783,dw,top_control,SIEMENS,SE63HB66KC,SE63HB66KC,ASIA,cn,retail,jd,,Neutral,use,Noise_Vibration,Noise level: The noise is about the same as that of a washing machine.,"Appearance: The appearance is okay except for the dustproof board on top which is of poor quality. Cleaning ability: Full marks for cleaning ability, probably related to dishwashing. After-sales service: After-sales service is good. Logistics speed: Logistics speed is average. Noise level: The noise is about the same as that of a washing machine.",外形外观：外观除了上面的防尘板很劣质其他还行。清洁能力：清洁能力满分，估计跟洗碗的东西有关。售后服务：售后服务不错。物流速度：物流速度一般。噪音程度：噪音跟洗衣机差不多。,,,5.0
23-12-24,57632809,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,,Service,I'm so glad I changed to LG after using SK.,[ It's the best ] || ---------------- || I'm so glad I changed to LG after using SK.,[ 최고예요 ] || ---------------- || Sk꺼 쓰다가 lg로 변경 너무 좋네요,,,5.0
23-12-24,57633613,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Noise_Vibration,Very quiet Dishwasher!,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity! Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm. Have to watch how much is in each shelf.,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity!  Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm.  Have to watch how much is in each shelf.,,,5.0
23-12-24,57633613,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Design,Love the 3rd rack that adds even more capacity!,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity! Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm. Have to watch how much is in each shelf.,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity!  Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm.  Have to watch how much is in each shelf.,,,5.0
23-12-24,57633613,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Easy_Use,Love the 3rd rack that adds even more capacity!,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity! Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm. Have to watch how much is in each shelf.,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity!  Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm.  Have to watch how much is in each shelf.,,,5.0
23-12-24,57633613,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Negative,use,Easy_Use,Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm.,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity! Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm. Have to watch how much is in each shelf.,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity!  Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm.  Have to watch how much is in each shelf.,,,5.0
23-12-24,57633613,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Neutral,use,Easy_Use,Have to watch how much is in each shelf.,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity! Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm. Have to watch how much is in each shelf.,[ Very quiet and lots of wash capacity! ] || ---------------- || Very quiet Dishwasher! Love the 3rd rack that adds even more capacity!  Only thing that we found issue is large tall items can only go on one side due to 3rd rack wash arm.  Have to watch how much is in each shelf.,,,5.0
23-12-24,57634082,dw,top_control,PANASONIC,NP_WT3W1ZX,NP_WT3W1ZX,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Delivery_Installation,"Finally installed it, a big brand is trustworthy, pre-sales consultation, logistics delivery, and door-to-door installation services are all very good.","Finally installed it, a big brand is trustworthy, pre-sales consultation, logistics delivery, and door-to-door installation services are all very good.",终于装上啦，大品牌值得信赖，售前咨询，物流送货，上门安装服务都很好。,,,5.0
23-12-24,57634082,dw,top_control,PANASONIC,NP_WT3W1ZX,NP_WT3W1ZX,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Service,"Finally installed it, a big brand is trustworthy, pre-sales consultation, logistics delivery, and door-to-door installation services are all very good.","Finally installed it, a big brand is trustworthy, pre-sales consultation, logistics delivery, and door-to-door installation services are all very good.",终于装上啦，大品牌值得信赖，售前咨询，物流送货，上门安装服务都很好。,,,5.0
23-12-24,57634740,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Positive,use,Easy_Use,"Needless to say, Siemens dishwashers are as easy to use as ever.","Needless to say, Siemens dishwashers are as easy to use as ever. Logistics delivered to your door and then installed, which is so convenient.",西门子的洗碗机没得说，一如既往的好用。物流送货上门然后安装，太方便了。,,,5.0
23-12-24,57634740,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Delivery_Installation,"Logistics delivered to your door and then installed, which is so convenient.","Needless to say, Siemens dishwashers are as easy to use as ever. Logistics delivered to your door and then installed, which is so convenient.",西门子的洗碗机没得说，一如既往的好用。物流送货上门然后安装，太方便了。,,,5.0
23-12-24,57634739,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Neutral,"deliver,purchase",Delivery_Installation,"I bought it on Double Eleven, and it was delivered more than a month late because I was not at home.","I bought it on Double Eleven, and it was delivered more than a month late because I was not at home. The delivery was very on time, and the delivery man was also very good. Because there were 6 stairs to the kitchen, he still helped me move to the designated location. When moving, I was very careful about my wooden floor. It was very good because it was installed on the balcony and it was easy to install. There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet. There is only one option to replace it! But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively. I didn’t have time to buy another one, so I picked one. The base I prepared cannot be used. It is said that if the machine fails during the warranty period, the after-sales warranty will not be guaranteed. I don’t know if this is Siemens’ regulations or the master’s deception. It’s really unreasonable. Forget it, I didn’t want to worry about anything and just bought a base, which was super expensive!",双十一买的，因不在家预订送货晚1个多月才送，收货非常按时，送货师傅也非常好，因为到厨房还6级楼梯，他还是帮我搬到指定的位置，搬的时候还非常小心我家的木地板，非常好因为是安装在阳台里，安装起来也方便。我家阳台本来就有2个4分口的水龙头，可这洗碗机需6分的才行，只有一个字换！但安装师傅带来的水龙头太贵了，分别是*、*、*元的，一时也来不及另外买，就挑了一个。自己准备的底座也不能用，说是在质保期内如果机器有故障，售后不保。不知道这是西门子的规定还是师傅的忽悠，真有点不合情理。算了，不想多事就买了一个底座，也超贵！,,,5.0
23-12-24,57634739,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Positive,deliver,Delivery_Installation,"The delivery was very on time, and the delivery man was also very good.","I bought it on Double Eleven, and it was delivered more than a month late because I was not at home. The delivery was very on time, and the delivery man was also very good. Because there were 6 stairs to the kitchen, he still helped me move to the designated location. When moving, I was very careful about my wooden floor. It was very good because it was installed on the balcony and it was easy to install. There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet. There is only one option to replace it! But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively. I didn’t have time to buy another one, so I picked one. The base I prepared cannot be used. It is said that if the machine fails during the warranty period, the after-sales warranty will not be guaranteed. I don’t know if this is Siemens’ regulations or the master’s deception. It’s really unreasonable. Forget it, I didn’t want to worry about anything and just bought a base, which was super expensive!",双十一买的，因不在家预订送货晚1个多月才送，收货非常按时，送货师傅也非常好，因为到厨房还6级楼梯，他还是帮我搬到指定的位置，搬的时候还非常小心我家的木地板，非常好因为是安装在阳台里，安装起来也方便。我家阳台本来就有2个4分口的水龙头，可这洗碗机需6分的才行，只有一个字换！但安装师傅带来的水龙头太贵了，分别是*、*、*元的，一时也来不及另外买，就挑了一个。自己准备的底座也不能用，说是在质保期内如果机器有故障，售后不保。不知道这是西门子的规定还是师傅的忽悠，真有点不合情理。算了，不想多事就买了一个底座，也超贵！,,,5.0
23-12-24,57634739,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Neutral,,Easy_Use,"Because there were 6 stairs to the kitchen, he still helped me move to the designated location.","I bought it on Double Eleven, and it was delivered more than a month late because I was not at home. The delivery was very on time, and the delivery man was also very good. Because there were 6 stairs to the kitchen, he still helped me move to the designated location. When moving, I was very careful about my wooden floor. It was very good because it was installed on the balcony and it was easy to install. There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet. There is only one option to replace it! But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively. I didn’t have time to buy another one, so I picked one. The base I prepared cannot be used. It is said that if the machine fails during the warranty period, the after-sales warranty will not be guaranteed. I don’t know if this is Siemens’ regulations or the master’s deception. It’s really unreasonable. Forget it, I didn’t want to worry about anything and just bought a base, which was super expensive!",双十一买的，因不在家预订送货晚1个多月才送，收货非常按时，送货师傅也非常好，因为到厨房还6级楼梯，他还是帮我搬到指定的位置，搬的时候还非常小心我家的木地板，非常好因为是安装在阳台里，安装起来也方便。我家阳台本来就有2个4分口的水龙头，可这洗碗机需6分的才行，只有一个字换！但安装师傅带来的水龙头太贵了，分别是*、*、*元的，一时也来不及另外买，就挑了一个。自己准备的底座也不能用，说是在质保期内如果机器有故障，售后不保。不知道这是西门子的规定还是师傅的忽悠，真有点不合情理。算了，不想多事就买了一个底座，也超贵！,,,5.0
23-12-24,57634739,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Neutral,,Noise_Vibration,"When moving, I was very careful about my wooden floor.","I bought it on Double Eleven, and it was delivered more than a month late because I was not at home. The delivery was very on time, and the delivery man was also very good. Because there were 6 stairs to the kitchen, he still helped me move to the designated location. When moving, I was very careful about my wooden floor. It was very good because it was installed on the balcony and it was easy to install. There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet. There is only one option to replace it! But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively. I didn’t have time to buy another one, so I picked one. The base I prepared cannot be used. It is said that if the machine fails during the warranty period, the after-sales warranty will not be guaranteed. I don’t know if this is Siemens’ regulations or the master’s deception. It’s really unreasonable. Forget it, I didn’t want to worry about anything and just bought a base, which was super expensive!",双十一买的，因不在家预订送货晚1个多月才送，收货非常按时，送货师傅也非常好，因为到厨房还6级楼梯，他还是帮我搬到指定的位置，搬的时候还非常小心我家的木地板，非常好因为是安装在阳台里，安装起来也方便。我家阳台本来就有2个4分口的水龙头，可这洗碗机需6分的才行，只有一个字换！但安装师傅带来的水龙头太贵了，分别是*、*、*元的，一时也来不及另外买，就挑了一个。自己准备的底座也不能用，说是在质保期内如果机器有故障，售后不保。不知道这是西门子的规定还是师傅的忽悠，真有点不合情理。算了，不想多事就买了一个底座，也超贵！,,,5.0
23-12-24,57634739,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Positive,onboard,Delivery_Installation,It was very good because it was installed on the balcony and it was easy to install.,"I bought it on Double Eleven, and it was delivered more than a month late because I was not at home. The delivery was very on time, and the delivery man was also very good. Because there were 6 stairs to the kitchen, he still helped me move to the designated location. When moving, I was very careful about my wooden floor. It was very good because it was installed on the balcony and it was easy to install. There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet. There is only one option to replace it! But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively. I didn’t have time to buy another one, so I picked one. The base I prepared cannot be used. It is said that if the machine fails during the warranty period, the after-sales warranty will not be guaranteed. I don’t know if this is Siemens’ regulations or the master’s deception. It’s really unreasonable. Forget it, I didn’t want to worry about anything and just bought a base, which was super expensive!",双十一买的，因不在家预订送货晚1个多月才送，收货非常按时，送货师傅也非常好，因为到厨房还6级楼梯，他还是帮我搬到指定的位置，搬的时候还非常小心我家的木地板，非常好因为是安装在阳台里，安装起来也方便。我家阳台本来就有2个4分口的水龙头，可这洗碗机需6分的才行，只有一个字换！但安装师傅带来的水龙头太贵了，分别是*、*、*元的，一时也来不及另外买，就挑了一个。自己准备的底座也不能用，说是在质保期内如果机器有故障，售后不保。不知道这是西门子的规定还是师傅的忽悠，真有点不合情理。算了，不想多事就买了一个底座，也超贵！,,,5.0
23-12-24,57634739,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Neutral,use,,"There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet.","I bought it on Double Eleven, and it was delivered more than a month late because I was not at home. The delivery was very on time, and the delivery man was also very good. Because there were 6 stairs to the kitchen, he still helped me move to the designated location. When moving, I was very careful about my wooden floor. It was very good because it was installed on the balcony and it was easy to install. There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet. There is only one option to replace it! But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively. I didn’t have time to buy another one, so I picked one. The base I prepared cannot be used. It is said that if the machine fails during the warranty period, the after-sales warranty will not be guaranteed. I don’t know if this is Siemens’ regulations or the master’s deception. It’s really unreasonable. Forget it, I didn’t want to worry about anything and just bought a base, which was super expensive!",双十一买的，因不在家预订送货晚1个多月才送，收货非常按时，送货师傅也非常好，因为到厨房还6级楼梯，他还是帮我搬到指定的位置，搬的时候还非常小心我家的木地板，非常好因为是安装在阳台里，安装起来也方便。我家阳台本来就有2个4分口的水龙头，可这洗碗机需6分的才行，只有一个字换！但安装师傅带来的水龙头太贵了，分别是*、*、*元的，一时也来不及另外买，就挑了一个。自己准备的底座也不能用，说是在质保期内如果机器有故障，售后不保。不知道这是西门子的规定还是师傅的忽悠，真有点不合情理。算了，不想多事就买了一个底座，也超贵！,,,5.0
23-12-24,57634739,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Negative,"maintain,replace",Service,There is only one option to replace it!,"I bought it on Double Eleven, and it was delivered more than a month late because I was not at home. The delivery was very on time, and the delivery man was also very good. Because there were 6 stairs to the kitchen, he still helped me move to the designated location. When moving, I was very careful about my wooden floor. It was very good because it was installed on the balcony and it was easy to install. There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet. There is only one option to replace it! But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively. I didn’t have time to buy another one, so I picked one. The base I prepared cannot be used. It is said that if the machine fails during the warranty period, the after-sales warranty will not be guaranteed. I don’t know if this is Siemens’ regulations or the master’s deception. It’s really unreasonable. Forget it, I didn’t want to worry about anything and just bought a base, which was super expensive!",双十一买的，因不在家预订送货晚1个多月才送，收货非常按时，送货师傅也非常好，因为到厨房还6级楼梯，他还是帮我搬到指定的位置，搬的时候还非常小心我家的木地板，非常好因为是安装在阳台里，安装起来也方便。我家阳台本来就有2个4分口的水龙头，可这洗碗机需6分的才行，只有一个字换！但安装师傅带来的水龙头太贵了，分别是*、*、*元的，一时也来不及另外买，就挑了一个。自己准备的底座也不能用，说是在质保期内如果机器有故障，售后不保。不知道这是西门子的规定还是师傅的忽悠，真有点不合情理。算了，不想多事就买了一个底座，也超贵！,,,5.0
23-12-24,57634739,dw,front_control,SIEMENS,SJ23HI88MC,SJ23HI88MC,ASIA,cn,retail,jd,,Negative,onboard,Delivery_Installation,"But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively.","I bought it on Double Eleven, and it was delivered more than a month late because I was not at home. The delivery was very on time, and the delivery man was also very good. Because there were 6 stairs to the kitchen, he still helped me move to the designated location. When moving, I was very careful about my wooden floor. It was very good because it was installed on the balcony and it was easy to install. There are already two 4-point faucets on my balcony, but this dishwasher requires a 6-point faucet. There is only one option to replace it! But the faucets brought by the installation master were too expensive, costing *, *, and * yuan respectively. I didn’t have time to buy another one, so I picked one. The base I prepared cannot be used. It is said that if the machine fails during the warranty period, the after-sales warranty will not be guaranteed. I don’t know if this is Siemens’ regulations or the master’s deception. It’s really unreasonable. Forget it, I didn’t want to worry about anything and just bought a base, which was super expensive!",双十一买的，因不在家预订送货晚1个多月才送，收货非常按时，送货师傅也非常好，因为到厨房还6级楼梯，他还是帮我搬到指定的位置，搬的时候还非常小心我家的木地板，非常好因为是安装在阳台里，安装起来也方便。我家阳台本来就有2个4分口的水龙头，可这洗碗机需6分的才行，只有一个字换！但安装师傅带来的水龙头太贵了，分别是*、*、*元的，一时也来不及另外买，就挑了一个。自己准备的底座也不能用，说是在质保期内如果机器有故障，售后不保。不知道这是西门子的规定还是师傅的忽悠，真有点不合情理。算了，不想多事就买了一个底座，也超贵！,,,5.0
