Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-25,49878101,dw,countertop,SAMSUNG,BESPOKE,DW30A3030CE,ASIA,kr,retail,naver_shop,,Positive,use,,It's so nice.,"[ I left it at my mother-in-law's house. I should have bought it a long time ago, too. ] || ---------------- || I left it at my parents' house. I should have bought it earlier. It's so nice. Delivery and installation were quick.",[ 친정부모님 집에 놔드렸어요 진작 사드릴걸 그랬어요 너무... ] || ---------------- || 친정부모님 집에 놔드렸어요 진작 사드릴걸 그랬어요 너무 좋네요  배송과 설치도 신속했습니다,,,5.0
23-03-19,49617895,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,500 is so quiet that we forget it's running while having great kitchen conversation.,"[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.","[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.",,,4.0
23-03-19,49617895,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,,,Thank goodness for the red light indicator!,"[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.","[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.",,,4.0
23-03-19,49617895,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Very Positive,use,Easy_Use,"Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack!","[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.","[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.",,,4.0
23-03-19,49617895,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,,,So happy that we've made another great investment towards our family health!,"[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.","[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.",,,4.0
23-03-19,49617895,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,,We now run it almost everyday.,"[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.","[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.",,,4.0
23-03-19,49617895,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,use,Durability,One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.,"[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.","[ In love with 500! ] || ---------------- || Had been researching for the best dishwasher that will save us water, time and money! Found and decided with this one from my fav brand Bosch. Waited for almost 6 months and finally able to have it to complete our Bosch kitchen! 500 is so quiet that we forget it's running while having great kitchen conversation. Thank goodness for the red light indicator! Absolutely love the adjustable racks that we can fit all type of dishes, especially the 3rd rack! So happy that we've made another great investment towards our family health! We now run it almost everyday. One dissappointment is that the buttons DOES NOT work at times until we let it rest for a few mins later.",,,4.0
23-03-19,49617904,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,This dishwasher is quiet!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet! I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too! Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet!  I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too!  Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,,,5.0
23-03-19,49617904,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,Noise_Vibration,I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet! I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too! Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet!  I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too!  Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,,,5.0
23-03-19,49617904,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,The dishes are spotless too!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet! I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too! Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet!  I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too!  Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,,,5.0
23-03-19,49617904,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,use,,Our dishwasher is one stealthy grease busting cleaning machine!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet! I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too! Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet!  I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too!  Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,,,5.0
23-03-19,49617904,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,,Price,Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet! I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too! Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet!  I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too!  Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,,,5.0
23-03-19,49617904,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,,Service,Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet! I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too! Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,[ One Stealthy Dishwasher ] || ---------------- || This dishwasher is quiet!  I have to bend down and place my ear nearly on the machine to hear if it's doing what it is suppose to do! The dishes are spotless too!  Our dishwasher is one stealthy grease busting cleaning machine! Thank you Bosch engineers and factory workers for paying attention to detail and making our home a better place to live!,,,5.0
23-03-19,49617919,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,,We love our new dishwasher.,"[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.",,,4.0
23-03-19,49617919,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Design,"It is smartly designed, efficient and quiet.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.",,,4.0
23-03-19,49617919,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"It is smartly designed, efficient and quiet.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.",,,4.0
23-03-19,49617919,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus.,"[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.",,,4.0
23-03-19,49617919,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,,,Withheld a star for two reasons.,"[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.",,,4.0
23-03-19,49617919,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,,1) You cannot see the time display when the door is closed so you have no idea how much time is left.,"[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.",,,4.0
23-03-19,49617919,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,use,Performance_Drying,"2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.","[ 500 Series Dishwasher ] || ---------------- || We love our new dishwasher. It is smartly designed, efficient and quiet. It has alot of flexibility for loading & the ability to load plastic items on the bottom rack is a plus. Withheld a star for two reasons. 1) You cannot see the time display when the door is closed so you have no idea how much time is left. 2) Though we love the 'air dry' feature that automatically opens the door at the end, it also adds additional time to the convection dry cycle which is counterintuitive and seems counterproductive.",,,4.0
23-03-19,49617936,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,Does the job and quiet.,"[ Dishwasher 500 series ] || ---------------- || Does the job and quiet. Red light lets you know when washing. Too bad, no green light to let you know it is done.","[ Dishwasher 500 series ] || ---------------- || Does the job and quiet.  Red light lets you know when washing.  Too bad, no green light to let you know it is done.",,,4.0
23-03-19,49617936,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,,Red light lets you know when washing.,"[ Dishwasher 500 series ] || ---------------- || Does the job and quiet. Red light lets you know when washing. Too bad, no green light to let you know it is done.","[ Dishwasher 500 series ] || ---------------- || Does the job and quiet.  Red light lets you know when washing.  Too bad, no green light to let you know it is done.",,,4.0
23-03-19,49617936,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,,,"Too bad, no green light to let you know it is done.","[ Dishwasher 500 series ] || ---------------- || Does the job and quiet. Red light lets you know when washing. Too bad, no green light to let you know it is done.","[ Dishwasher 500 series ] || ---------------- || Does the job and quiet.  Red light lets you know when washing.  Too bad, no green light to let you know it is done.",,,4.0
23-03-19,49617931,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,,Love the features in this dishwasher!,"[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher! It's very quiet, so quiet that you might have to look at the floor to see if the red light is on. It has 3 adjustable racks. The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments. The middle rack is for smaller items like bowls and glasses. If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below. The third rack holds the smallest items like silverware etc. The hidden control panel isn't visible until you open the door. You can do a light load while saving water or a heavy duty cycle. And when the cycle is over the door pops open. This is a well engineered, elegant machine.","[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher!  It's very quiet, so quiet that you might have to look at the floor to see if the red light is on.  It has 3 adjustable racks.  The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments.  The middle rack is for smaller items like bowls and glasses.  If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below.  The third rack holds the smallest items like silverware etc.  The hidden control panel isn't visible until you open the door.  You can do a light load while saving water or a heavy duty cycle.  And when the cycle is over the door pops open.  This is a well engineered, elegant machine.",,,5.0
23-03-19,49617931,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"It's very quiet, so quiet that you might have to look at the floor to see if the red light is on.","[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher! It's very quiet, so quiet that you might have to look at the floor to see if the red light is on. It has 3 adjustable racks. The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments. The middle rack is for smaller items like bowls and glasses. If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below. The third rack holds the smallest items like silverware etc. The hidden control panel isn't visible until you open the door. You can do a light load while saving water or a heavy duty cycle. And when the cycle is over the door pops open. This is a well engineered, elegant machine.","[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher!  It's very quiet, so quiet that you might have to look at the floor to see if the red light is on.  It has 3 adjustable racks.  The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments.  The middle rack is for smaller items like bowls and glasses.  If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below.  The third rack holds the smallest items like silverware etc.  The hidden control panel isn't visible until you open the door.  You can do a light load while saving water or a heavy duty cycle.  And when the cycle is over the door pops open.  This is a well engineered, elegant machine.",,,5.0
23-03-19,49617931,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,It has 3 adjustable racks.,"[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher! It's very quiet, so quiet that you might have to look at the floor to see if the red light is on. It has 3 adjustable racks. The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments. The middle rack is for smaller items like bowls and glasses. If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below. The third rack holds the smallest items like silverware etc. The hidden control panel isn't visible until you open the door. You can do a light load while saving water or a heavy duty cycle. And when the cycle is over the door pops open. This is a well engineered, elegant machine.","[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher!  It's very quiet, so quiet that you might have to look at the floor to see if the red light is on.  It has 3 adjustable racks.  The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments.  The middle rack is for smaller items like bowls and glasses.  If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below.  The third rack holds the smallest items like silverware etc.  The hidden control panel isn't visible until you open the door.  You can do a light load while saving water or a heavy duty cycle.  And when the cycle is over the door pops open.  This is a well engineered, elegant machine.",,,5.0
23-03-19,49617931,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments.,"[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher! It's very quiet, so quiet that you might have to look at the floor to see if the red light is on. It has 3 adjustable racks. The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments. The middle rack is for smaller items like bowls and glasses. If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below. The third rack holds the smallest items like silverware etc. The hidden control panel isn't visible until you open the door. You can do a light load while saving water or a heavy duty cycle. And when the cycle is over the door pops open. This is a well engineered, elegant machine.","[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher!  It's very quiet, so quiet that you might have to look at the floor to see if the red light is on.  It has 3 adjustable racks.  The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments.  The middle rack is for smaller items like bowls and glasses.  If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below.  The third rack holds the smallest items like silverware etc.  The hidden control panel isn't visible until you open the door.  You can do a light load while saving water or a heavy duty cycle.  And when the cycle is over the door pops open.  This is a well engineered, elegant machine.",,,5.0
23-03-19,49617931,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,The middle rack is for smaller items like bowls and glasses.,"[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher! It's very quiet, so quiet that you might have to look at the floor to see if the red light is on. It has 3 adjustable racks. The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments. The middle rack is for smaller items like bowls and glasses. If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below. The third rack holds the smallest items like silverware etc. The hidden control panel isn't visible until you open the door. You can do a light load while saving water or a heavy duty cycle. And when the cycle is over the door pops open. This is a well engineered, elegant machine.","[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher!  It's very quiet, so quiet that you might have to look at the floor to see if the red light is on.  It has 3 adjustable racks.  The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments.  The middle rack is for smaller items like bowls and glasses.  If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below.  The third rack holds the smallest items like silverware etc.  The hidden control panel isn't visible until you open the door.  You can do a light load while saving water or a heavy duty cycle.  And when the cycle is over the door pops open.  This is a well engineered, elegant machine.",,,5.0
23-03-19,49617931,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,"If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below.","[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher! It's very quiet, so quiet that you might have to look at the floor to see if the red light is on. It has 3 adjustable racks. The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments. The middle rack is for smaller items like bowls and glasses. If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below. The third rack holds the smallest items like silverware etc. The hidden control panel isn't visible until you open the door. You can do a light load while saving water or a heavy duty cycle. And when the cycle is over the door pops open. This is a well engineered, elegant machine.","[ Versatile Dishwasher ] || ---------------- || Love the features in this dishwasher!  It's very quiet, so quiet that you might have to look at the floor to see if the red light is on.  It has 3 adjustable racks.  The lowest rack is for the large items and it can also hold things like spatulas or other large utensils with it's adjustable tines and compartments.  The middle rack is for smaller items like bowls and glasses.  If the lower rack has an item that might not fit, like a cutting board, the middle rack can be raised a few inches to accomodate the larger item below.  The third rack holds the smallest items like silverware etc.  The hidden control panel isn't visible until you open the door.  You can do a light load while saving water or a heavy duty cycle.  And when the cycle is over the door pops open.  This is a well engineered, elegant machine.",,,5.0
