Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-03-27,70627623,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Easy_Use,"Efficient, quiet and easy to use","[ Efficient and silent ] || ---------------- || Efficient, quiet and easy to use","[ Eficiente y silencioso ] || ---------------- || Eficiente, silencioso y de fácil uso",Not verified,,4.0
25-03-24,70331992,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,bosch_home_au,,Positive,use,Performance_Washing,"Overall, this Bosch dishwasher delivers exceptional cleaning performance with minimal noise and maximum efficiency - exactly what I was looking for in a premium appliance.​​​​​​​​​​​​​​​​","[ Great dishwasher, value for money ] || ---------------- || The Bosch SMU6HCS01A dishwasher has transformed my kitchen routine with its exceptional performance and thoughtful design. After using it for several months, I'm impressed by how quietly it operates - you can barely tell it's running, which is perfect for our open-plan living space. The flexible loading system accommodates everything from delicate glassware to large pots with ease. I particularly appreciate the adjustable upper rack that allows me to fit taller items below when needed. The cutlery drawer at the top is a game-changer compared to the traditional basket - it provides better cleaning results and maximizes space for dishes. On the performance front, dishes consistently come out spotless, even with stubborn, dried-on food. The Auto program intelligently adjusts water usage and temperature based on load size and soil level, saving both water and energy. The ExtraDry option has been particularly useful for plastics that typically retain moisture. The Home Connect feature allows me to monitor cycles remotely and receive notifications when the dishwasher needs attention, though I found the initial setup slightly challenging. While it's on the premium end price-wise, the energy and water efficiency, combined with superior cleaning performance, make it a worthwhile long-term investment. My only minor complaint is that the control panel markings could be more visible in low light. Overall, this Bosch dishwasher delivers exceptional cleaning performance with minimal noise and maximum efficiency - exactly what I was looking for in a premium appliance.​​​​​​​​​​​​​​​​","[ Great dishwasher, value for money ] || ---------------- || The Bosch SMU6HCS01A dishwasher has transformed my kitchen routine with its exceptional performance and thoughtful design. After using it for several months, I'm impressed by how quietly it operates - you can barely tell it's running, which is perfect for our open-plan living space.The flexible loading system accommodates everything from delicate glassware to large pots with ease. I particularly appreciate the adjustable upper rack that allows me to fit taller items below when needed. The cutlery drawer at the top is a game-changer compared to the traditional basket - it provides better cleaning results and maximizes space for dishes.On the performance front, dishes consistently come out spotless, even with stubborn, dried-on food. The Auto program intelligently adjusts water usage and temperature based on load size and soil level, saving both water and energy. The ExtraDry option has been particularly useful for plastics that typically retain moisture.The Home Connect feature allows me to monitor cycles remotely and receive notifications when the dishwasher needs attention, though I found the initial setup slightly challenging.While it's on the premium end price-wise, the energy and water efficiency, combined with superior cleaning performance, make it a worthwhile long-term investment. My only minor complaint is that the control panel markings could be more visible in low light.Overall, this Bosch dishwasher delivers exceptional cleaning performance with minimal noise and maximum efficiency - exactly what I was looking for in a premium appliance.​​​​​​​​​​​​​​​​",Not verified,,5.0
25-03-24,70331992,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,bosch_home_au,,Positive,use,Product_Satisfaction,"Overall, this Bosch dishwasher delivers exceptional cleaning performance with minimal noise and maximum efficiency - exactly what I was looking for in a premium appliance.​​​​​​​​​​​​​​​​","[ Great dishwasher, value for money ] || ---------------- || The Bosch SMU6HCS01A dishwasher has transformed my kitchen routine with its exceptional performance and thoughtful design. After using it for several months, I'm impressed by how quietly it operates - you can barely tell it's running, which is perfect for our open-plan living space. The flexible loading system accommodates everything from delicate glassware to large pots with ease. I particularly appreciate the adjustable upper rack that allows me to fit taller items below when needed. The cutlery drawer at the top is a game-changer compared to the traditional basket - it provides better cleaning results and maximizes space for dishes. On the performance front, dishes consistently come out spotless, even with stubborn, dried-on food. The Auto program intelligently adjusts water usage and temperature based on load size and soil level, saving both water and energy. The ExtraDry option has been particularly useful for plastics that typically retain moisture. The Home Connect feature allows me to monitor cycles remotely and receive notifications when the dishwasher needs attention, though I found the initial setup slightly challenging. While it's on the premium end price-wise, the energy and water efficiency, combined with superior cleaning performance, make it a worthwhile long-term investment. My only minor complaint is that the control panel markings could be more visible in low light. Overall, this Bosch dishwasher delivers exceptional cleaning performance with minimal noise and maximum efficiency - exactly what I was looking for in a premium appliance.​​​​​​​​​​​​​​​​","[ Great dishwasher, value for money ] || ---------------- || The Bosch SMU6HCS01A dishwasher has transformed my kitchen routine with its exceptional performance and thoughtful design. After using it for several months, I'm impressed by how quietly it operates - you can barely tell it's running, which is perfect for our open-plan living space.The flexible loading system accommodates everything from delicate glassware to large pots with ease. I particularly appreciate the adjustable upper rack that allows me to fit taller items below when needed. The cutlery drawer at the top is a game-changer compared to the traditional basket - it provides better cleaning results and maximizes space for dishes.On the performance front, dishes consistently come out spotless, even with stubborn, dried-on food. The Auto program intelligently adjusts water usage and temperature based on load size and soil level, saving both water and energy. The ExtraDry option has been particularly useful for plastics that typically retain moisture.The Home Connect feature allows me to monitor cycles remotely and receive notifications when the dishwasher needs attention, though I found the initial setup slightly challenging.While it's on the premium end price-wise, the energy and water efficiency, combined with superior cleaning performance, make it a worthwhile long-term investment. My only minor complaint is that the control panel markings could be more visible in low light.Overall, this Bosch dishwasher delivers exceptional cleaning performance with minimal noise and maximum efficiency - exactly what I was looking for in a premium appliance.​​​​​​​​​​​​​​​​",Not verified,,5.0
25-03-24,70331991,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,bosch_home_au,,Positive,use,Noise_Vibration,The dishwasher works perfectly and is so quiet.,[ Bosch Series 6 Dishwasher ] || ---------------- || The dishwasher works perfectly and is so quiet. The top knife draw is such a great feature. Our last Bosch dishwasher was more than 12 years old and gave grewat service so we were happy to go with another Bosch.,[ Bosch Serie 6 Dishwasher ] || ---------------- || The dishwasher works perfectly and is so quiet. The top knife draw is such a great feature. Our last Bosch dishwasher was more than 12 years old and gave grewat service so we were happy to go with another Bosch.,Not verified,,5.0
25-03-24,70331991,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,bosch_home_au,,Positive,use,,The top knife draw is such a great feature.,[ Bosch Series 6 Dishwasher ] || ---------------- || The dishwasher works perfectly and is so quiet. The top knife draw is such a great feature. Our last Bosch dishwasher was more than 12 years old and gave grewat service so we were happy to go with another Bosch.,[ Bosch Serie 6 Dishwasher ] || ---------------- || The dishwasher works perfectly and is so quiet. The top knife draw is such a great feature. Our last Bosch dishwasher was more than 12 years old and gave grewat service so we were happy to go with another Bosch.,Not verified,,5.0
25-03-24,70331991,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,bosch_home_au,,Positive,replace,Service,Our last Bosch dishwasher was more than 12 years old and gave grewat service so we were happy to go with another Bosch.,[ Bosch Series 6 Dishwasher ] || ---------------- || The dishwasher works perfectly and is so quiet. The top knife draw is such a great feature. Our last Bosch dishwasher was more than 12 years old and gave grewat service so we were happy to go with another Bosch.,[ Bosch Serie 6 Dishwasher ] || ---------------- || The dishwasher works perfectly and is so quiet. The top knife draw is such a great feature. Our last Bosch dishwasher was more than 12 years old and gave grewat service so we were happy to go with another Bosch.,Not verified,,5.0
25-03-24,70332046,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,deliver,Delivery_Installation,Received as indicated and easy to use,[ Good buy ] || ---------------- || Received as indicated and easy to use,[ Buena compra ] || ---------------- || Recibido segun lo indicado y facil de utilizar,Not verified,,5.0
25-03-24,70332046,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,deliver,Easy_Use,Received as indicated and easy to use,[ Good buy ] || ---------------- || Received as indicated and easy to use,[ Buena compra ] || ---------------- || Recibido segun lo indicado y facil de utilizar,Not verified,,5.0
25-03-24,70332047,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,,,Everything worked correctly.,"[ Everything perfect ] || ---------------- || Everything worked correctly. Both the transport and the installation. So far, it's also working properly.","[ Todo perfecto ] || ---------------- || Todo funcionó de forma correcta. Tanto el transporte, como la instalación. De momento, el funcionamiento tambié es correcto.",Not verified,,5.0
25-03-24,70332047,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Neutral,onboard,Delivery_Installation,Both the transport and the installation.,"[ Everything perfect ] || ---------------- || Everything worked correctly. Both the transport and the installation. So far, it's also working properly.","[ Todo perfecto ] || ---------------- || Todo funcionó de forma correcta. Tanto el transporte, como la instalación. De momento, el funcionamiento tambié es correcto.",Not verified,,5.0
25-03-24,70332047,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Durability,"So far, it's also working properly.","[ Everything perfect ] || ---------------- || Everything worked correctly. Both the transport and the installation. So far, it's also working properly.","[ Todo perfecto ] || ---------------- || Todo funcionó de forma correcta. Tanto el transporte, como la instalación. De momento, el funcionamiento tambié es correcto.",Not verified,,5.0
25-03-24,70332045,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Neutral,,,I'm coming from another Bosch dishwasher that's 24 years old.,"[ Very quiet and intuitive ] || ---------------- || I'm coming from another Bosch dishwasher that's 24 years old. The new one doesn't disappoint; it's very quiet, leaves glasses perfectly clean, and pots and pans are phenomenal. I'm very satisfied with it.","[ Muy silencioso e intuitivo ] || ---------------- || Vengo de otro lavaplatos Bosch con 24 años.El nuevo no defrauda muy silencioso, deja las copas perfectas y las cazuelas fenomenal, estoy muy satisfecho con él.",Not verified,,5.0
25-03-24,70332045,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Very Positive,use,Noise_Vibration,"The new one doesn't disappoint; it's very quiet, leaves glasses perfectly clean, and pots and pans are phenomenal.","[ Very quiet and intuitive ] || ---------------- || I'm coming from another Bosch dishwasher that's 24 years old. The new one doesn't disappoint; it's very quiet, leaves glasses perfectly clean, and pots and pans are phenomenal. I'm very satisfied with it.","[ Muy silencioso e intuitivo ] || ---------------- || Vengo de otro lavaplatos Bosch con 24 años.El nuevo no defrauda muy silencioso, deja las copas perfectas y las cazuelas fenomenal, estoy muy satisfecho con él.",Not verified,,5.0
25-03-24,70332045,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Very Positive,use,Performance_Washing,"The new one doesn't disappoint; it's very quiet, leaves glasses perfectly clean, and pots and pans are phenomenal.","[ Very quiet and intuitive ] || ---------------- || I'm coming from another Bosch dishwasher that's 24 years old. The new one doesn't disappoint; it's very quiet, leaves glasses perfectly clean, and pots and pans are phenomenal. I'm very satisfied with it.","[ Muy silencioso e intuitivo ] || ---------------- || Vengo de otro lavaplatos Bosch con 24 años.El nuevo no defrauda muy silencioso, deja las copas perfectas y las cazuelas fenomenal, estoy muy satisfecho con él.",Not verified,,5.0
25-03-24,70332045,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,,I'm very satisfied with it.,"[ Very quiet and intuitive ] || ---------------- || I'm coming from another Bosch dishwasher that's 24 years old. The new one doesn't disappoint; it's very quiet, leaves glasses perfectly clean, and pots and pans are phenomenal. I'm very satisfied with it.","[ Muy silencioso e intuitivo ] || ---------------- || Vengo de otro lavaplatos Bosch con 24 años.El nuevo no defrauda muy silencioso, deja las copas perfectas y las cazuelas fenomenal, estoy muy satisfecho con él.",Not verified,,5.0
25-03-24,70332048,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,"purchase,use",Design,A great choice for a modern kitchen.,"[ SMS4EMW06E ] || ---------------- || A great choice for a modern kitchen.□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior. I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers. Assembly was a breeze and the material is scratch-resistant. If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice! □□✨","[ SMS4EMW06E ] || ---------------- || Skvelá voľba pre modernú kuchyňu.□□ Vyniká odolným dizajnom, hladkým povrchom, ktorý sa jednoducho čistí, a minimalistickým štýlom, čo dodá interiéru elegantný šmrnc. Oceňujem kvalitné spracovanie a priestrannosť – dokonale sa hodí pre každodenné použitie aj väčšie nádoby. Montáž bola hračka a materiál odoláva škrabancom. Ak hľadáte spoľahlivú a vizuálne atraktívnu umývačku, BOSS je top voľba! □□✨",Not verified,,5.0
25-03-24,70332048,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Design,"□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior.","[ SMS4EMW06E ] || ---------------- || A great choice for a modern kitchen.□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior. I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers. Assembly was a breeze and the material is scratch-resistant. If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice! □□✨","[ SMS4EMW06E ] || ---------------- || Skvelá voľba pre modernú kuchyňu.□□ Vyniká odolným dizajnom, hladkým povrchom, ktorý sa jednoducho čistí, a minimalistickým štýlom, čo dodá interiéru elegantný šmrnc. Oceňujem kvalitné spracovanie a priestrannosť – dokonale sa hodí pre každodenné použitie aj väčšie nádoby. Montáž bola hračka a materiál odoláva škrabancom. Ak hľadáte spoľahlivú a vizuálne atraktívnu umývačku, BOSS je top voľba! □□✨",Not verified,,5.0
25-03-24,70332048,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Design,I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers.,"[ SMS4EMW06E ] || ---------------- || A great choice for a modern kitchen.□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior. I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers. Assembly was a breeze and the material is scratch-resistant. If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice! □□✨","[ SMS4EMW06E ] || ---------------- || Skvelá voľba pre modernú kuchyňu.□□ Vyniká odolným dizajnom, hladkým povrchom, ktorý sa jednoducho čistí, a minimalistickým štýlom, čo dodá interiéru elegantný šmrnc. Oceňujem kvalitné spracovanie a priestrannosť – dokonale sa hodí pre každodenné použitie aj väčšie nádoby. Montáž bola hračka a materiál odoláva škrabancom. Ak hľadáte spoľahlivú a vizuálne atraktívnu umývačku, BOSS je top voľba! □□✨",Not verified,,5.0
25-03-24,70332048,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,onboard,Delivery_Installation,Assembly was a breeze and the material is scratch-resistant.,"[ SMS4EMW06E ] || ---------------- || A great choice for a modern kitchen.□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior. I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers. Assembly was a breeze and the material is scratch-resistant. If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice! □□✨","[ SMS4EMW06E ] || ---------------- || Skvelá voľba pre modernú kuchyňu.□□ Vyniká odolným dizajnom, hladkým povrchom, ktorý sa jednoducho čistí, a minimalistickým štýlom, čo dodá interiéru elegantný šmrnc. Oceňujem kvalitné spracovanie a priestrannosť – dokonale sa hodí pre každodenné použitie aj väčšie nádoby. Montáž bola hračka a materiál odoláva škrabancom. Ak hľadáte spoľahlivú a vizuálne atraktívnu umývačku, BOSS je top voľba! □□✨",Not verified,,5.0
25-03-24,70332048,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,onboard,Durability,Assembly was a breeze and the material is scratch-resistant.,"[ SMS4EMW06E ] || ---------------- || A great choice for a modern kitchen.□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior. I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers. Assembly was a breeze and the material is scratch-resistant. If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice! □□✨","[ SMS4EMW06E ] || ---------------- || Skvelá voľba pre modernú kuchyňu.□□ Vyniká odolným dizajnom, hladkým povrchom, ktorý sa jednoducho čistí, a minimalistickým štýlom, čo dodá interiéru elegantný šmrnc. Oceňujem kvalitné spracovanie a priestrannosť – dokonale sa hodí pre každodenné použitie aj väčšie nádoby. Montáž bola hračka a materiál odoláva škrabancom. Ak hľadáte spoľahlivú a vizuálne atraktívnu umývačku, BOSS je top voľba! □□✨",Not verified,,5.0
25-03-24,70332048,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Design,"If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice!","[ SMS4EMW06E ] || ---------------- || A great choice for a modern kitchen.□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior. I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers. Assembly was a breeze and the material is scratch-resistant. If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice! □□✨","[ SMS4EMW06E ] || ---------------- || Skvelá voľba pre modernú kuchyňu.□□ Vyniká odolným dizajnom, hladkým povrchom, ktorý sa jednoducho čistí, a minimalistickým štýlom, čo dodá interiéru elegantný šmrnc. Oceňujem kvalitné spracovanie a priestrannosť – dokonale sa hodí pre každodenné použitie aj väčšie nádoby. Montáž bola hračka a materiál odoláva škrabancom. Ak hľadáte spoľahlivú a vizuálne atraktívnu umývačku, BOSS je top voľba! □□✨",Not verified,,5.0
25-03-24,70332048,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,Positive,use,Durability,"If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice!","[ SMS4EMW06E ] || ---------------- || A great choice for a modern kitchen.□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior. I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers. Assembly was a breeze and the material is scratch-resistant. If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice! □□✨","[ SMS4EMW06E ] || ---------------- || Skvelá voľba pre modernú kuchyňu.□□ Vyniká odolným dizajnom, hladkým povrchom, ktorý sa jednoducho čistí, a minimalistickým štýlom, čo dodá interiéru elegantný šmrnc. Oceňujem kvalitné spracovanie a priestrannosť – dokonale sa hodí pre každodenné použitie aj väčšie nádoby. Montáž bola hračka a materiál odoláva škrabancom. Ak hľadáte spoľahlivú a vizuálne atraktívnu umývačku, BOSS je top voľba! □□✨",Not verified,,5.0
25-03-24,70332048,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,bosch_home_es,,,,,□□✨,"[ SMS4EMW06E ] || ---------------- || A great choice for a modern kitchen.□□ It stands out with its durable design, smooth surface that is easy to clean, and minimalist style, which will add an elegant touch to the interior. I appreciate the quality workmanship and spaciousness - it is perfect for everyday use and larger containers. Assembly was a breeze and the material is scratch-resistant. If you are looking for a reliable and visually attractive dishwasher, BOSS is a top choice! □□✨","[ SMS4EMW06E ] || ---------------- || Skvelá voľba pre modernú kuchyňu.□□ Vyniká odolným dizajnom, hladkým povrchom, ktorý sa jednoducho čistí, a minimalistickým štýlom, čo dodá interiéru elegantný šmrnc. Oceňujem kvalitné spracovanie a priestrannosť – dokonale sa hodí pre každodenné použitie aj väčšie nádoby. Montáž bola hračka a materiál odoláva škrabancom. Ak hľadáte spoľahlivú a vizuálne atraktívnu umývačku, BOSS je top voľba! □□✨",Not verified,,5.0
25-03-24,70332269,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean.","[ Best dishwasher we've ever owned! ] || ---------------- || Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean. I'll never buy another brand!","[ Best dishwasher we’ve ever owned! ] || ---------------- || Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean. I'll never buy another brand!",Not verified,,5.0
25-03-24,70332269,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean.","[ Best dishwasher we've ever owned! ] || ---------------- || Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean. I'll never buy another brand!","[ Best dishwasher we’ve ever owned! ] || ---------------- || Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean. I'll never buy another brand!",Not verified,,5.0
25-03-24,70332269,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Product_Satisfaction,"Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean.","[ Best dishwasher we've ever owned! ] || ---------------- || Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean. I'll never buy another brand!","[ Best dishwasher we’ve ever owned! ] || ---------------- || Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean. I'll never buy another brand!",Not verified,,5.0
25-03-24,70332269,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Very Negative,use,,I'll never buy another brand!,"[ Best dishwasher we've ever owned! ] || ---------------- || Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean. I'll never buy another brand!","[ Best dishwasher we’ve ever owned! ] || ---------------- || Our new Bosch 800 Series dishwasher is so quiet, energy efficient, and leaves our dishes super clean. I'll never buy another brand!",Not verified,,5.0
25-03-24,70332270,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Neutral,replace,Easy_Use,We replaced an older KitchenAid dishwasher with this Bosch 800 series.,"[ Top Rack Stays Wet ] || ---------------- || We replaced an older KitchenAid dishwasher with this Bosch 800 series. When I read the reviews, I knew it wouldn't be the same. Our old KitchenAid would dry everything perfectly. We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it. KitchenAid no longer makes dishwashers to match the older ones so I decided to try this Bosch. Unfortunately, the top rack doesn't dry ever; it remains wet. The rest of the dishes are damp or have wet streaks and must be wiped. I've tried each option but the results are the same. It does clean the dishes and it lets me know when it's done cleaning, using tones. Bosch could make a near perfect dishwasher, which can clean and dry completely. I challenge them to do so.","[ Top Rack Stays Wet ] || ---------------- || We replaced an older KitchenAid dishwasher with this Bosch 800 series.  When I read the reviews, I knew it wouldn't be the same.  Our old KitchenAid would dry everything perfectly.  We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it.  KitchenAid no longer makes dishwashers to match the older ones so I decided to try this Bosch.  Unfortunately, the top rack doesn't dry ever; it remains wet.  The rest of the dishes are damp or have wet streaks and must be wiped.  I've tried each option but the results are the same.  It does clean the dishes and it lets me know when it's done cleaning, using tones. Bosch could make a near perfect dishwasher, which can clean and dry completely.  I challenge them to do so.",Not verified,,4.0
25-03-24,70332270,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Neutral,,,"When I read the reviews, I knew it wouldn't be the same.","[ Top Rack Stays Wet ] || ---------------- || We replaced an older KitchenAid dishwasher with this Bosch 800 series. When I read the reviews, I knew it wouldn't be the same. Our old KitchenAid would dry everything perfectly. We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it. KitchenAid no longer makes dishwashers to match the older ones so I decided to try this Bosch. Unfortunately, the top rack doesn't dry ever; it remains wet. The rest of the dishes are damp or have wet streaks and must be wiped. I've tried each option but the results are the same. It does clean the dishes and it lets me know when it's done cleaning, using tones. Bosch could make a near perfect dishwasher, which can clean and dry completely. I challenge them to do so.","[ Top Rack Stays Wet ] || ---------------- || We replaced an older KitchenAid dishwasher with this Bosch 800 series.  When I read the reviews, I knew it wouldn't be the same.  Our old KitchenAid would dry everything perfectly.  We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it.  KitchenAid no longer makes dishwashers to match the older ones so I decided to try this Bosch.  Unfortunately, the top rack doesn't dry ever; it remains wet.  The rest of the dishes are damp or have wet streaks and must be wiped.  I've tried each option but the results are the same.  It does clean the dishes and it lets me know when it's done cleaning, using tones. Bosch could make a near perfect dishwasher, which can clean and dry completely.  I challenge them to do so.",Not verified,,4.0
25-03-24,70332270,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Performance_Drying,Our old KitchenAid would dry everything perfectly.,"[ Top Rack Stays Wet ] || ---------------- || We replaced an older KitchenAid dishwasher with this Bosch 800 series. When I read the reviews, I knew it wouldn't be the same. Our old KitchenAid would dry everything perfectly. We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it. KitchenAid no longer makes dishwashers to match the older ones so I decided to try this Bosch. Unfortunately, the top rack doesn't dry ever; it remains wet. The rest of the dishes are damp or have wet streaks and must be wiped. I've tried each option but the results are the same. It does clean the dishes and it lets me know when it's done cleaning, using tones. Bosch could make a near perfect dishwasher, which can clean and dry completely. I challenge them to do so.","[ Top Rack Stays Wet ] || ---------------- || We replaced an older KitchenAid dishwasher with this Bosch 800 series.  When I read the reviews, I knew it wouldn't be the same.  Our old KitchenAid would dry everything perfectly.  We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it.  KitchenAid no longer makes dishwashers to match the older ones so I decided to try this Bosch.  Unfortunately, the top rack doesn't dry ever; it remains wet.  The rest of the dishes are damp or have wet streaks and must be wiped.  I've tried each option but the results are the same.  It does clean the dishes and it lets me know when it's done cleaning, using tones. Bosch could make a near perfect dishwasher, which can clean and dry completely.  I challenge them to do so.",Not verified,,4.0
25-03-24,70332270,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Negative,replace,Durability,"We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it.","[ Top Rack Stays Wet ] || ---------------- || We replaced an older KitchenAid dishwasher with this Bosch 800 series. When I read the reviews, I knew it wouldn't be the same. Our old KitchenAid would dry everything perfectly. We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it. KitchenAid no longer makes dishwashers to match the older ones so I decided to try this Bosch. Unfortunately, the top rack doesn't dry ever; it remains wet. The rest of the dishes are damp or have wet streaks and must be wiped. I've tried each option but the results are the same. It does clean the dishes and it lets me know when it's done cleaning, using tones. Bosch could make a near perfect dishwasher, which can clean and dry completely. I challenge them to do so.","[ Top Rack Stays Wet ] || ---------------- || We replaced an older KitchenAid dishwasher with this Bosch 800 series.  When I read the reviews, I knew it wouldn't be the same.  Our old KitchenAid would dry everything perfectly.  We tried to keep it as long as possible but once the latch wouldn't hold, we had to replace it.  KitchenAid no longer makes dishwashers to match the older ones so I decided to try this Bosch.  Unfortunately, the top rack doesn't dry ever; it remains wet.  The rest of the dishes are damp or have wet streaks and must be wiped.  I've tried each option but the results are the same.  It does clean the dishes and it lets me know when it's done cleaning, using tones. Bosch could make a near perfect dishwasher, which can clean and dry completely.  I challenge them to do so.",Not verified,,4.0
