Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-03-15,60180599,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Positive,use,,I love the delay function to start option.,[ Love the time delay and 3rd rack! ] || ---------------- || Have only owned the dishwasher for a week and it seems to be working out well. I love the delay function to start option. Perfect to set to go off when power cost isn't peak times. Seems to clean well. The top 3rd rack could be a little nicer and roll out smoother however still love the function and that is doesn't have fixed slots. Let's you place all different items up there to fit nice like cup tops.,[ Love the time delay and 3rd rack! ] || ---------------- || Have only owned the dishwasher for a week and it seems to be working out well. I love the delay function to start option. Perfect to set to go off when power cost isn't peak times. Seems to clean well. The top 3rd rack could be a little nicer and roll out smoother however still love the function and that is doesn't have fixed slots. Let's you place all different items up there to fit nice like cup tops.,,,5.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Neutral,,Service,the sales people need to be trained better on what they tell you.,"[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Neutral,,Easy_Use,This product only comes with one solver basket.,"[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Neutral,,Service,The sales person told me more than once it comes with 2.,"[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Neutral,,Service,"The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Neutral,use,Performance_Washing,There will nor be water on top of coffee cups or on plastic dishes.,"[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Neutral,,Design,There are.,"[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Negative,maintain,Performance_Washing,"Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Neutral,use,Performance_Drying,My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.,"[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Neutral,use,Performance_Washing,My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.,"[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Negative,use,Performance_Washing,Even with rinsing the dishes one has come out dirty from the Bosch dishwasher.,"[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
24-03-12,79434874,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bestbuy,,Negative,use,,"I am disappointed that all the things said, about it are not different than my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items. They had a repairman out to adjust the drying time. We will see if that helps? the sales people need to be trained better on what they tell you. This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is. There will nor be water on top of coffee cups or on plastic dishes. There are. Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch. Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher. But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes. It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would. My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.","[ 800 series Bosh Dishwasher ] || ---------------- || Having problems with drying items.  They had a repairman out to adjust the drying time.  We will see if that helps? the sales people need to be trained better on what they tell you.  This product only comes with one solver basket. The sales person told me more than once it comes with 2. The sales person also told me more than once when checking on which dishwasher to buy, that it is the best drying dishwasher their is.  There will nor be water on top of coffee cups or on plastic dishes. There are.  Both repair men that had been out to the house said that there will be water on top of dishes with little indents on them, and plastics that have lips on them as well. My 19 year old whirlpool dishwasher cleaned as well and dried dishes the same at this Bosch.  Even with rinsing the dishes one has come out dirty from the Bosch dishwasher. I am disappointed that all the things said, about it are not different than my old dishwasher.  But it is tremendously quieter.It is so quiet you can hardly tell it is washing dishes.  It is great with being the quiet dishwasher I have heard. which is great for us with the kitchen so close to the family room while watching TV.It does clean most of the ring out of coffee cups, but not all of the ring inside the cup.Really depends on what you are looking for in a dishwasher. I don't k ow if we have a lemon or if all of the Bosch are over rated and over priced? It is a good dishwasher, but it does not do what all I was told it would.  My old dishwasher did as well but I did soak the dishes and used a scratch pad on the cups before putting them in my old dishwasher.",Verified,,4.0
