Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-06-22,53108328,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Product_Satisfaction,"Quiet, uses less water, the third row is really nice and does a great job!","[ Very nice machine. Quiet, cleans well and a great price! ] || ---------------- || Does exactly as stated! Quiet, uses less water, the third row is really nice and does a great job!","[ Very nice machine.  Quiet, cleans well and a great price! ] || ---------------- || Does exactly as stated! Quiet, uses less water, the third row is really nice and does a great job!",,,5.0
23-06-19,53062524,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Negative,,Durability,"There is no drip tray, so it costs 30,000 won.","[ There is no drip tray, so it costs 30,000 won. ] || ---------------- || There is no drip tray, so it costs 30,000 won. It's a built-in type, but the sink was removed and thrown away in the utility room before going away and not saying a word. The Samsung driver dropped everything off and went away, and the card was accepted, but the LG driver kindly threw it away in the laundry room and only took cash.",[ 물받이가없어서3만원추가래요 ] || ---------------- || 물받이가없어서3만원추가래요빌트인타입인데싱크대는철거해놓고다용도실에버리고가시고말도안하고..삼성기사님은다내려주고가시고카드도되던데엘지기사님은친절히세탁실에버리고현금만된다네요,,,1.0
23-06-19,53062524,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Negative,,Price,"There is no drip tray, so it costs 30,000 won.","[ There is no drip tray, so it costs 30,000 won. ] || ---------------- || There is no drip tray, so it costs 30,000 won. It's a built-in type, but the sink was removed and thrown away in the utility room before going away and not saying a word. The Samsung driver dropped everything off and went away, and the card was accepted, but the LG driver kindly threw it away in the laundry room and only took cash.",[ 물받이가없어서3만원추가래요 ] || ---------------- || 물받이가없어서3만원추가래요빌트인타입인데싱크대는철거해놓고다용도실에버리고가시고말도안하고..삼성기사님은다내려주고가시고카드도되던데엘지기사님은친절히세탁실에버리고현금만된다네요,,,1.0
23-06-19,53062524,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Negative,,,"It's a built-in type, but the sink was removed and thrown away in the utility room before going away and not saying a word.","[ There is no drip tray, so it costs 30,000 won. ] || ---------------- || There is no drip tray, so it costs 30,000 won. It's a built-in type, but the sink was removed and thrown away in the utility room before going away and not saying a word. The Samsung driver dropped everything off and went away, and the card was accepted, but the LG driver kindly threw it away in the laundry room and only took cash.",[ 물받이가없어서3만원추가래요 ] || ---------------- || 물받이가없어서3만원추가래요빌트인타입인데싱크대는철거해놓고다용도실에버리고가시고말도안하고..삼성기사님은다내려주고가시고카드도되던데엘지기사님은친절히세탁실에버리고현금만된다네요,,,1.0
23-06-19,53062524,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Negative,,Price,"The Samsung driver dropped everything off and went away, and the card was accepted, but the LG driver kindly threw it away in the laundry room and only took cash.","[ There is no drip tray, so it costs 30,000 won. ] || ---------------- || There is no drip tray, so it costs 30,000 won. It's a built-in type, but the sink was removed and thrown away in the utility room before going away and not saying a word. The Samsung driver dropped everything off and went away, and the card was accepted, but the LG driver kindly threw it away in the laundry room and only took cash.",[ 물받이가없어서3만원추가래요 ] || ---------------- || 물받이가없어서3만원추가래요빌트인타입인데싱크대는철거해놓고다용도실에버리고가시고말도안하고..삼성기사님은다내려주고가시고카드도되던데엘지기사님은친절히세탁실에버리고현금만된다네요,,,1.0
23-06-19,53062524,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Negative,,Service,"The Samsung driver dropped everything off and went away, and the card was accepted, but the LG driver kindly threw it away in the laundry room and only took cash.","[ There is no drip tray, so it costs 30,000 won. ] || ---------------- || There is no drip tray, so it costs 30,000 won. It's a built-in type, but the sink was removed and thrown away in the utility room before going away and not saying a word. The Samsung driver dropped everything off and went away, and the card was accepted, but the LG driver kindly threw it away in the laundry room and only took cash.",[ 물받이가없어서3만원추가래요 ] || ---------------- || 물받이가없어서3만원추가래요빌트인타입인데싱크대는철거해놓고다용도실에버리고가시고말도안하고..삼성기사님은다내려주고가시고카드도되던데엘지기사님은친절히세탁실에버리고현금만된다네요,,,1.0
23-06-19,53065877,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,Dishes are always clean.,"[ It works and is quiet ] || ---------------- || Dishes are always clean. Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water. Much quieter than the one it replaced. We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.","[ It works and is quiet ] || ---------------- || Dishes are always clean.  Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water.  Much quieter than the one it replaced.  We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.",,,4.0
23-06-19,53065877,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Negative,use,Performance_Drying,"Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water.","[ It works and is quiet ] || ---------------- || Dishes are always clean. Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water. Much quieter than the one it replaced. We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.","[ It works and is quiet ] || ---------------- || Dishes are always clean.  Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water.  Much quieter than the one it replaced.  We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.",,,4.0
23-06-19,53065877,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,Much quieter than the one it replaced.,"[ It works and is quiet ] || ---------------- || Dishes are always clean. Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water. Much quieter than the one it replaced. We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.","[ It works and is quiet ] || ---------------- || Dishes are always clean.  Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water.  Much quieter than the one it replaced.  We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.",,,4.0
23-06-19,53065877,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Neutral,use,Easy_Use,We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.,"[ It works and is quiet ] || ---------------- || Dishes are always clean. Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water. Much quieter than the one it replaced. We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.","[ It works and is quiet ] || ---------------- || Dishes are always clean.  Usually they come out dry, except some of the plastic items and anything with an upward facing concave surface to pool water.  Much quieter than the one it replaced.  We'll see if the coating on the trays holds up or melts through causing rut in the dishes like me old one in under 3years.",,,4.0
23-06-19,53065891,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,,Enjoying using it.,"[ Great product Great installer! ] || ---------------- || Enjoying using it. Glad I bought it! Installer was quick, knowledgeable, and very kind!","[ Great product Great installer! ] || ---------------- || Enjoying using it.  Glad I bought it! Installer was quick, knowledgeable, and very kind!",,,5.0
23-06-19,53065891,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,purchase,,Glad I bought it!,"[ Great product Great installer! ] || ---------------- || Enjoying using it. Glad I bought it! Installer was quick, knowledgeable, and very kind!","[ Great product Great installer! ] || ---------------- || Enjoying using it.  Glad I bought it! Installer was quick, knowledgeable, and very kind!",,,5.0
23-06-19,53065891,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,onboard,Delivery_Installation,"Installer was quick, knowledgeable, and very kind!","[ Great product Great installer! ] || ---------------- || Enjoying using it. Glad I bought it! Installer was quick, knowledgeable, and very kind!","[ Great product Great installer! ] || ---------------- || Enjoying using it.  Glad I bought it! Installer was quick, knowledgeable, and very kind!",,,5.0
23-06-19,53073032,dw,builtin,SK_MAGIC,Touch_on_pro,DWA9105B,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,It installed neatly.,"[ it's the best ] || ---------------- || It installed neatly. However, the spoon basket came without a handle. Is this correct? The other SK dishwasher I'm using has a handle for a spoon basket.","[ 최고예요 ] || ---------------- || 깔끔하게 설치되었습니다. 다만, 수저바구니 핸들 없이 왔던데 이게 맞나요..?제가 사용중인 다른 SK식세기에서는 수저바구니 핸들이 있어서요",,,5.0
23-06-19,53073032,dw,builtin,SK_MAGIC,Touch_on_pro,DWA9105B,ASIA,kr,retail,naver_shop,,Negative,use,Durability,"However, the spoon basket came without a handle.","[ it's the best ] || ---------------- || It installed neatly. However, the spoon basket came without a handle. Is this correct? The other SK dishwasher I'm using has a handle for a spoon basket.","[ 최고예요 ] || ---------------- || 깔끔하게 설치되었습니다. 다만, 수저바구니 핸들 없이 왔던데 이게 맞나요..?제가 사용중인 다른 SK식세기에서는 수저바구니 핸들이 있어서요",,,5.0
23-06-19,53073032,dw,builtin,SK_MAGIC,Touch_on_pro,DWA9105B,ASIA,kr,retail,naver_shop,,Negative,use,Easy_Use,"However, the spoon basket came without a handle.","[ it's the best ] || ---------------- || It installed neatly. However, the spoon basket came without a handle. Is this correct? The other SK dishwasher I'm using has a handle for a spoon basket.","[ 최고예요 ] || ---------------- || 깔끔하게 설치되었습니다. 다만, 수저바구니 핸들 없이 왔던데 이게 맞나요..?제가 사용중인 다른 SK식세기에서는 수저바구니 핸들이 있어서요",,,5.0
23-06-19,53073032,dw,builtin,SK_MAGIC,Touch_on_pro,DWA9105B,ASIA,kr,retail,naver_shop,,Neutral,,,Is this correct?,"[ it's the best ] || ---------------- || It installed neatly. However, the spoon basket came without a handle. Is this correct? The other SK dishwasher I'm using has a handle for a spoon basket.","[ 최고예요 ] || ---------------- || 깔끔하게 설치되었습니다. 다만, 수저바구니 핸들 없이 왔던데 이게 맞나요..?제가 사용중인 다른 SK식세기에서는 수저바구니 핸들이 있어서요",,,5.0
23-06-19,53073032,dw,builtin,SK_MAGIC,Touch_on_pro,DWA9105B,ASIA,kr,retail,naver_shop,,Neutral,use,Easy_Use,The other SK dishwasher I'm using has a handle for a spoon basket.,"[ it's the best ] || ---------------- || It installed neatly. However, the spoon basket came without a handle. Is this correct? The other SK dishwasher I'm using has a handle for a spoon basket.","[ 최고예요 ] || ---------------- || 깔끔하게 설치되었습니다. 다만, 수저바구니 핸들 없이 왔던데 이게 맞나요..?제가 사용중인 다른 SK식세기에서는 수저바구니 핸들이 있어서요",,,5.0
23-06-19,53075130,dw,front_control,KITCHENAID,KDFE104KPS,KDFE104KPS,,ci,retail,lowes_ca,,Neutral,replace,,We needed to replace our dishwasher and purchased this model.,[ Quiet dishwasher with power to spare ] || ---------------- || We needed to replace our dishwasher and purchased this model. It became one of the highlights of our kitchen reconstruction project.,[ Quiet dishwasher with power to spare ] || ---------------- || [This review was collected as part of a promotion.] We needed to replace our dishwasher and purchased this model.  It became one of the highlights of our kitchen reconstruction project.,,,5.0
23-06-19,53075130,dw,front_control,KITCHENAID,KDFE104KPS,KDFE104KPS,,ci,retail,lowes_ca,,Neutral,,Design,It became one of the highlights of our kitchen reconstruction project.,[ Quiet dishwasher with power to spare ] || ---------------- || We needed to replace our dishwasher and purchased this model. It became one of the highlights of our kitchen reconstruction project.,[ Quiet dishwasher with power to spare ] || ---------------- || [This review was collected as part of a promotion.] We needed to replace our dishwasher and purchased this model.  It became one of the highlights of our kitchen reconstruction project.,,,5.0
23-06-19,53075126,dw,front_control,KITCHENAID,KDFE104KPS,KDFE104KPS,,ci,retail,lowes_ca,,Positive,use,,I am very satisfied with my new dishwasher.,"[ DISHWASHER ] || ---------------- || I am very satisfied with my new dishwasher. It's quiet, efficient and does an excellent on the dishes.","[ DISHWASHER ] || ---------------- || [This review was collected as part of a promotion.] I am very satisfied with my new dishwasher. It's quiet, efficient and does an excellent on the dishes.",,,5.0
23-06-19,53075126,dw,front_control,KITCHENAID,KDFE104KPS,KDFE104KPS,,ci,retail,lowes_ca,,Positive,use,Noise_Vibration,"It's quiet, efficient and does an excellent on the dishes.","[ DISHWASHER ] || ---------------- || I am very satisfied with my new dishwasher. It's quiet, efficient and does an excellent on the dishes.","[ DISHWASHER ] || ---------------- || [This review was collected as part of a promotion.] I am very satisfied with my new dishwasher. It's quiet, efficient and does an excellent on the dishes.",,,5.0
23-06-19,53075126,dw,front_control,KITCHENAID,KDFE104KPS,KDFE104KPS,,ci,retail,lowes_ca,,Positive,use,Performance_Washing,"It's quiet, efficient and does an excellent on the dishes.","[ DISHWASHER ] || ---------------- || I am very satisfied with my new dishwasher. It's quiet, efficient and does an excellent on the dishes.","[ DISHWASHER ] || ---------------- || [This review was collected as part of a promotion.] I am very satisfied with my new dishwasher. It's quiet, efficient and does an excellent on the dishes.",,,5.0
23-06-19,53075126,dw,front_control,KITCHENAID,KDFE104KPS,KDFE104KPS,,ci,retail,lowes_ca,,Positive,use,Product_Satisfaction,"It's quiet, efficient and does an excellent on the dishes.","[ DISHWASHER ] || ---------------- || I am very satisfied with my new dishwasher. It's quiet, efficient and does an excellent on the dishes.","[ DISHWASHER ] || ---------------- || [This review was collected as part of a promotion.] I am very satisfied with my new dishwasher. It's quiet, efficient and does an excellent on the dishes.",,,5.0
23-06-19,53076703,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,lg_com_es,,Positive,use,Noise_Vibration,"It is our first dishwasher and we are delighted, it hardly makes any noise and leaves everything super shiny and dry.","[ good dishwasher ] || ---------------- || It is our first dishwasher and we are delighted, it hardly makes any noise and leaves everything super shiny and dry. It does not leave the typical lime marks or opaque glasses. The only problem that I see is the little music that tells you that it's finished, I can't leave it on at night because of the melody, otherwise a 10. We have almost all LG appliances and no problem.","[ Buen lavavajillas ] || ---------------- || Es nuestro primer lavavajillas y estamos encantados, apenas hace ruido y deja todo hiper brillante y seco. No deja las tipicas marcas de cal ni los vasos opacos. El único problema que le veo es la musiquita que te indica que ha terminado, no lo puedo dejar puesto por la noche por la melodia, por lo demás un 10. Tenemos casi todos los electrodomesticos de LG y ningún problema.",,,5.0
23-06-19,53076703,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,lg_com_es,,Positive,use,Performance_Drying,"It is our first dishwasher and we are delighted, it hardly makes any noise and leaves everything super shiny and dry.","[ good dishwasher ] || ---------------- || It is our first dishwasher and we are delighted, it hardly makes any noise and leaves everything super shiny and dry. It does not leave the typical lime marks or opaque glasses. The only problem that I see is the little music that tells you that it's finished, I can't leave it on at night because of the melody, otherwise a 10. We have almost all LG appliances and no problem.","[ Buen lavavajillas ] || ---------------- || Es nuestro primer lavavajillas y estamos encantados, apenas hace ruido y deja todo hiper brillante y seco. No deja las tipicas marcas de cal ni los vasos opacos. El único problema que le veo es la musiquita que te indica que ha terminado, no lo puedo dejar puesto por la noche por la melodia, por lo demás un 10. Tenemos casi todos los electrodomesticos de LG y ningún problema.",,,5.0
23-06-19,53076703,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,lg_com_es,,Positive,use,,It does not leave the typical lime marks or opaque glasses.,"[ good dishwasher ] || ---------------- || It is our first dishwasher and we are delighted, it hardly makes any noise and leaves everything super shiny and dry. It does not leave the typical lime marks or opaque glasses. The only problem that I see is the little music that tells you that it's finished, I can't leave it on at night because of the melody, otherwise a 10. We have almost all LG appliances and no problem.","[ Buen lavavajillas ] || ---------------- || Es nuestro primer lavavajillas y estamos encantados, apenas hace ruido y deja todo hiper brillante y seco. No deja las tipicas marcas de cal ni los vasos opacos. El único problema que le veo es la musiquita que te indica que ha terminado, no lo puedo dejar puesto por la noche por la melodia, por lo demás un 10. Tenemos casi todos los electrodomesticos de LG y ningún problema.",,,5.0
23-06-19,53076703,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,lg_com_es,,Negative,use,,"The only problem that I see is the little music that tells you that it's finished, I can't leave it on at night because of the melody, otherwise a 10.","[ good dishwasher ] || ---------------- || It is our first dishwasher and we are delighted, it hardly makes any noise and leaves everything super shiny and dry. It does not leave the typical lime marks or opaque glasses. The only problem that I see is the little music that tells you that it's finished, I can't leave it on at night because of the melody, otherwise a 10. We have almost all LG appliances and no problem.","[ Buen lavavajillas ] || ---------------- || Es nuestro primer lavavajillas y estamos encantados, apenas hace ruido y deja todo hiper brillante y seco. No deja las tipicas marcas de cal ni los vasos opacos. El único problema que le veo es la musiquita que te indica que ha terminado, no lo puedo dejar puesto por la noche por la melodia, por lo demás un 10. Tenemos casi todos los electrodomesticos de LG y ningún problema.",,,5.0
23-06-19,53076703,dw,top_control,LG,quadwash,DF455HSS,EU,es,retail,lg_com_es,,Positive,use,,We have almost all LG appliances and no problem.,"[ good dishwasher ] || ---------------- || It is our first dishwasher and we are delighted, it hardly makes any noise and leaves everything super shiny and dry. It does not leave the typical lime marks or opaque glasses. The only problem that I see is the little music that tells you that it's finished, I can't leave it on at night because of the melody, otherwise a 10. We have almost all LG appliances and no problem.","[ Buen lavavajillas ] || ---------------- || Es nuestro primer lavavajillas y estamos encantados, apenas hace ruido y deja todo hiper brillante y seco. No deja las tipicas marcas de cal ni los vasos opacos. El único problema que le veo es la musiquita que te indica que ha terminado, no lo puedo dejar puesto por la noche por la melodia, por lo demás un 10. Tenemos casi todos los electrodomesticos de LG y ningún problema.",,,5.0
23-06-19,53076678,dw,dishwasher,SK_MAGIC,CDW_152E,CDW_152E,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,"First of all, they are so kind and do the installation perfectly.","[ First of all, he is so kind, installs it perfectly, and explains it perfectly. ] || ---------------- || First of all, they are so kind and do the installation perfectly. Your explanation is perfect too. It was nice that he called me several times after purchase and before delivery, helped me to coordinate the schedule, and checked everything up to the test drive.",[ 일단 너무 친절하시고 설치도 완벽하게 해주시고설명도 완벽하게 해주십니다구매 후 배송 전 여러번 전화주셔서 일정조율도 잘해 주시고 시험 운전까지 다 확인해주고 가셔서 좋았습니다 ] || ---------------- || 일단 너무 친절하시고 설치도 완벽하게 해주시고설명도 완벽하게 해주십니다구매 후 배송 전 여러번 전화주셔서 일정조율도 잘해 주시고 시험 운전까지 다 확인해주고 가셔서 좋았습니다,,,5.0
23-06-19,53076678,dw,dishwasher,SK_MAGIC,CDW_152E,CDW_152E,ASIA,kr,retail,naver_shop,,Positive,,Easy_Use,Your explanation is perfect too.,"[ First of all, he is so kind, installs it perfectly, and explains it perfectly. ] || ---------------- || First of all, they are so kind and do the installation perfectly. Your explanation is perfect too. It was nice that he called me several times after purchase and before delivery, helped me to coordinate the schedule, and checked everything up to the test drive.",[ 일단 너무 친절하시고 설치도 완벽하게 해주시고설명도 완벽하게 해주십니다구매 후 배송 전 여러번 전화주셔서 일정조율도 잘해 주시고 시험 운전까지 다 확인해주고 가셔서 좋았습니다 ] || ---------------- || 일단 너무 친절하시고 설치도 완벽하게 해주시고설명도 완벽하게 해주십니다구매 후 배송 전 여러번 전화주셔서 일정조율도 잘해 주시고 시험 운전까지 다 확인해주고 가셔서 좋았습니다,,,5.0
23-06-19,53076678,dw,dishwasher,SK_MAGIC,CDW_152E,CDW_152E,ASIA,kr,retail,naver_shop,,Positive,deliver,Delivery_Installation,"It was nice that he called me several times after purchase and before delivery, helped me to coordinate the schedule, and checked everything up to the test drive.","[ First of all, he is so kind, installs it perfectly, and explains it perfectly. ] || ---------------- || First of all, they are so kind and do the installation perfectly. Your explanation is perfect too. It was nice that he called me several times after purchase and before delivery, helped me to coordinate the schedule, and checked everything up to the test drive.",[ 일단 너무 친절하시고 설치도 완벽하게 해주시고설명도 완벽하게 해주십니다구매 후 배송 전 여러번 전화주셔서 일정조율도 잘해 주시고 시험 운전까지 다 확인해주고 가셔서 좋았습니다 ] || ---------------- || 일단 너무 친절하시고 설치도 완벽하게 해주시고설명도 완벽하게 해주십니다구매 후 배송 전 여러번 전화주셔서 일정조율도 잘해 주시고 시험 운전까지 다 확인해주고 가셔서 좋았습니다,,,5.0
23-06-19,53077800,dw,front_control,BOSCH,4_series,SMS4HVB01A,ASIA,au,retail,appliancesonline,,Positive,use,,We love our new dishwasher.,"[ Awesome dishwasher, super quiet ] || ---------------- || We love our new dishwasher. It's definitely super quiet; you can literally forget that it's running until you look over and see the light is still on the front. There is quite a decent amount of space inside and I love the top cutlery drawer. It's not only perfect for cutlery but silicon wraps/covers (the plastic wrap replacement types of things) can lay flat on the cutlery drawer and wash perfectly without flying all over the dishwasher or getting scrunched up. I like the different wash options; for smaller loads / when you don't have pots and pans in, the quick 1 hr cycle is perfect. We haven't had to use the pots and pans cycle yet; the eco or auto wash work perfectly, everything comes out clean. 90% of things are dry, sometimes we have to use a tea towel on one or two items but that's not a big deal. I'd say the ONLY negative (and it's not really a negative) is that it's not actually black. It's more of a pewter colour, which is noticeable next to black cupboards. It still looks good though and stands out considerably less than a stainless or white one would but it's advertised as black when it's not really all that black. On the flip side though, it stays looking clean, no fingerprint issue at all. Genuinely love the dishwasher and will happily recommend it.","[ Awesome dishwasher, super quiet ] || ---------------- || We love our new dishwasher. It's definitely super quiet; you can literally forget that it's running until you look over and see the light is still on the front. There is quite a decent amount of space inside and I love the top cutlery drawer. It's not only perfect for cutlery but silicon wraps/covers (the plastic wrap replacement types of things) can lay flat on the cutlery drawer and wash perfectly without flying all over the dishwasher or getting scrunched up. I like the different wash options; for smaller loads / when you don't have pots and pans in, the quick 1 hr cycle is perfect. We haven't had to use the pots and pans cycle yet; the eco or auto wash work perfectly, everything comes out clean. 90% of things are dry, sometimes we have to use a tea towel on one or two items but that's not a big deal. I'd say the ONLY negative (and it's not really a negative) is that it's not actually black. It's more of a pewter colour, which is noticeable next to black cupboards. It still looks good though and stands out considerably less than a stainless or white one would but it's advertised as black when it's not really all that black. On the flip side though, it stays looking clean, no fingerprint issue at all. Genuinely love the dishwasher and will happily recommend it.",,,5.0
23-06-19,53077800,dw,front_control,BOSCH,4_series,SMS4HVB01A,ASIA,au,retail,appliancesonline,,Positive,use,Noise_Vibration,It's definitely super quiet; you can literally forget that it's running until you look over and see the light is still on the front.,"[ Awesome dishwasher, super quiet ] || ---------------- || We love our new dishwasher. It's definitely super quiet; you can literally forget that it's running until you look over and see the light is still on the front. There is quite a decent amount of space inside and I love the top cutlery drawer. It's not only perfect for cutlery but silicon wraps/covers (the plastic wrap replacement types of things) can lay flat on the cutlery drawer and wash perfectly without flying all over the dishwasher or getting scrunched up. I like the different wash options; for smaller loads / when you don't have pots and pans in, the quick 1 hr cycle is perfect. We haven't had to use the pots and pans cycle yet; the eco or auto wash work perfectly, everything comes out clean. 90% of things are dry, sometimes we have to use a tea towel on one or two items but that's not a big deal. I'd say the ONLY negative (and it's not really a negative) is that it's not actually black. It's more of a pewter colour, which is noticeable next to black cupboards. It still looks good though and stands out considerably less than a stainless or white one would but it's advertised as black when it's not really all that black. On the flip side though, it stays looking clean, no fingerprint issue at all. Genuinely love the dishwasher and will happily recommend it.","[ Awesome dishwasher, super quiet ] || ---------------- || We love our new dishwasher. It's definitely super quiet; you can literally forget that it's running until you look over and see the light is still on the front. There is quite a decent amount of space inside and I love the top cutlery drawer. It's not only perfect for cutlery but silicon wraps/covers (the plastic wrap replacement types of things) can lay flat on the cutlery drawer and wash perfectly without flying all over the dishwasher or getting scrunched up. I like the different wash options; for smaller loads / when you don't have pots and pans in, the quick 1 hr cycle is perfect. We haven't had to use the pots and pans cycle yet; the eco or auto wash work perfectly, everything comes out clean. 90% of things are dry, sometimes we have to use a tea towel on one or two items but that's not a big deal. I'd say the ONLY negative (and it's not really a negative) is that it's not actually black. It's more of a pewter colour, which is noticeable next to black cupboards. It still looks good though and stands out considerably less than a stainless or white one would but it's advertised as black when it's not really all that black. On the flip side though, it stays looking clean, no fingerprint issue at all. Genuinely love the dishwasher and will happily recommend it.",,,5.0
23-06-19,53077800,dw,front_control,BOSCH,4_series,SMS4HVB01A,ASIA,au,retail,appliancesonline,,Positive,use,Design,There is quite a decent amount of space inside and I love the top cutlery drawer.,"[ Awesome dishwasher, super quiet ] || ---------------- || We love our new dishwasher. It's definitely super quiet; you can literally forget that it's running until you look over and see the light is still on the front. There is quite a decent amount of space inside and I love the top cutlery drawer. It's not only perfect for cutlery but silicon wraps/covers (the plastic wrap replacement types of things) can lay flat on the cutlery drawer and wash perfectly without flying all over the dishwasher or getting scrunched up. I like the different wash options; for smaller loads / when you don't have pots and pans in, the quick 1 hr cycle is perfect. We haven't had to use the pots and pans cycle yet; the eco or auto wash work perfectly, everything comes out clean. 90% of things are dry, sometimes we have to use a tea towel on one or two items but that's not a big deal. I'd say the ONLY negative (and it's not really a negative) is that it's not actually black. It's more of a pewter colour, which is noticeable next to black cupboards. It still looks good though and stands out considerably less than a stainless or white one would but it's advertised as black when it's not really all that black. On the flip side though, it stays looking clean, no fingerprint issue at all. Genuinely love the dishwasher and will happily recommend it.","[ Awesome dishwasher, super quiet ] || ---------------- || We love our new dishwasher. It's definitely super quiet; you can literally forget that it's running until you look over and see the light is still on the front. There is quite a decent amount of space inside and I love the top cutlery drawer. It's not only perfect for cutlery but silicon wraps/covers (the plastic wrap replacement types of things) can lay flat on the cutlery drawer and wash perfectly without flying all over the dishwasher or getting scrunched up. I like the different wash options; for smaller loads / when you don't have pots and pans in, the quick 1 hr cycle is perfect. We haven't had to use the pots and pans cycle yet; the eco or auto wash work perfectly, everything comes out clean. 90% of things are dry, sometimes we have to use a tea towel on one or two items but that's not a big deal. I'd say the ONLY negative (and it's not really a negative) is that it's not actually black. It's more of a pewter colour, which is noticeable next to black cupboards. It still looks good though and stands out considerably less than a stainless or white one would but it's advertised as black when it's not really all that black. On the flip side though, it stays looking clean, no fingerprint issue at all. Genuinely love the dishwasher and will happily recommend it.",,,5.0
