Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-05-03,51163709,dw,top_control,GE,PDT145SGLBB_PDT145SGLWW_PDT145SSLSS,PDT145SGLBB_PDT145SGLWW_PDT145SSLSS,,us,retail,geappliances,,Very Positive,use,Design,"Is quiet, it's looks fabulous in my kitchen.","[ Love how quiet it is. ] || ---------------- || Is quiet, it's looks fabulous in my kitchen. It does a great job cleaning","[ Love how quiet it is. ] || ---------------- || Is quiet, it’s looks fabulous in my kitchen.  It does a great job cleaning",,,5.0
23-04-29,51091809,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,use,Easy_Use,"In addition, Haier W5000 also has an intelligent control panel and an intelligent sensor system, making the operation simple and convenient.","The Haier W5000 Dishwasher is a fantastic home appliance. It adopts energy-efficient technology, which saves you the trouble of washing dishes by hand, and also reduces the waste of water and electricity. It has a variety of cleaning modes, including quick cleaning, strong cleaning, etc., which can be selected according to different degrees of stains. In addition, Haier W5000 also has an intelligent control panel and an intelligent sensor system, making the operation simple and convenient. The entire dishwashing process is very quiet and will not cause any disturbance to family life. In short, Haier W5000 dishwasher is a home appliance worth buying, which will make your home life more comfortable and convenient.",海尔W5000洗碗机是一款非常棒的家用电器。它采用高效节能的技术，让你省去了手洗餐具的烦恼，同时也减少了水和电的浪费。它有着多种清洗模式，包括快速清洗、强力清洗等，可以根据不同的污渍程度进行选择。此外，海尔W5000还有智能控制面板和智能感应系统，使得操作简单而方便。整个洗碗过程非常安静，不会给家庭生活带来任何干扰。总之，海尔W5000洗碗机是一款值得购买的家电，它会让你的家居生活更加舒适和便捷。,,,5.0
23-04-29,51091809,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,use,Noise_Vibration,The entire dishwashing process is very quiet and will not cause any disturbance to family life.,"The Haier W5000 Dishwasher is a fantastic home appliance. It adopts energy-efficient technology, which saves you the trouble of washing dishes by hand, and also reduces the waste of water and electricity. It has a variety of cleaning modes, including quick cleaning, strong cleaning, etc., which can be selected according to different degrees of stains. In addition, Haier W5000 also has an intelligent control panel and an intelligent sensor system, making the operation simple and convenient. The entire dishwashing process is very quiet and will not cause any disturbance to family life. In short, Haier W5000 dishwasher is a home appliance worth buying, which will make your home life more comfortable and convenient.",海尔W5000洗碗机是一款非常棒的家用电器。它采用高效节能的技术，让你省去了手洗餐具的烦恼，同时也减少了水和电的浪费。它有着多种清洗模式，包括快速清洗、强力清洗等，可以根据不同的污渍程度进行选择。此外，海尔W5000还有智能控制面板和智能感应系统，使得操作简单而方便。整个洗碗过程非常安静，不会给家庭生活带来任何干扰。总之，海尔W5000洗碗机是一款值得购买的家电，它会让你的家居生活更加舒适和便捷。,,,5.0
23-04-29,51091809,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,use,Easy_Use,"In short, Haier W5000 dishwasher is a home appliance worth buying, which will make your home life more comfortable and convenient.","The Haier W5000 Dishwasher is a fantastic home appliance. It adopts energy-efficient technology, which saves you the trouble of washing dishes by hand, and also reduces the waste of water and electricity. It has a variety of cleaning modes, including quick cleaning, strong cleaning, etc., which can be selected according to different degrees of stains. In addition, Haier W5000 also has an intelligent control panel and an intelligent sensor system, making the operation simple and convenient. The entire dishwashing process is very quiet and will not cause any disturbance to family life. In short, Haier W5000 dishwasher is a home appliance worth buying, which will make your home life more comfortable and convenient.",海尔W5000洗碗机是一款非常棒的家用电器。它采用高效节能的技术，让你省去了手洗餐具的烦恼，同时也减少了水和电的浪费。它有着多种清洗模式，包括快速清洗、强力清洗等，可以根据不同的污渍程度进行选择。此外，海尔W5000还有智能控制面板和智能感应系统，使得操作简单而方便。整个洗碗过程非常安静，不会给家庭生活带来任何干扰。总之，海尔W5000洗碗机是一款值得购买的家电，它会让你的家居生活更加舒适和便捷。,,,5.0
23-04-29,51093768,dw,front_control,HAIER,EYW152286BK,EYW152286BK,ASIA,cn,retail,jd,,Positive,use,Design,"Haier dishwashers are high-end and elegant, water-saving and power-saving, with complete functions, a must-have artifact at home, and my wife loves them very much!","Haier dishwashers are high-end and elegant, water-saving and power-saving, with complete functions, a must-have artifact at home, and my wife loves them very much!",海尔洗碗机高端大气上档次，节水节电、功能齐全，居家必备神器，老婆非常喜爱！,,,5.0
23-04-29,51093768,dw,front_control,HAIER,EYW152286BK,EYW152286BK,ASIA,cn,retail,jd,,Positive,use,Product_Satisfaction,"Haier dishwashers are high-end and elegant, water-saving and power-saving, with complete functions, a must-have artifact at home, and my wife loves them very much!","Haier dishwashers are high-end and elegant, water-saving and power-saving, with complete functions, a must-have artifact at home, and my wife loves them very much!",海尔洗碗机高端大气上档次，节水节电、功能齐全，居家必备神器，老婆非常喜爱！,,,5.0
23-04-29,51094881,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,,,great.,"[ Great, clean and quiet ] || ---------------- || great. clean and quiet",[ 좋아요깨끗하게 세척되고 조용합니다 ] || ---------------- || 좋아요깨끗하게 세척되고 조용합니다,,,5.0
23-04-29,51094881,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,use,Noise_Vibration,clean and quiet,"[ Great, clean and quiet ] || ---------------- || great. clean and quiet",[ 좋아요깨끗하게 세척되고 조용합니다 ] || ---------------- || 좋아요깨끗하게 세척되고 조용합니다,,,5.0
23-04-29,51094881,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,clean and quiet,"[ Great, clean and quiet ] || ---------------- || great. clean and quiet",[ 좋아요깨끗하게 세척되고 조용합니다 ] || ---------------- || 좋아요깨끗하게 세척되고 조용합니다,,,5.0
23-04-29,51094887,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Drying,I like it because it has good cleaning power and the remaining water is naturally dried by opening the door by itself.,[ I like it because it has good cleaning power and the remaining water is naturally dried by opening the door by itself. ] || ---------------- || I like it because it has good cleaning power and the remaining water is naturally dried by opening the door by itself.,[ 세척력 좋고 자독 문열림으로 남은 물기도 자연건조되니까 좋아요 ] || ---------------- || 세척력 좋고 자독 문열림으로 남은 물기도 자연건조되니까 좋아요,,,5.0
23-04-29,51094887,dw,builtin,LG,Objet_collection,DUBJ2EAL,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,I like it because it has good cleaning power and the remaining water is naturally dried by opening the door by itself.,[ I like it because it has good cleaning power and the remaining water is naturally dried by opening the door by itself. ] || ---------------- || I like it because it has good cleaning power and the remaining water is naturally dried by opening the door by itself.,[ 세척력 좋고 자독 문열림으로 남은 물기도 자연건조되니까 좋아요 ] || ---------------- || 세척력 좋고 자독 문열림으로 남은 물기도 자연건조되니까 좋아요,,,5.0
23-04-29,51096328,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Performance_Washing,I care so much about rinsing and aligning and setting it up doesn't seem to be much different from washing dishes.,I care so much about rinsing and aligning and setting it up doesn't seem to be much different from washing dishes.,저는 이렇게 신경써서 헹구고 각맞춰서 세우고 하는게 설거지랑 별 차이 없어보여 식세기 있던것도 없앴는데 막상 없으니 또 있음 좋겠네요ㅎㅎ 그릇 사이사이 물 잘들어오도록 잘 정리해서 넣어야 잘 씻겨요.,,,unrated
23-04-29,51096330,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Performance_Washing,"I clean it once with a primer and put it in, but sometimes it's not a primer, but I almost wash the dishes, so I end up turning it mainly to large pots or greasy things.","I clean it once with a primer and put it in, but sometimes it's not a primer, but I almost wash the dishes, so I end up turning it mainly to large pots or greasy things.",전 한번 애벌로 닦고 넣는데 어쩔때는 애벌이 아니라 거의 설겆이를 해버려서 결국 큰 냄비나 기름기 있던 것들위주로 돌리게되요,,,unrated
23-04-29,51095328,dw,front_control,SIEMENS,SJ23HB01KC,SJ23HB01KC,ASIA,cn,retail,jd,,Positive,deliver,Delivery_Installation,"Siemens dishwashers are high in quality and low in price, and JD Logistics delivers quickly","Siemens dishwashers are high in quality and low in price, and JD Logistics delivers quickly",西门子洗碗机物美价廉，京东物流送货很快,,,5.0
23-04-29,51095328,dw,front_control,SIEMENS,SJ23HB01KC,SJ23HB01KC,ASIA,cn,retail,jd,,Positive,deliver,Price,"Siemens dishwashers are high in quality and low in price, and JD Logistics delivers quickly","Siemens dishwashers are high in quality and low in price, and JD Logistics delivers quickly",西门子洗碗机物美价廉，京东物流送货很快,,,5.0
23-04-29,51097214,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Neutral,,,LG Dishwasher Sound Mode On / Off How to turn it on and off.,LG Dishwasher Sound Mode On / Off How to turn it on and off. have a good day:),LG식기세척기 소리모드 On / Off 끄고 키는 방법 잘 보고 갑니다 . 좋은하루 보내세요:),,,unrated
23-04-29,51097214,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Positive,,,have a good day:),LG Dishwasher Sound Mode On / Off How to turn it on and off. have a good day:),LG식기세척기 소리모드 On / Off 끄고 키는 방법 잘 보고 갑니다 . 좋은하루 보내세요:),,,unrated
23-04-29,51097933,dw,front_control,SIEMENS,SJ235B00JC,SJ235B00JC,ASIA,cn,retail,jd,,Neutral,onboard,Delivery_Installation,"The installation is completed, but it has not been used yet, trust the brand","The installation is completed, but it has not been used yet, trust the brand",安装完工，还没开用，相信品牌,,,5.0
23-04-29,51097986,dw,front_control,SIEMENS,SJ235B00JC,SJ235B00JC,ASIA,cn,retail,jd,,Positive,purchase,Delivery_Installation,"Good quality, affordable price, well packaged, fast logistics","Good quality, affordable price, well packaged, fast logistics",品质好，价格实惠，包装完好，物流快,,,5.0
23-04-29,51097986,dw,front_control,SIEMENS,SJ235B00JC,SJ235B00JC,ASIA,cn,retail,jd,,Positive,purchase,Price,"Good quality, affordable price, well packaged, fast logistics","Good quality, affordable price, well packaged, fast logistics",品质好，价格实惠，包装完好，物流快,,,5.0
23-04-29,51098032,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,,Service,"I have been looking at the dishwasher for a long time, and I have been entangled with Siemens and Meili.","I have been looking at the dishwasher for a long time, and I have been entangled with Siemens and Meili. In the end, I chose the original Meili. It seems that there is an APP with a six-year warranty function. After the installation, it is still very good. I hope Can be used for a long time",看了很久的洗碗机之前一直在西门子和美丽这一款纠结，最后还是选择原来美的这一款，看来是有APP 以六年保修的功能，实际到做安装之后还是非常不错的，希望能用久一,,,5.0
23-04-29,51098032,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,decide,,"In the end, I chose the original Meili.","I have been looking at the dishwasher for a long time, and I have been entangled with Siemens and Meili. In the end, I chose the original Meili. It seems that there is an APP with a six-year warranty function. After the installation, it is still very good. I hope Can be used for a long time",看了很久的洗碗机之前一直在西门子和美丽这一款纠结，最后还是选择原来美的这一款，看来是有APP 以六年保修的功能，实际到做安装之后还是非常不错的，希望能用久一,,,5.0
23-04-29,51098032,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,maintain,Easy_Use,It seems that there is an APP with a six-year warranty function.,"I have been looking at the dishwasher for a long time, and I have been entangled with Siemens and Meili. In the end, I chose the original Meili. It seems that there is an APP with a six-year warranty function. After the installation, it is still very good. I hope Can be used for a long time",看了很久的洗碗机之前一直在西门子和美丽这一款纠结，最后还是选择原来美的这一款，看来是有APP 以六年保修的功能，实际到做安装之后还是非常不错的，希望能用久一,,,5.0
23-04-29,51098032,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,maintain,Service,It seems that there is an APP with a six-year warranty function.,"I have been looking at the dishwasher for a long time, and I have been entangled with Siemens and Meili. In the end, I chose the original Meili. It seems that there is an APP with a six-year warranty function. After the installation, it is still very good. I hope Can be used for a long time",看了很久的洗碗机之前一直在西门子和美丽这一款纠结，最后还是选择原来美的这一款，看来是有APP 以六年保修的功能，实际到做安装之后还是非常不错的，希望能用久一,,,5.0
23-04-29,51098032,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Positive,"onboard,use",Delivery_Installation,"After the installation, it is still very good.","I have been looking at the dishwasher for a long time, and I have been entangled with Siemens and Meili. In the end, I chose the original Meili. It seems that there is an APP with a six-year warranty function. After the installation, it is still very good. I hope Can be used for a long time",看了很久的洗碗机之前一直在西门子和美丽这一款纠结，最后还是选择原来美的这一款，看来是有APP 以六年保修的功能，实际到做安装之后还是非常不错的，希望能用久一,,,5.0
23-04-29,51098032,dw,top_control,MIDEA,JV800S,JV800S,ASIA,cn,retail,jd,,Neutral,use,,I hope Can be used for a long time,"I have been looking at the dishwasher for a long time, and I have been entangled with Siemens and Meili. In the end, I chose the original Meili. It seems that there is an APP with a six-year warranty function. After the installation, it is still very good. I hope Can be used for a long time",看了很久的洗碗机之前一直在西门子和美丽这一款纠结，最后还是选择原来美的这一款，看来是有APP 以六年保修的功能，实际到做安装之后还是非常不错的，希望能用久一,,,5.0
23-04-29,51099752,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Neutral,onboard,Delivery_Installation,"I asked for installation over the weekend, but they came and installed it on Saturday.","[ installed ] || ---------------- || I asked for installation over the weekend, but they came and installed it on Saturday. The driver was kind and installed well.","[ 설치완료 ] || ---------------- || 주말에 설치 부탁했는데, 토요일에 와서 설치해 주셨습니다. 기사님도 친절하시고 잘 설치되었습니다.",,,5.0
23-04-29,51099752,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,The driver was kind and installed well.,"[ installed ] || ---------------- || I asked for installation over the weekend, but they came and installed it on Saturday. The driver was kind and installed well.","[ 설치완료 ] || ---------------- || 주말에 설치 부탁했는데, 토요일에 와서 설치해 주셨습니다. 기사님도 친절하시고 잘 설치되었습니다.",,,5.0
23-04-29,51099751,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Drying,It dries well and has great cleaning power.,[ It dries well and has great cleaning power. You write very well. ] || ---------------- || It dries well and has great cleaning power. You write very well.,"[ 건조 잘 되고, 세척력도 짱이에요. 무척  잘 쓰고  있습니다. ] || ---------------- || 건조 잘 되고, 세척력도 짱이에요. 무척  잘 쓰고  있습니다.",,,5.0
23-04-29,51099751,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,It dries well and has great cleaning power.,[ It dries well and has great cleaning power. You write very well. ] || ---------------- || It dries well and has great cleaning power. You write very well.,"[ 건조 잘 되고, 세척력도 짱이에요. 무척  잘 쓰고  있습니다. ] || ---------------- || 건조 잘 되고, 세척력도 짱이에요. 무척  잘 쓰고  있습니다.",,,5.0
23-04-29,51099751,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Positive,,,You write very well.,[ It dries well and has great cleaning power. You write very well. ] || ---------------- || It dries well and has great cleaning power. You write very well.,"[ 건조 잘 되고, 세척력도 짱이에요. 무척  잘 쓰고  있습니다. ] || ---------------- || 건조 잘 되고, 세척력도 짱이에요. 무척  잘 쓰고  있습니다.",,,5.0
23-04-29,51100193,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Positive,,Delivery_Installation,You built it well on your own.,You built it well on your own. You made me a small cabinet. I use it because I am satisfied.,알아서 잘시공해주시더라구요 작은장이 하나 생기게 해주셨어요 만족해서써요,,,unrated
23-04-29,51100193,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Easy_Use,You made me a small cabinet.,You built it well on your own. You made me a small cabinet. I use it because I am satisfied.,알아서 잘시공해주시더라구요 작은장이 하나 생기게 해주셨어요 만족해서써요,,,unrated
23-04-29,51100193,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Positive,use,,I use it because I am satisfied.,You built it well on your own. You made me a small cabinet. I use it because I am satisfied.,알아서 잘시공해주시더라구요 작은장이 하나 생기게 해주셨어요 만족해서써요,,,unrated
23-04-29,51100195,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,onboard,,"If the horizontal size is right, the person who works will cut it out and install it!","If the horizontal size is right, the person who works will cut it out and install it! I heard that they work together at the place where the dishwasher is installed! The amount is actually almost labor cost, so it may differ from person to person, so please compare it.",가로 사이즈만 맞으면 작업해주시는 분이 알아서 잘라서 시공해줍니다! 식세기 설치해주시는 곳에서 같이 작업해주시기도 하던데! 금액은 사실 거의 인건비라 조금 사람마다 차이 잇을 수 있으니 비교 한번 해보셔요,,,unrated
23-04-29,51100195,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,onboard,Delivery_Installation,I heard that they work together at the place where the dishwasher is installed!,"If the horizontal size is right, the person who works will cut it out and install it! I heard that they work together at the place where the dishwasher is installed! The amount is actually almost labor cost, so it may differ from person to person, so please compare it.",가로 사이즈만 맞으면 작업해주시는 분이 알아서 잘라서 시공해줍니다! 식세기 설치해주시는 곳에서 같이 작업해주시기도 하던데! 금액은 사실 거의 인건비라 조금 사람마다 차이 잇을 수 있으니 비교 한번 해보셔요,,,unrated
23-04-29,51100195,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Product_Satisfaction,"The amount is actually almost labor cost, so it may differ from person to person, so please compare it.","If the horizontal size is right, the person who works will cut it out and install it! I heard that they work together at the place where the dishwasher is installed! The amount is actually almost labor cost, so it may differ from person to person, so please compare it.",가로 사이즈만 맞으면 작업해주시는 분이 알아서 잘라서 시공해줍니다! 식세기 설치해주시는 곳에서 같이 작업해주시기도 하던데! 금액은 사실 거의 인건비라 조금 사람마다 차이 잇을 수 있으니 비교 한번 해보셔요,,,unrated
23-04-29,51099026,dw,front_control,HAIER,EYW13028BKTU1,EYW13028BKTU1,ASIA,cn,retail,jd,,Positive,,Service,"Very good service quality, very professional, very good process, very satisfied!","Very good service quality, very professional, very good process, very satisfied! This machine is also very suitable, the style is very like, the function is very suitable, the operation is very suitable, the packaging is very good, the quality is very good, and the attitude is very good! Very trusted brand!",很好的服务质量很专业很好的流程非常满意！这款机器也非常合适样式很喜欢功能操作很合适很好的包装很好的质量很好的态度！很信赖的品牌！,,,5.0
23-04-29,51099026,dw,front_control,HAIER,EYW13028BKTU1,EYW13028BKTU1,ASIA,cn,retail,jd,,Positive,use,Delivery_Installation,"This machine is also very suitable, the style is very like, the function is very suitable, the operation is very suitable, the packaging is very good, the quality is very good, and the attitude is very good!","Very good service quality, very professional, very good process, very satisfied! This machine is also very suitable, the style is very like, the function is very suitable, the operation is very suitable, the packaging is very good, the quality is very good, and the attitude is very good! Very trusted brand!",很好的服务质量很专业很好的流程非常满意！这款机器也非常合适样式很喜欢功能操作很合适很好的包装很好的质量很好的态度！很信赖的品牌！,,,5.0
23-04-29,51099026,dw,front_control,HAIER,EYW13028BKTU1,EYW13028BKTU1,ASIA,cn,retail,jd,,Positive,use,Design,"This machine is also very suitable, the style is very like, the function is very suitable, the operation is very suitable, the packaging is very good, the quality is very good, and the attitude is very good!","Very good service quality, very professional, very good process, very satisfied! This machine is also very suitable, the style is very like, the function is very suitable, the operation is very suitable, the packaging is very good, the quality is very good, and the attitude is very good! Very trusted brand!",很好的服务质量很专业很好的流程非常满意！这款机器也非常合适样式很喜欢功能操作很合适很好的包装很好的质量很好的态度！很信赖的品牌！,,,5.0
23-04-29,51099026,dw,front_control,HAIER,EYW13028BKTU1,EYW13028BKTU1,ASIA,cn,retail,jd,,Positive,,,Very trusted brand!,"Very good service quality, very professional, very good process, very satisfied! This machine is also very suitable, the style is very like, the function is very suitable, the operation is very suitable, the packaging is very good, the quality is very good, and the attitude is very good! Very trusted brand!",很好的服务质量很专业很好的流程非常满意！这款机器也非常合适样式很喜欢功能操作很合适很好的包装很好的质量很好的态度！很信赖的品牌！,,,5.0
23-04-29,51099921,dw,front_control,SIEMENS,SJ558S06JC,SJ558S06JC,ASIA,cn,retail,jd,,Neutral,,Performance_Washing,"Still in test run, should be clean","Still in test run, should be clean",还在试机中，应该洗得干净,,,5.0
23-04-29,51099930,dw,front_control,HAIER,EYBW142286GGU1,EYBW142286GGU1,ASIA,cn,retail,jd,,Neutral,decide,Easy_Use,"I chose a dishwasher for a long time before, and finally chose W30.","I chose a dishwasher for a long time before, and finally chose W30. I bought it last year, but because of the decoration problem, I chose to postpone the delivery. I have to say that Jingdong logistics is still very powerful, delivery is on time, and the installation will be contacted with the owner in advance. Follow-up wait until the installation is finished, and then review",之前选洗碗机也选了很久，最终选了W30。去年买的，因为装修的问题，选择了延期送货。不得不说，京东物流还是很给力的，送货准时，也会提前让安装联系业主。后续等装完了，再追评,,,5.0
23-04-29,51099930,dw,front_control,HAIER,EYBW142286GGU1,EYBW142286GGU1,ASIA,cn,retail,jd,,Negative,"decide,deliver,purchase",Delivery_Installation,"I bought it last year, but because of the decoration problem, I chose to postpone the delivery.","I chose a dishwasher for a long time before, and finally chose W30. I bought it last year, but because of the decoration problem, I chose to postpone the delivery. I have to say that Jingdong logistics is still very powerful, delivery is on time, and the installation will be contacted with the owner in advance. Follow-up wait until the installation is finished, and then review",之前选洗碗机也选了很久，最终选了W30。去年买的，因为装修的问题，选择了延期送货。不得不说，京东物流还是很给力的，送货准时，也会提前让安装联系业主。后续等装完了，再追评,,,5.0
23-04-29,51099930,dw,front_control,HAIER,EYBW142286GGU1,EYBW142286GGU1,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Delivery_Installation,"I have to say that Jingdong logistics is still very powerful, delivery is on time, and the installation will be contacted with the owner in advance.","I chose a dishwasher for a long time before, and finally chose W30. I bought it last year, but because of the decoration problem, I chose to postpone the delivery. I have to say that Jingdong logistics is still very powerful, delivery is on time, and the installation will be contacted with the owner in advance. Follow-up wait until the installation is finished, and then review",之前选洗碗机也选了很久，最终选了W30。去年买的，因为装修的问题，选择了延期送货。不得不说，京东物流还是很给力的，送货准时，也会提前让安装联系业主。后续等装完了，再追评,,,5.0
23-04-29,51099930,dw,front_control,HAIER,EYBW142286GGU1,EYBW142286GGU1,ASIA,cn,retail,jd,,Neutral,onboard,Delivery_Installation,"Follow-up wait until the installation is finished, and then review","I chose a dishwasher for a long time before, and finally chose W30. I bought it last year, but because of the decoration problem, I chose to postpone the delivery. I have to say that Jingdong logistics is still very powerful, delivery is on time, and the installation will be contacted with the owner in advance. Follow-up wait until the installation is finished, and then review",之前选洗碗机也选了很久，最终选了W30。去年买的，因为装修的问题，选择了延期送货。不得不说，京东物流还是很给力的，送货准时，也会提前让安装联系业主。后续等装完了，再追评,,,5.0
23-04-29,51102001,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Design,"I bought this because of the color, but I haven't used the LG gun, but the difference is that the new model you mentioned has a button on the front, and this model has a button on the top.","I bought this because of the color, but I haven't used the LG gun, but the difference is that the new model you mentioned has a button on the front, and this model has a button on the top.",전 색상땜에 요걸로 샀는데엘지건 안써봤지만 차이점은 말씀한신 모델은 버튼이 전면부이고 이 모델은 상단에 버튼이있어요애기 있는집은 전면버튼이 좀 불편할 수 있다하더라구요,,,unrated
23-04-29,51102011,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Positive,use,Design,"I'm a glossy lower cabinet, but it's a coat, but the color matches well, so it's okay.","I'm a glossy lower cabinet, but it's a coat, but the color matches well, so it's okay. I think white is better if it's gray.",전 유광하부장인데 코타이지만 색깔 잘 맞아서 나름 괜찮아요 ㅎㅎ그레이면 화이트가 나은거 같아요,,,unrated
23-04-29,51102011,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,I think white is better if it's gray.,"I'm a glossy lower cabinet, but it's a coat, but the color matches well, so it's okay. I think white is better if it's gray.",전 유광하부장인데 코타이지만 색깔 잘 맞아서 나름 괜찮아요 ㅎㅎ그레이면 화이트가 나은거 같아요,,,unrated
23-04-29,51102012,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,"I think it will be different depending on the color of the top plate, but it will suit you if it is navy.","I think it will be different depending on the color of the top plate, but it will suit you if it is navy.",상판색이 뭐냐에 따라 또 다를거 같아요근데 네이비하셨음 어울릴거에요~^^,,,unrated
23-04-29,51102015,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Positive,,,I'm grateful.,I'm grateful. I now have leftover white,제가감사하죵 이젠인덕션남았데용 화이트 ㅎㅎ,,,unrated
23-04-29,51102015,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,I now have leftover white,I'm grateful. I now have leftover white,제가감사하죵 이젠인덕션남았데용 화이트 ㅎㅎ,,,unrated
23-04-29,51102041,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,,"Among the modes, there is sterilization and washing.","Among the modes, there is sterilization and washing. I think I will wash the baby bottle with this.",모드중에 살균세척이 있어요이걸로 젖병세척하나봐요,,,unrated
23-04-29,51102041,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Performance_Washing,I think I will wash the baby bottle with this.,"Among the modes, there is sterilization and washing. I think I will wash the baby bottle with this.",모드중에 살균세척이 있어요이걸로 젖병세척하나봐요,,,unrated
23-04-29,51102052,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Positive,purchase,Price,"Out of the prices, it was the cheapest.","Out of the prices, it was the cheapest. You did a good job.",가격 본중 젤 쌌어요 잘하셨어용 ㅎㅎ,,,unrated
23-04-29,51102052,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Positive,,,You did a good job.,"Out of the prices, it was the cheapest. You did a good job.",가격 본중 젤 쌌어요 잘하셨어용 ㅎㅎ,,,unrated
23-04-29,51102054,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Service,Replying to @DragonBall,Replying to @DragonBall,넹 ㅎㅎ저도보면올려볼게용,,,unrated
23-04-29,51102058,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Positive,"purchase,use",Design,Good buy I think the beige is pretty too,Good buy I think the beige is pretty too,잘사셨어용 ㅎㅎ베이지도 이쁜거 같아요,,,unrated
23-04-29,51102062,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,,,,That thank you.,That thank you. Congratulations on getting out of the dishwashing hell.,댓 감사해요 설거지 지옥에서 벗어나신걸 축하드립니당,,,unrated
23-04-29,51102062,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Positive,,Performance_Washing,Congratulations on getting out of the dishwashing hell.,That thank you. Congratulations on getting out of the dishwashing hell.,댓 감사해요 설거지 지옥에서 벗어나신걸 축하드립니당,,,unrated
23-04-29,51102065,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Design,"If the lower part is navy, I think it would be pretty in Glam Navy.","If the lower part is navy, I think it would be pretty in Glam Navy.",하부장이 네이비시면 글램 네이비 하심 이쁠거 같은데용저 하부장 고동색이라 고동색했는데 잘 어울려요,,,unrated
