Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-09,76577060,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,Easy_Use,Amazing to find something that does what it is supposed to these days.,"[ Great and actually cleans! ] || ---------------- || This dishwasher is quiet, cleans and actually dries dishes. Amazing to find something that does what it is supposed to these days.","[ Great and actually cleans! ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is quiet, cleans and actually dries dishes. Amazing to find something that does what it is supposed to these days.",Not verified,Originally posted on maytag.com,5.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,"aware,use",Durability,I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance.,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Negative,use,,But I am so disappointed in Whirlpool for one particular total miss in one function of this dishwasher.,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,One of the key features that led me to buy this model was the Quick Wash cycle.,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Neutral,"aware,use",Design,I live alone and thought this option would be ideal for my normally small loads.,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,use,Performance_Drying,"And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability.","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,"And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability.","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Negative,use,Performance_Drying,I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet.,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away.,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Negative,use,Performance_Drying,I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability.,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Negative,,,But not by much.,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
23-03-06,49367122,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Neutral,,Easy_Use,So why couldn't they have bumped up the programmed regular drying time for QW just a tad?,"[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they're top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle's drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They're about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don't understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn't they have bumped up the programmed regular drying time for QW just a tad? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it's not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves? Rather defeats the purpose □□‍♀️","[ Missing Feature ] || ---------------- || I debated on giving a 3- or 4-star rating. I have always liked/preferred Whirlpool appliances and know from experience they’re top of the line in quality and performance. But I am so disappointed in Whirlpool for one particular total miss in one functionality of this dishwasher. One of the key features that led me to buy this model was the Quick Wash cycle. I live alone and thought this option would be ideal for my normally small loads. And while the cleaning capability using QW is fine, I was totally shocked to learn the same cannot be said about this cycle’s drying ability. I quickly learned you cannot use extended dry with this cycle after several attempts proved the regular drying option leaves the dishes wet. They’re about 2/3 to 3/4 dry and no matter how long you leave the door shut after the drying cycle ends most all of the dishes particularly in the 2nd or 3rd rack still remain wet enough they have to be manually or aired dry before putting away. I just don’t understand why Whirlpool made the Extended Dry option unavailable with Quick Wash when the regular drying cycle misses the mark in drying capability. But not by much. So why couldn’t they have bumped up the programmed regular drying time for QW just a tad?? Bad miss, Whirlpool! IMHO, no dishwasher manufacturer should add a cycle on any model if it’s not going to have both adequate washing AND drying functionality. Why would anyone want to use a dishwasher wash cycle and then have to dry dishes themselves?? Rather defeats the purpose □□‍♀️",,,4.0
