Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-04-11,60934424,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,purchase,Price,Satisfied with the low price!,[ Satisfied with the low price! ] || ---------------- || Satisfied with the low price!,[ 가격 저렴해서 핵만족!! ] || ---------------- || 가격 저렴해서 핵만족!!,,,5.0
24-04-07,101253446,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Very Negative,onboard,Delivery_Installation,We will never buy an appliance that needs installation from Lowe's again.,[ Lowes Fails ] || ---------------- || We bought a dishwasher in early February. The dishwasher is ordered by Lowe's and then you are in the hands of the contacted installation team. The store told us it would take a week to arrive. When we didn't hear from the installation team after two weeks we called Lowe's. They confirmed the dishwasher was in and gave us the contact number for the installation team. The contact number does not schedule but they said they would look into it. We then got a text for Saturday March 23rd install date for between 12pm and 5pm. We had plans to be away from home so we immediately responded that any other day time would work. I work from home. Then everything went silent. We called the install team twice and finally got a second install date of Saturday April 6th. Of course we cancelled our Saturday plans and accepted. We then got a text a week later that said they were cancelling the April 6th date and would be there on Sunday April 21st. What a nightmare this is! We will never buy an appliance that needs installation from Lowe's again. Lowes says they have nothing they can do. I'll let y'all know if we ever get that dishwasher might be Christmas morning install but we'll see.,[ Lowes Fails ] || ---------------- || We bought a dishwasher in early February. The dishwasher is ordered by Lowe’s and then you are in the hands of the contacted installation team. The store told us it would take a week to arrive. When we didn’t hear from the installation team after two weeks we called Lowe’s. They confirmed the dishwasher was in and gave us the contact number for the installation team. The contact number does not schedule but they said they would look into it. We then got a text for Saturday March 23rd install date for between 12pm and 5pm. We had plans to be away from home so we immediately responded that any other day time would work. I work from home. Then everything went silent. We called the install team twice and finally got a second install date of Saturday April 6th. Of course we cancelled our Saturday plans and accepted. We then got a text a week later that said they were cancelling the April 6th date and would be there on Sunday April 21st. What a nightmare this is! We will never buy an appliance that needs installation from Lowe’s again. Lowes says they have nothing they can do. I’ll let y’all know if we ever get that dishwasher might be Christmas morning install but we’ll see.,Not verified,,1.0
24-04-07,101253446,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Negative,maintain,Service,Lowes says they have nothing they can do.,[ Lowes Fails ] || ---------------- || We bought a dishwasher in early February. The dishwasher is ordered by Lowe's and then you are in the hands of the contacted installation team. The store told us it would take a week to arrive. When we didn't hear from the installation team after two weeks we called Lowe's. They confirmed the dishwasher was in and gave us the contact number for the installation team. The contact number does not schedule but they said they would look into it. We then got a text for Saturday March 23rd install date for between 12pm and 5pm. We had plans to be away from home so we immediately responded that any other day time would work. I work from home. Then everything went silent. We called the install team twice and finally got a second install date of Saturday April 6th. Of course we cancelled our Saturday plans and accepted. We then got a text a week later that said they were cancelling the April 6th date and would be there on Sunday April 21st. What a nightmare this is! We will never buy an appliance that needs installation from Lowe's again. Lowes says they have nothing they can do. I'll let y'all know if we ever get that dishwasher might be Christmas morning install but we'll see.,[ Lowes Fails ] || ---------------- || We bought a dishwasher in early February. The dishwasher is ordered by Lowe’s and then you are in the hands of the contacted installation team. The store told us it would take a week to arrive. When we didn’t hear from the installation team after two weeks we called Lowe’s. They confirmed the dishwasher was in and gave us the contact number for the installation team. The contact number does not schedule but they said they would look into it. We then got a text for Saturday March 23rd install date for between 12pm and 5pm. We had plans to be away from home so we immediately responded that any other day time would work. I work from home. Then everything went silent. We called the install team twice and finally got a second install date of Saturday April 6th. Of course we cancelled our Saturday plans and accepted. We then got a text a week later that said they were cancelling the April 6th date and would be there on Sunday April 21st. What a nightmare this is! We will never buy an appliance that needs installation from Lowe’s again. Lowes says they have nothing they can do. I’ll let y’all know if we ever get that dishwasher might be Christmas morning install but we’ll see.,Not verified,,1.0
24-04-07,101253446,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Neutral,onboard,Delivery_Installation,I'll let y'all know if we ever get that dishwasher might be Christmas morning install but we'll see.,[ Lowes Fails ] || ---------------- || We bought a dishwasher in early February. The dishwasher is ordered by Lowe's and then you are in the hands of the contacted installation team. The store told us it would take a week to arrive. When we didn't hear from the installation team after two weeks we called Lowe's. They confirmed the dishwasher was in and gave us the contact number for the installation team. The contact number does not schedule but they said they would look into it. We then got a text for Saturday March 23rd install date for between 12pm and 5pm. We had plans to be away from home so we immediately responded that any other day time would work. I work from home. Then everything went silent. We called the install team twice and finally got a second install date of Saturday April 6th. Of course we cancelled our Saturday plans and accepted. We then got a text a week later that said they were cancelling the April 6th date and would be there on Sunday April 21st. What a nightmare this is! We will never buy an appliance that needs installation from Lowe's again. Lowes says they have nothing they can do. I'll let y'all know if we ever get that dishwasher might be Christmas morning install but we'll see.,[ Lowes Fails ] || ---------------- || We bought a dishwasher in early February. The dishwasher is ordered by Lowe’s and then you are in the hands of the contacted installation team. The store told us it would take a week to arrive. When we didn’t hear from the installation team after two weeks we called Lowe’s. They confirmed the dishwasher was in and gave us the contact number for the installation team. The contact number does not schedule but they said they would look into it. We then got a text for Saturday March 23rd install date for between 12pm and 5pm. We had plans to be away from home so we immediately responded that any other day time would work. I work from home. Then everything went silent. We called the install team twice and finally got a second install date of Saturday April 6th. Of course we cancelled our Saturday plans and accepted. We then got a text a week later that said they were cancelling the April 6th date and would be there on Sunday April 21st. What a nightmare this is! We will never buy an appliance that needs installation from Lowe’s again. Lowes says they have nothing they can do. I’ll let y’all know if we ever get that dishwasher might be Christmas morning install but we’ll see.,Not verified,,1.0
24-04-07,101253442,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Positive,use,Easy_Use,"We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware.","[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the ""hidden"" control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.","[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the 'hidden' control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.",Verified,,5.0
24-04-07,101253442,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Positive,use,Easy_Use,The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around.,"[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the ""hidden"" control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.","[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the 'hidden' control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.",Verified,,5.0
24-04-07,101253442,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Neutral,use,Easy_Use,"We weren't sure if we would like the ""hidden"" control panel, rather than it being on the front, but we really do.","[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the ""hidden"" control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.","[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the 'hidden' control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.",Verified,,5.0
24-04-07,101253442,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Positive,use,Noise_Vibration,The dishwasher is very quiet.,"[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the ""hidden"" control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.","[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the 'hidden' control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.",Verified,,5.0
24-04-07,101253442,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,lowes,,Positive,"deliver,onboard",Delivery_Installation,Lowes delivery and installation through their plumbing affiliate was outstanding.,"[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the ""hidden"" control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.","[ High Quality, Quiet Dishwasher ] || ---------------- || We're happy with every feature of our new dishwasher, especially the third rack on top which is great for silverware. The configuration of the two primary racks is much better than our old dishwasher and keeps mugs and glasses from sliding around. We weren't sure if we would like the 'hidden' control panel, rather than it being on the front, but we really do. The dishwasher is very quiet. Lowes delivery and installation through their plumbing affiliate was outstanding.",Verified,,5.0
24-04-07,62049883,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,bestbuy,,Neutral,,, *******_837f04d745c8c942e42a24b437b241db, *******_837f04d745c8c942e42a24b437b241db, *******_837f04d745c8c942e42a24b437b241db,,,5.0
24-04-07,62170644,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,use,Durability,It fits better than I expected and seems sturdy.,[ It fits better than I expected and seems sturdy. It cleans well and the technician was very kind in installing and explaining it! ] || ---------------- || It fits better than I expected and seems sturdy. It cleans well and the technician was very kind in installing and explaining it!,[ 생각보다 더 잘어울리고 튼튼해보여요 세척도 잘되고 기사님도 너무 친절히 설치해주시고 설명해주셨어요! ] || ---------------- || 생각보다 더 잘어울리고 튼튼해보여요 세척도 잘되고 기사님도 너무 친절히 설치해주시고 설명해주셨어요!,,,5.0
24-04-07,62170644,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,onboard,Performance_Washing,It cleans well and the technician was very kind in installing and explaining it!,[ It fits better than I expected and seems sturdy. It cleans well and the technician was very kind in installing and explaining it! ] || ---------------- || It fits better than I expected and seems sturdy. It cleans well and the technician was very kind in installing and explaining it!,[ 생각보다 더 잘어울리고 튼튼해보여요 세척도 잘되고 기사님도 너무 친절히 설치해주시고 설명해주셨어요! ] || ---------------- || 생각보다 더 잘어울리고 튼튼해보여요 세척도 잘되고 기사님도 너무 친절히 설치해주시고 설명해주셨어요!,,,5.0
24-04-07,62170644,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,onboard,Service,It cleans well and the technician was very kind in installing and explaining it!,[ It fits better than I expected and seems sturdy. It cleans well and the technician was very kind in installing and explaining it! ] || ---------------- || It fits better than I expected and seems sturdy. It cleans well and the technician was very kind in installing and explaining it!,[ 생각보다 더 잘어울리고 튼튼해보여요 세척도 잘되고 기사님도 너무 친절히 설치해주시고 설명해주셨어요! ] || ---------------- || 생각보다 더 잘어울리고 튼튼해보여요 세척도 잘되고 기사님도 너무 친절히 설치해주시고 설명해주셨어요!,,,5.0
24-04-07,63733718,dw,front_control,BOSCH,2_series,SMS2HTI60E,EU,es,retail,bosch_home_es,,Positive,,Design,Product consistent with the description.,[ Overall impression ] || ---------------- || Product consistent with the description. I recommend,[ ogólne wrażenie ] || ---------------- || Produkt zgodny z opisem. Polecam,,,5.0
24-04-07,63733718,dw,front_control,BOSCH,2_series,SMS2HTI60E,EU,es,retail,bosch_home_es,,Very Positive,use,,I recommend,[ Overall impression ] || ---------------- || Product consistent with the description. I recommend,[ ogólne wrażenie ] || ---------------- || Produkt zgodny z opisem. Polecam,,,5.0
24-04-07,63733838,dw,front_control,BOSCH,2_series,SMS2HTI60E,EU,es,retail,bosch_home_es,,Positive,use,,The dishwasher works great!,"[ A device worth recommending ] || ---------------- || The dishwasher works great! Very quiet, washes dishes well, very good value for money. I recommend it to everyone who is undecided. Wash dishes like a Bosch!","[ Urządzenie godne polecenia ] || ---------------- || Zmywarka sprawuje się super! Bardzo cicha, dobrze domywa naczynia, bardzo dobry stosunek jakości i ceny. Polecam wszystkim niezdecydowanym. Zmywaj naczynia like a bosch!",,,5.0
24-04-07,63733838,dw,front_control,BOSCH,2_series,SMS2HTI60E,EU,es,retail,bosch_home_es,,Positive,"purchase,use",Noise_Vibration,"Very quiet, washes dishes well, very good value for money.","[ A device worth recommending ] || ---------------- || The dishwasher works great! Very quiet, washes dishes well, very good value for money. I recommend it to everyone who is undecided. Wash dishes like a Bosch!","[ Urządzenie godne polecenia ] || ---------------- || Zmywarka sprawuje się super! Bardzo cicha, dobrze domywa naczynia, bardzo dobry stosunek jakości i ceny. Polecam wszystkim niezdecydowanym. Zmywaj naczynia like a bosch!",,,5.0
24-04-07,63733838,dw,front_control,BOSCH,2_series,SMS2HTI60E,EU,es,retail,bosch_home_es,,Positive,"purchase,use",Performance_Washing,"Very quiet, washes dishes well, very good value for money.","[ A device worth recommending ] || ---------------- || The dishwasher works great! Very quiet, washes dishes well, very good value for money. I recommend it to everyone who is undecided. Wash dishes like a Bosch!","[ Urządzenie godne polecenia ] || ---------------- || Zmywarka sprawuje się super! Bardzo cicha, dobrze domywa naczynia, bardzo dobry stosunek jakości i ceny. Polecam wszystkim niezdecydowanym. Zmywaj naczynia like a bosch!",,,5.0
24-04-07,63733838,dw,front_control,BOSCH,2_series,SMS2HTI60E,EU,es,retail,bosch_home_es,,Positive,"purchase,use",Price,"Very quiet, washes dishes well, very good value for money.","[ A device worth recommending ] || ---------------- || The dishwasher works great! Very quiet, washes dishes well, very good value for money. I recommend it to everyone who is undecided. Wash dishes like a Bosch!","[ Urządzenie godne polecenia ] || ---------------- || Zmywarka sprawuje się super! Bardzo cicha, dobrze domywa naczynia, bardzo dobry stosunek jakości i ceny. Polecam wszystkim niezdecydowanym. Zmywaj naczynia like a bosch!",,,5.0
24-04-07,63733838,dw,front_control,BOSCH,2_series,SMS2HTI60E,EU,es,retail,bosch_home_es,,Very Positive,use,,I recommend it to everyone who is undecided.,"[ A device worth recommending ] || ---------------- || The dishwasher works great! Very quiet, washes dishes well, very good value for money. I recommend it to everyone who is undecided. Wash dishes like a Bosch!","[ Urządzenie godne polecenia ] || ---------------- || Zmywarka sprawuje się super! Bardzo cicha, dobrze domywa naczynia, bardzo dobry stosunek jakości i ceny. Polecam wszystkim niezdecydowanym. Zmywaj naczynia like a bosch!",,,5.0
24-04-07,63733838,dw,front_control,BOSCH,2_series,SMS2HTI60E,EU,es,retail,bosch_home_es,,Neutral,,Performance_Washing,Wash dishes like a Bosch!,"[ A device worth recommending ] || ---------------- || The dishwasher works great! Very quiet, washes dishes well, very good value for money. I recommend it to everyone who is undecided. Wash dishes like a Bosch!","[ Urządzenie godne polecenia ] || ---------------- || Zmywarka sprawuje się super! Bardzo cicha, dobrze domywa naczynia, bardzo dobry stosunek jakości i ceny. Polecam wszystkim niezdecydowanym. Zmywaj naczynia like a bosch!",,,5.0
24-04-07,63742800,dw,freestanding,BOSCH,2_series,SMS25AI05E,EU,es,retail,bosch_home_es,,Very Positive,use,,I recommend this great device to everyone,[ The dishwasher of your dreams ] || ---------------- || I recommend this great device to everyone,[ Zmywarka marzeń ] || ---------------- || Świetne urządzenie polecam kazdemu,,,5.0
24-04-07,65756833,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Very Positive,,,The best home appliance is LG.,[ The best home appliance is LG. It’s a great product that can even dry clothes. ] || ---------------- || The best home appliance is LG. It’s a great product that can even dry clothes.,[ 역싀 가전은 LG입니다❤️ 건조까지 되는 상품이라 너무 조아요 ] || ---------------- || 역싀 가전은 LG입니다❤️ 건조까지 되는 상품이라 너무 조아요,,,5.0
24-04-07,65756833,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Drying,It’s a great product that can even dry clothes.,[ The best home appliance is LG. It’s a great product that can even dry clothes. ] || ---------------- || The best home appliance is LG. It’s a great product that can even dry clothes.,[ 역싀 가전은 LG입니다❤️ 건조까지 되는 상품이라 너무 조아요 ] || ---------------- || 역싀 가전은 LG입니다❤️ 건조까지 되는 상품이라 너무 조아요,,,5.0
24-04-07,66763201,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Neutral,replace,,"We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023.","[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!","[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!",,,5.0
24-04-07,66763201,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Positive,decide,Noise_Vibration,We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again.,"[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!","[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!",,,5.0
24-04-07,66763201,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Neutral,"purchase,replace",,"We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.","[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!","[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!",,,5.0
24-04-07,66763201,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Positive,use,Durability,Nothing but good words to describe our happiness with the Bosch line of dishwashers.,"[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!","[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!",,,5.0
24-04-07,66763201,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Positive,use,Service,Nothing but good words to describe our happiness with the Bosch line of dishwashers.,"[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!","[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!",,,5.0
24-04-07,66763201,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Positive,decide,Service,You cannot go wrong by choosing Bosch!,"[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!","[ A Great Dishwasher ] || ---------------- || We replaced a nine-year old Bosch dishwasher with the 800 Series SHOP78CMSN dishwasher in December, 2023. We had been impressed with the quietness of the old Bosch and were not disappointed when we chose Bosch again. We purchased a new model home in March, 2024 and had the builder remove the GE dishwasher and replace it with the same Bosch model from our former home.Nothing but good words to describe our happiness with the Bosch line of dishwashers. You cannot go wrong by choosing Bosch!",,,5.0
24-04-07,66763728,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Positive,use,Easy_Use,Love the adjustable racks and the 3rd silverware rack even gets clean.,[ Adjustable racks ] || ---------------- || Love the adjustable racks and the 3rd silverware rack even gets clean. Cleans very well with less soap than my old LG.It's very quiet. So far I love it.,[ Adjustable racks ] || ---------------- || Love the adjustable racks and the 3rd silverware rack even gets clean. Cleans very well with less soap than my old LG.It's very quiet. So far I love it.,,,4.0
24-04-07,66763728,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Positive,use,Performance_Washing,Cleans very well with less soap than my old LG.,[ Adjustable racks ] || ---------------- || Love the adjustable racks and the 3rd silverware rack even gets clean. Cleans very well with less soap than my old LG.It's very quiet. So far I love it.,[ Adjustable racks ] || ---------------- || Love the adjustable racks and the 3rd silverware rack even gets clean. Cleans very well with less soap than my old LG.It's very quiet. So far I love it.,,,4.0
24-04-07,66763728,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Positive,use,Noise_Vibration,It's very quiet.,[ Adjustable racks ] || ---------------- || Love the adjustable racks and the 3rd silverware rack even gets clean. Cleans very well with less soap than my old LG.It's very quiet. So far I love it.,[ Adjustable racks ] || ---------------- || Love the adjustable racks and the 3rd silverware rack even gets clean. Cleans very well with less soap than my old LG.It's very quiet. So far I love it.,,,4.0
24-04-07,66763728,dw,top_control,BOSCH,800_series,SHP78CM5N,,ci,retail,thebrick,,Positive,use,,So far I love it.,[ Adjustable racks ] || ---------------- || Love the adjustable racks and the 3rd silverware rack even gets clean. Cleans very well with less soap than my old LG.It's very quiet. So far I love it.,[ Adjustable racks ] || ---------------- || Love the adjustable racks and the 3rd silverware rack even gets clean. Cleans very well with less soap than my old LG.It's very quiet. So far I love it.,,,4.0
24-04-07,67371374,dw,front_control,BOSCH,4_series,SMS4HMI07E,EU,es,retail,bosch_home_es,,Negative,,Service,Another BOSCH dishwasher.,"[ Trust in Bosch. ] || ---------------- || Another BOSCH dishwasher. Quiet operation, sufficient number of programs. Simple operation. Good model.","[ Zaufanie do Boscha. ] || ---------------- || Kolejna zmywarka BOSCH. Cicha praca, wystarczająca ilość programów. Prosta obsługa. Dobry model.",,,5.0
24-04-07,67371374,dw,front_control,BOSCH,4_series,SMS4HMI07E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,"Quiet operation, sufficient number of programs.","[ Trust in Bosch. ] || ---------------- || Another BOSCH dishwasher. Quiet operation, sufficient number of programs. Simple operation. Good model.","[ Zaufanie do Boscha. ] || ---------------- || Kolejna zmywarka BOSCH. Cicha praca, wystarczająca ilość programów. Prosta obsługa. Dobry model.",,,5.0
24-04-07,67371374,dw,front_control,BOSCH,4_series,SMS4HMI07E,EU,es,retail,bosch_home_es,,Positive,,Easy_Use,Simple operation.,"[ Trust in Bosch. ] || ---------------- || Another BOSCH dishwasher. Quiet operation, sufficient number of programs. Simple operation. Good model.","[ Zaufanie do Boscha. ] || ---------------- || Kolejna zmywarka BOSCH. Cicha praca, wystarczająca ilość programów. Prosta obsługa. Dobry model.",,,5.0
24-04-07,67371374,dw,front_control,BOSCH,4_series,SMS4HMI07E,EU,es,retail,bosch_home_es,,Positive,use,,Good model.,"[ Trust in Bosch. ] || ---------------- || Another BOSCH dishwasher. Quiet operation, sufficient number of programs. Simple operation. Good model.","[ Zaufanie do Boscha. ] || ---------------- || Kolejna zmywarka BOSCH. Cicha praca, wystarczająca ilość programów. Prosta obsługa. Dobry model.",,,5.0
24-04-07,67371802,dw,top_control,BOSCH,4_series,SMV4HVX03E,EU,es,retail,bosch_home_es,,Very Positive,use,,dishwasher worth recommending,[ I recommend ] || ---------------- || dishwasher worth recommending,[ polecam ] || ---------------- || zmywarka godna polecenia,,,5.0
24-04-07,67371950,dw,top_control,BOSCH,6_series,SMV6ZCX10E,EU,es,retail,bosch_home_es,,Negative,use,Performance_Drying,"I was afraid that without automatic door opening, zeolith alone would not be able to handle drying.","[ Zeolith can handle it ] || ---------------- || I was afraid that without automatic door opening, zeolith alone would not be able to handle drying. However, it is really good. It happened that it did not wash a few things, but it may be a matter of choosing the program, I will check it again.","[ Zeolith daję radę ] || ---------------- || Obawiałem się, że bez automatycznego otwierania drzwi sam zeolith nie da rady w suszeniu. Jednak jest naprawdę dobrze. Zdarzyło się, że troszkę nie domyła paru rzeczy ale to może kwestia dobrania programu, będę jeszcze sprawdzać.",,,5.0
