Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-07-23,54222228,dw,front_control,LG,quadwash,DF365FPS,EU,es,retail,elcorteingles,,Neutral,use,Noise_Vibration,"You can only hear the noise of the water caused by the sprinklers, but outside the kitchen you can no longer hear it.","[ Satisfied with the purchase ] || ---------------- || (This review was received through a promotion.) I've had the dishwasher for a short time, but so far what I've liked the most is that the dishes stay dry. The one I had before left it wet and I don't like that at all. I also really like the cutlery tray. They all come clean with no leftover food, as I sometimes did when I put them in the basket. The trays slide up and down easily and the plate holders can be folded down independently, giving you a little more flexibility. Although I find them somewhat bulky and when they are completely lying down, the dishes are not very stable. It is relatively quiet. You can only hear the noise of the water caused by the sprinklers, but outside the kitchen you can no longer hear it. At the level of size it is a little deeper than usual perhaps. In my case, it protrudes a couple of centimeters from the kitchen cabinet. Configuring the application is a pain. When it works it's simple, the problem is that it doesn't work at first. Instead of searching the web, it is best to follow the instructions that come with the device, but if it does not work the first time (it will not work), start from scratch but wait more time at each step. It will eventually work. The truth is that I don't know if I will use it much, but now at first it has been more practical for me to configure the dishwasher (adjust the water hardness level for example) using the app than with the buttons on the dishwasher.","[ Satisfecho con la compra ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Tengo el lavavajillas hace poco tiempo, pero de momento lo que más me ha gustado es que la vajilla queda seca. El que tenía antes la dejaba húmeda y no me gusta nada eso.También me gusta mucho la bandeja para los cubiertos. Todos quedan limpios sin restos de comida, como me pasaba a veces cuando los colocaba en el cesto.Las bandejas se suben y bajan fácilmente y los soportes para los platos se pueden abatir de forma independiente, lo que te da algo más de flexibilidad. Aunque me resultan algo voluminosos y cuando están completamente tumbados la vajilla como que no queda muy estable.Es relativamente silencioso. Solo se escucha el ruido del agua provocado por los aspersores, pero fuera de la cocina ya no se escucha.A nivel de tamaño es un poco más profundo de lo habitual quizá. En mi caso se me sobresale un par de centímetros del mueble de la cocina.Configurar la aplicación es un rollo. Cuando funciona es sencillo, el problema es que de primeras no funciona. En lugar de buscar en la web lo mejor es seguir las instrucciones que vienen con el aparato pero caso no funcione a la primera (que no va funcionar) , empezad de cero pero esperad más tiempo en cada paso. Eventualmente funcionará. La verdad es que no sé si le daré mucho uso, pero ahora al principio me ha resultado más práctico configurar el lavavajillas (ajustar el nivel de dureza del agua por ejemplo) usando la app que con los botones del lavavajillas.",,,4.0
23-07-23,54308391,dw,dishwasher,SAMSUNG,BESPOKE,DW60B5095FG,ASIA,kr,retail,naver_shop,,Positive,use,,I'm using it well.,"[ I'm using it well. I worried about it because my wrist didn't get better, but I think it was a good choice. ] || ---------------- || I'm using it well. I worried about it because my wrist didn't get better, but I think it was a good choice.",[ 잘 사용하고 있어요 손목이 안좋아져서 고민하다 질렀는데 잘한 선택인거 같아요 ] || ---------------- || 잘 사용하고 있어요 손목이 안좋아져서 고민하다 질렀는데 잘한 선택인거 같아요,,,5.0
23-07-23,54308391,dw,dishwasher,SAMSUNG,BESPOKE,DW60B5095FG,ASIA,kr,retail,naver_shop,,Positive,use,Durability,"I worried about it because my wrist didn't get better, but I think it was a good choice.","[ I'm using it well. I worried about it because my wrist didn't get better, but I think it was a good choice. ] || ---------------- || I'm using it well. I worried about it because my wrist didn't get better, but I think it was a good choice.",[ 잘 사용하고 있어요 손목이 안좋아져서 고민하다 질렀는데 잘한 선택인거 같아요 ] || ---------------- || 잘 사용하고 있어요 손목이 안좋아져서 고민하다 질렀는데 잘한 선택인거 같아요,,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Positive,use,Design,I appreciate things that work well and that are well engineered.,"[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Neutral,use,Performance_Washing,My Bosch dishwasher checks those boxes.,"[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Very Negative,,Durability,"I have learned the hard way that when dishwashers fail, the results can be catastrophic.","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Neutral,,,I don't have those concerns with my Bosch because I have faith in the engineering behind it.,"[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Neutral,,Delivery_Installation,"There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly.","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Neutral,,Service,"There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly.","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Negative,,Durability,"You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything.","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Negative,,Price,"You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything.","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
23-07-23,54362048,dw,front_control,BOSCH,300_series,SHE53B75UC,,ci,retail,thebrick,,Neutral,use,,I expect many years of worry free operation of my Bosch dishwasher.,"[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!","[ Quality engineering, sound investment ] || ---------------- || I appreciate things that work well and that are well engineered. My Bosch dishwasher checks those boxes. I have learned the hard way that when dishwashers fail, the results can be catastrophic. I don't have those concerns with my Bosch because I have faith in the engineering behind it. There are multiple examples where Bosch could have done it cheaper, but didn't, because it's more important to do it correctly. You can buy less expensive dishwashers, but when you factor in the price of damage, you aren't saving anything. I expect many years of worry free operation of my Bosch dishwasher.If you don't want to become a dishwasher mechanic, buy a Bosch!",,,5.0
