Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-08-08,54321524,dw,front_control,GE,GDF550PGRBB_GDF550PGRWW_GDF550PMRES_GDF550PSRSS,GDF550PGRBB_GDF550PGRWW_GDF550PMRES_GDF550PSRSS,,us,retail,geappliances,,Neutral,,,I wish I would have gotten this one sooner.,"[ Quiet and Efficient ] || ---------------- || Dishwasher is quiet and efficient. I wish I would have gotten this one sooner. Easy to use, limited settings. I like simple and this is simple.","[ Quiet and Efficient ] || ---------------- || Dishwasher is quiet and efficient. I wish I would have gotten this one sooner. Easy to use, limited settings. I like simple and this is simple.",,,5.0
23-08-06,79948330,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Performance_Washing,"So far everything is coming out very clean, no food left on at all.","[ Easy to load and very quiet ] || ---------------- || After 19 years, our old Kitchen Aid dishwasher's circuit board burned up. We have a great room, so quiet is important. This model is so quiet that you have to bend down by the door to hear it run. The third rack is great. All our knives and spatulas go there. The controls on the front are easy to see and use. We are putting everything in dirty and running it more often than our old dishwasher. Way easier to load and put away without over stuffing. So far everything is coming out very clean, no food left on at all. We are watching our power bill to see if the extra loads show up. □□","[ Easy to load and very quiet ] || ---------------- || [This review was collected as part of a promotion.] After 19 years, our old Kitchen Aid dishwasher's circuit board burned up. We have a great room,  so quiet is important.  This model is so quiet that you have to bend down by the door to hear it run. The third rack is great. All our knives and spatulas go there. The controls on the front are easy to see and use. We are putting everything in dirty and running it more often than our old dishwasher. Way easier to load and put away without over stuffing. So far everything is coming out very clean, no food left on at all. We are watching our power bill to see if the extra loads show up. □□",Not verified,,5.0
23-08-06,79948330,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Neutral,,Product_Satisfaction,We are watching our power bill to see if the extra loads show up.,"[ Easy to load and very quiet ] || ---------------- || After 19 years, our old Kitchen Aid dishwasher's circuit board burned up. We have a great room, so quiet is important. This model is so quiet that you have to bend down by the door to hear it run. The third rack is great. All our knives and spatulas go there. The controls on the front are easy to see and use. We are putting everything in dirty and running it more often than our old dishwasher. Way easier to load and put away without over stuffing. So far everything is coming out very clean, no food left on at all. We are watching our power bill to see if the extra loads show up. □□","[ Easy to load and very quiet ] || ---------------- || [This review was collected as part of a promotion.] After 19 years, our old Kitchen Aid dishwasher's circuit board burned up. We have a great room,  so quiet is important.  This model is so quiet that you have to bend down by the door to hear it run. The third rack is great. All our knives and spatulas go there. The controls on the front are easy to see and use. We are putting everything in dirty and running it more often than our old dishwasher. Way easier to load and put away without over stuffing. So far everything is coming out very clean, no food left on at all. We are watching our power bill to see if the extra loads show up. □□",Not verified,,5.0
23-08-06,79948330,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,,,□□,"[ Easy to load and very quiet ] || ---------------- || After 19 years, our old Kitchen Aid dishwasher's circuit board burned up. We have a great room, so quiet is important. This model is so quiet that you have to bend down by the door to hear it run. The third rack is great. All our knives and spatulas go there. The controls on the front are easy to see and use. We are putting everything in dirty and running it more often than our old dishwasher. Way easier to load and put away without over stuffing. So far everything is coming out very clean, no food left on at all. We are watching our power bill to see if the extra loads show up. □□","[ Easy to load and very quiet ] || ---------------- || [This review was collected as part of a promotion.] After 19 years, our old Kitchen Aid dishwasher's circuit board burned up. We have a great room,  so quiet is important.  This model is so quiet that you have to bend down by the door to hear it run. The third rack is great. All our knives and spatulas go there. The controls on the front are easy to see and use. We are putting everything in dirty and running it more often than our old dishwasher. Way easier to load and put away without over stuffing. So far everything is coming out very clean, no food left on at all. We are watching our power bill to see if the extra loads show up. □□",Not verified,,5.0
23-08-06,54467417,dw,dishwasher,BOSCH,SHPM78Z55N,SHPM78Z55N,,ci,retail,thebrick,,Positive,use,Design,This dishwasher has numerous ways to change the space you have for loading dishes and pans.,"[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.",,,5.0
23-08-06,54467417,dw,dishwasher,BOSCH,SHPM78Z55N,SHPM78Z55N,,ci,retail,thebrick,,Neutral,use,Easy_Use,"You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.",,,5.0
23-08-06,54467417,dw,dishwasher,BOSCH,SHPM78Z55N,SHPM78Z55N,,ci,retail,thebrick,,Positive,use,Easy_Use,"The third shelf is extremely useful, holding flatware and small items.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.",,,5.0
23-08-06,54467417,dw,dishwasher,BOSCH,SHPM78Z55N,SHPM78Z55N,,ci,retail,thebrick,,Positive,use,,Crystal Dry works very well.,"[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.",,,5.0
23-08-06,54467417,dw,dishwasher,BOSCH,SHPM78Z55N,SHPM78Z55N,,ci,retail,thebrick,,Positive,use,Noise_Vibration,The dishwasher is very quiet.,"[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.",,,5.0
23-08-06,54467417,dw,dishwasher,BOSCH,SHPM78Z55N,SHPM78Z55N,,ci,retail,thebrick,,Positive,use,Performance_Washing,"And, of course, the dishes come out very clean.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.","[ Thoughtful design, excellent results ] || ---------------- || This dishwasher has numerous ways to change the space you have for loading dishes and pans. You can flip some tines up or down, change the second shelf height, even changing it to a different height on each side, and remove one or both of the utensil baskets.The third shelf is extremely useful, holding flatware and small items.Crystal Dry works very well.The dishwasher is very quiet.And, of course, the dishes come out very clean.",,,5.0
23-08-06,54472825,dw,top_control,LG,quadwash,LDP6810SS,,ci,retail,thebrick,,Positive,use,,This fridge doesn't disappoint.,[ Love this refrigerator ] || ---------------- || This fridge doesn't disappoint. So much room and user friendly.,[ Love this refrigerator ] || ---------------- || This fridge doesn't disappoint. So much room and user friendly.,,,5.0
23-08-06,54472825,dw,top_control,LG,quadwash,LDP6810SS,,ci,retail,thebrick,,Positive,use,Design,So much room and user friendly.,[ Love this refrigerator ] || ---------------- || This fridge doesn't disappoint. So much room and user friendly.,[ Love this refrigerator ] || ---------------- || This fridge doesn't disappoint. So much room and user friendly.,,,5.0
23-08-06,54472825,dw,top_control,LG,quadwash,LDP6810SS,,ci,retail,thebrick,,Positive,use,Easy_Use,So much room and user friendly.,[ Love this refrigerator ] || ---------------- || This fridge doesn't disappoint. So much room and user friendly.,[ Love this refrigerator ] || ---------------- || This fridge doesn't disappoint. So much room and user friendly.,,,5.0
23-08-06,79351108,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Neutral,"purchase,replace",Durability,I purchased this dishwasher because my old Bosch one was no longer working too well.,"[ Amazing Dishwasher ] || ---------------- || I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!","[ Amazing Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!",Verified,,5.0
23-08-06,79351108,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,Noise_Vibration,"This dishwashers is so quiet, i can't even tell that it's on!","[ Amazing Dishwasher ] || ---------------- || I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!","[ Amazing Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!",Verified,,5.0
23-08-06,79351108,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,Performance_Washing,It does a great job with dishes and it has multiple cleaning features.,"[ Amazing Dishwasher ] || ---------------- || I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!","[ Amazing Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!",Verified,,5.0
23-08-06,79351108,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,,I also like how it pops open when it's done to let the excess heat and moisture out.,"[ Amazing Dishwasher ] || ---------------- || I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!","[ Amazing Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!",Verified,,5.0
23-08-06,79351108,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,,We love it!,"[ Amazing Dishwasher ] || ---------------- || I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!","[ Amazing Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I purchased this dishwasher because my old Bosch one was no longer working too well. This dishwashers is so quiet, i cant even tell that it's on! It does a great job with dishes and it has multiple cleaning features. I also like how it pops open when it's done to let the excess heat and moisture out. We love it!",Verified,,5.0
23-08-06,54479708,dw,front_control,BOSCH,300_series,SGE53B55UC,,ci,retail,thebrick,,Neutral,use,,I have had the dishwasher maybe 2 months or so.,[ Amazingly quiet ] || ---------------- || I have had the dishwasher maybe 2 months or so.On top of being Amazingly Quiet! It cleans very well.Will definetly get one for my other home when the time comes.,[ Amazingly quiet ] || ---------------- || I have had the dishwasher maybe 2 months or so.On top of being Amazingly Quiet! It cleans very well.Will definetly get one for my other home when the time comes.,,,5.0
23-08-06,54479708,dw,front_control,BOSCH,300_series,SGE53B55UC,,ci,retail,thebrick,,Very Positive,use,Noise_Vibration,On top of being Amazingly Quiet!,[ Amazingly quiet ] || ---------------- || I have had the dishwasher maybe 2 months or so.On top of being Amazingly Quiet! It cleans very well.Will definetly get one for my other home when the time comes.,[ Amazingly quiet ] || ---------------- || I have had the dishwasher maybe 2 months or so.On top of being Amazingly Quiet! It cleans very well.Will definetly get one for my other home when the time comes.,,,5.0
23-08-06,54479708,dw,front_control,BOSCH,300_series,SGE53B55UC,,ci,retail,thebrick,,Positive,use,Performance_Washing,It cleans very well.,[ Amazingly quiet ] || ---------------- || I have had the dishwasher maybe 2 months or so.On top of being Amazingly Quiet! It cleans very well.Will definetly get one for my other home when the time comes.,[ Amazingly quiet ] || ---------------- || I have had the dishwasher maybe 2 months or so.On top of being Amazingly Quiet! It cleans very well.Will definetly get one for my other home when the time comes.,,,5.0
23-08-06,54479708,dw,front_control,BOSCH,300_series,SGE53B55UC,,ci,retail,thebrick,,Neutral,,,Will definetly get one for my other home when the time comes.,[ Amazingly quiet ] || ---------------- || I have had the dishwasher maybe 2 months or so.On top of being Amazingly Quiet! It cleans very well.Will definetly get one for my other home when the time comes.,[ Amazingly quiet ] || ---------------- || I have had the dishwasher maybe 2 months or so.On top of being Amazingly Quiet! It cleans very well.Will definetly get one for my other home when the time comes.,,,5.0
23-08-06,54486585,dw,top_control,LG,quadwash,LSDTS9882S,,ci,retail,thebrick,,Positive,use,,I have started using the product and l like it,[ I would buy this product again ] || ---------------- || I have started using the product and l like it,[ I would buy this product again ] || ---------------- || I have started using the product and l like it,,,5.0
23-08-06,79155399,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,Noise_Vibration,"Quite, I can never hear it.","[ Glad I bought it ] || ---------------- || Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect","[ Glad I bought it ] || ---------------- || [This review was collected as part of a promotion.] Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect",Verified,,5.0
23-08-06,79155399,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Neutral,use,,It pops open to allow air when done.,"[ Glad I bought it ] || ---------------- || Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect","[ Glad I bought it ] || ---------------- || [This review was collected as part of a promotion.] Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect",Verified,,5.0
23-08-06,79155399,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,Easy_Use,Love the third top row.,"[ Glad I bought it ] || ---------------- || Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect","[ Glad I bought it ] || ---------------- || [This review was collected as part of a promotion.] Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect",Verified,,5.0
23-08-06,79155399,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,Design,It very sleek and pretty to see.,"[ Glad I bought it ] || ---------------- || Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect","[ Glad I bought it ] || ---------------- || [This review was collected as part of a promotion.] Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect",Verified,,5.0
23-08-06,79155399,dw,top_control,SAMSUNG,DW80R9950U,DW80R9950U,,us,retail,bestbuy,,Positive,use,,function it perfect,"[ Glad I bought it ] || ---------------- || Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect","[ Glad I bought it ] || ---------------- || [This review was collected as part of a promotion.] Quite, I can never hear it. It pops open to allow air when done. Love the third top row. It very sleek and pretty to see. Function it perfect",Verified,,5.0
23-08-06,54496790,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Neutral,decide,,"For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, microwave and Dishwasher.","[ Backbone to our smart kitchen ] || ---------------- || For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, Microwave and Dishwasher. Easy to get online, but restricted to 2.4gz wireless channels. Great analytics of usage statistics. Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.","[ Backbone to our smart kitchen ] || ---------------- || For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, Microwave and Dishwasher.  Easy to get online, but restricted to 2.4gz wireless channels.  Great analytics of usage statistics.  Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.",,,4.0
23-08-06,54496790,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Neutral,use,Easy_Use,"Easy to get online, but restricted to 2.4gz wireless channels.","[ Backbone to our smart kitchen ] || ---------------- || For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, Microwave and Dishwasher. Easy to get online, but restricted to 2.4gz wireless channels. Great analytics of usage statistics. Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.","[ Backbone to our smart kitchen ] || ---------------- || For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, Microwave and Dishwasher.  Easy to get online, but restricted to 2.4gz wireless channels.  Great analytics of usage statistics.  Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.",,,4.0
23-08-06,54496790,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Positive,,Easy_Use,Great analytics of usage statistics.,"[ Backbone to our smart kitchen ] || ---------------- || For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, Microwave and Dishwasher. Easy to get online, but restricted to 2.4gz wireless channels. Great analytics of usage statistics. Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.","[ Backbone to our smart kitchen ] || ---------------- || For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, Microwave and Dishwasher.  Easy to get online, but restricted to 2.4gz wireless channels.  Great analytics of usage statistics.  Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.",,,4.0
23-08-06,54496790,dw,top_control,LG,quadwash,LDP6797ST,,ci,retail,leons,,Positive,use,Easy_Use,"Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.","[ Backbone to our smart kitchen ] || ---------------- || For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, Microwave and Dishwasher. Easy to get online, but restricted to 2.4gz wireless channels. Great analytics of usage statistics. Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.","[ Backbone to our smart kitchen ] || ---------------- || For the fully remodeled kitchen, we chose this LG model as a partner to LG Fridge, Microwave and Dishwasher.  Easy to get online, but restricted to 2.4gz wireless channels.  Great analytics of usage statistics.  Better than that, easy to use controls and baking, air fry, broil, convection bake and broil all supported.",,,4.0
23-08-06,54498026,dw,top_control,LG,QuadWashTM,DB475TXS,EU,es,retail,elcorteingles,,Neutral,,,(This review was received through a promotion.),"[ Has exceeded expectations ] || ---------------- || (This review was received through a promotion.) I have been enjoying this device for 1 month. It's incredibly quiet and the led light above the ground to indicate operation is great. The trays have multiple adjustments, it has an infinite number of programs with and without steam, and on top of that the energy classification is A. It can be connected to the mobile to control its operation, as well as carry out delayed washing. When the program ends, he opens the door with music, inviting you to pick up the dishes. Very happy with the choice made.","[ Ha superado las expectativas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Hace 1 mes que estoy disfrutando de este equipo. Es increíblemente silencioso y la luz led sobre el suelo para indicar el funcionamiento es genial. Las bandejas tienen múltiples reglajes, tiene infinidad de programas con y sin vapor, y encima la clasificación energética es A. Se puede conectar al móvil para controlar su funcionamiento, así como realizar el lavado en diferido. Cuando acaba el programa te abre la puerta con música, invitando a recoger la vajilla. Muy contento con la elección realizada.",,,5.0
23-08-06,54498026,dw,top_control,LG,QuadWashTM,DB475TXS,EU,es,retail,elcorteingles,,Positive,use,Easy_Use,I have been enjoying this device for 1 month.,"[ Has exceeded expectations ] || ---------------- || (This review was received through a promotion.) I have been enjoying this device for 1 month. It's incredibly quiet and the led light above the ground to indicate operation is great. The trays have multiple adjustments, it has an infinite number of programs with and without steam, and on top of that the energy classification is A. It can be connected to the mobile to control its operation, as well as carry out delayed washing. When the program ends, he opens the door with music, inviting you to pick up the dishes. Very happy with the choice made.","[ Ha superado las expectativas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Hace 1 mes que estoy disfrutando de este equipo. Es increíblemente silencioso y la luz led sobre el suelo para indicar el funcionamiento es genial. Las bandejas tienen múltiples reglajes, tiene infinidad de programas con y sin vapor, y encima la clasificación energética es A. Se puede conectar al móvil para controlar su funcionamiento, así como realizar el lavado en diferido. Cuando acaba el programa te abre la puerta con música, invitando a recoger la vajilla. Muy contento con la elección realizada.",,,5.0
23-08-06,54498026,dw,top_control,LG,QuadWashTM,DB475TXS,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,It's incredibly quiet and the led light above the ground to indicate operation is great.,"[ Has exceeded expectations ] || ---------------- || (This review was received through a promotion.) I have been enjoying this device for 1 month. It's incredibly quiet and the led light above the ground to indicate operation is great. The trays have multiple adjustments, it has an infinite number of programs with and without steam, and on top of that the energy classification is A. It can be connected to the mobile to control its operation, as well as carry out delayed washing. When the program ends, he opens the door with music, inviting you to pick up the dishes. Very happy with the choice made.","[ Ha superado las expectativas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Hace 1 mes que estoy disfrutando de este equipo. Es increíblemente silencioso y la luz led sobre el suelo para indicar el funcionamiento es genial. Las bandejas tienen múltiples reglajes, tiene infinidad de programas con y sin vapor, y encima la clasificación energética es A. Se puede conectar al móvil para controlar su funcionamiento, así como realizar el lavado en diferido. Cuando acaba el programa te abre la puerta con música, invitando a recoger la vajilla. Muy contento con la elección realizada.",,,5.0
23-08-06,54498026,dw,top_control,LG,QuadWashTM,DB475TXS,EU,es,retail,elcorteingles,,Neutral,use,,"The trays have multiple adjustments, it has an infinite number of programs with and without steam, and on top of that the energy classification is A. It can be connected to the mobile to control its operation, as well as carry out delayed washing.","[ Has exceeded expectations ] || ---------------- || (This review was received through a promotion.) I have been enjoying this device for 1 month. It's incredibly quiet and the led light above the ground to indicate operation is great. The trays have multiple adjustments, it has an infinite number of programs with and without steam, and on top of that the energy classification is A. It can be connected to the mobile to control its operation, as well as carry out delayed washing. When the program ends, he opens the door with music, inviting you to pick up the dishes. Very happy with the choice made.","[ Ha superado las expectativas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Hace 1 mes que estoy disfrutando de este equipo. Es increíblemente silencioso y la luz led sobre el suelo para indicar el funcionamiento es genial. Las bandejas tienen múltiples reglajes, tiene infinidad de programas con y sin vapor, y encima la clasificación energética es A. Se puede conectar al móvil para controlar su funcionamiento, así como realizar el lavado en diferido. Cuando acaba el programa te abre la puerta con música, invitando a recoger la vajilla. Muy contento con la elección realizada.",,,5.0
23-08-06,54498026,dw,top_control,LG,QuadWashTM,DB475TXS,EU,es,retail,elcorteingles,,Neutral,,,"When the program ends, he opens the door with music, inviting you to pick up the dishes.","[ Has exceeded expectations ] || ---------------- || (This review was received through a promotion.) I have been enjoying this device for 1 month. It's incredibly quiet and the led light above the ground to indicate operation is great. The trays have multiple adjustments, it has an infinite number of programs with and without steam, and on top of that the energy classification is A. It can be connected to the mobile to control its operation, as well as carry out delayed washing. When the program ends, he opens the door with music, inviting you to pick up the dishes. Very happy with the choice made.","[ Ha superado las expectativas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Hace 1 mes que estoy disfrutando de este equipo. Es increíblemente silencioso y la luz led sobre el suelo para indicar el funcionamiento es genial. Las bandejas tienen múltiples reglajes, tiene infinidad de programas con y sin vapor, y encima la clasificación energética es A. Se puede conectar al móvil para controlar su funcionamiento, así como realizar el lavado en diferido. Cuando acaba el programa te abre la puerta con música, invitando a recoger la vajilla. Muy contento con la elección realizada.",,,5.0
23-08-06,54498026,dw,top_control,LG,QuadWashTM,DB475TXS,EU,es,retail,elcorteingles,,Positive,,,Very happy with the choice made.,"[ Has exceeded expectations ] || ---------------- || (This review was received through a promotion.) I have been enjoying this device for 1 month. It's incredibly quiet and the led light above the ground to indicate operation is great. The trays have multiple adjustments, it has an infinite number of programs with and without steam, and on top of that the energy classification is A. It can be connected to the mobile to control its operation, as well as carry out delayed washing. When the program ends, he opens the door with music, inviting you to pick up the dishes. Very happy with the choice made.","[ Ha superado las expectativas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Hace 1 mes que estoy disfrutando de este equipo. Es increíblemente silencioso y la luz led sobre el suelo para indicar el funcionamiento es genial. Las bandejas tienen múltiples reglajes, tiene infinidad de programas con y sin vapor, y encima la clasificación energética es A. Se puede conectar al móvil para controlar su funcionamiento, así como realizar el lavado en diferido. Cuando acaba el programa te abre la puerta con música, invitando a recoger la vajilla. Muy contento con la elección realizada.",,,5.0
23-08-06,54541181,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Positive,use,Easy_Use,Saves a lot of time in the kitchen.,[ Saves a lot of time in the kitchen. ] || ---------------- || Saves a lot of time in the kitchen.,[ 주방에서의 많은 시간을 절약해줘요. ] || ---------------- || 주방에서의 많은 시간을 절약해줘요.,,,5.0
