Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-31,49963560,dw,front_control,BOSCH,4_series,SMS4HVB01A,ASIA,au,retail,binglee,,Very Positive,use,Noise_Vibration,amazing great dishwasher so quiet amazing quality,[ bosch series 4 ] || ---------------- || amazing great dishwasher so quiet amazing quality,[ bosch series 4 ] || ---------------- || amazing great dishwasher so quiet amazing quality,,,5.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,"deliver,onboard",Delivery_Installation,"Delivery & install great, while man said the old one looked original to the house.","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,,Durability,"32 years and did a FANTASTIC JOB, until a slow death coming on.","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Neutral,,,This one.,"[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,,,NOT SO MUCH!,"[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,use,Performance_Washing,"Dishes not always clean, and use regular pod.","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Neutral,use,Design,"I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,,Easy_Use,"Also, 4:15 cycle taking 6 hrs+ to complete!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,,,NOT HAPPY HERE!,"[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743152,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,replace,,I want my OLD machine back!,"[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco. Delivery & install great, while man said the old one looked original to the house. 32 years and did a FANTASTIC JOB, until a slow death coming on. This one. NOT SO MUCH! Dishes not always clean, and use regular pod. I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash. Also, 4:15 cycle taking 6 hrs+ to complete! NOT HAPPY HERE! I want my OLD machine back!","[ Purchased 12/22 Jury is still out ] || ---------------- || We have always used Whirlpool from Sears, this time from Costco.  Delivery & install great, while man said the old one looked original to the house....32 years and did a FANTASTIC JOB, until a slow death coming on.  This one....NOT SO MUCH!  Dishes not always clean, and use regular pod.  I have to carefully clean off any stuck food, and double space large plates, and double check ALL AFTER wash.  Also, 4:15 cycle taking 6 hrs+ to complete!  NOT HAPPY HERE!  I want my OLD machine back!",,,3.0
23-03-26,49743193,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,replace,Price,Old Dishwasher moved on to a better paying gig.,"[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!","[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!",,,5.0
23-03-26,49743193,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,replace,Service,Old Dishwasher moved on to a better paying gig.,"[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!","[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!",,,5.0
23-03-26,49743193,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,,Design,"She was easy to look at, but just wasn't getting the job done for us anymore.","[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!","[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!",,,5.0
23-03-26,49743193,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,,Easy_Use,"She was easy to look at, but just wasn't getting the job done for us anymore.","[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!","[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!",,,5.0
23-03-26,49743193,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,,,Wifeee is really happy she's gone!,"[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!","[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!",,,5.0
23-03-26,49743193,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,,Loves the new one!,"[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!","[ Really Clean Great! ] || ---------------- || Old Dishwasher moved on to a better paying gig. She was easy to look at, but just wasn't getting the job done for us anymore. Wifeee is really happy she's gone! Loves the new one!",,,5.0
23-03-26,49743187,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Neutral,,Easy_Use,Learning by trial and error.,[ Manual useless ] || ---------------- || Learning by trial and error. Manual not helpful. Installers said neverr use vinegar or homemade detergent cubes. Why?,[ Manual useless ] || ---------------- || Learning by trial and error. Manual not helpful. Installers said neverr use vinegar or homemade detergent cubes. Why?,,,5.0
23-03-26,49743187,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,Manual not helpful.,[ Manual useless ] || ---------------- || Learning by trial and error. Manual not helpful. Installers said neverr use vinegar or homemade detergent cubes. Why?,[ Manual useless ] || ---------------- || Learning by trial and error. Manual not helpful. Installers said neverr use vinegar or homemade detergent cubes. Why?,,,5.0
23-03-26,49743187,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,onboard,Delivery_Installation,Installers said neverr use vinegar or homemade detergent cubes.,[ Manual useless ] || ---------------- || Learning by trial and error. Manual not helpful. Installers said neverr use vinegar or homemade detergent cubes. Why?,[ Manual useless ] || ---------------- || Learning by trial and error. Manual not helpful. Installers said neverr use vinegar or homemade detergent cubes. Why?,,,5.0
23-03-26,49743187,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Neutral,,,Why?,[ Manual useless ] || ---------------- || Learning by trial and error. Manual not helpful. Installers said neverr use vinegar or homemade detergent cubes. Why?,[ Manual useless ] || ---------------- || Learning by trial and error. Manual not helpful. Installers said neverr use vinegar or homemade detergent cubes. Why?,,,5.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Very Negative,purchase,,I so regret this purchase.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,Dishwasher does a great job cleaning and is quiet.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,Dishwasher does a great job cleaning and is quiet.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Negative,use,Easy_Use,"However, it is impossible to load.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Negative,use,Performance_Washing,I have to hand wash way too much.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Neutral,,,Forget large pots and pans or stoneware plates.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Positive,use,Design,I can fit about half the dishes as I could in my old whirlpool.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Neutral,,,I honestly don't know what they were thinking.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Neutral,,Delivery_Installation,Obviously they don't use normal plates and cookware at their factory.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Neutral,,Durability,Obviously they don't use normal plates and cookware at their factory.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743387,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Very Negative,use,,I will never but another Bosch product again.,"[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory. I will never but another Bosch product again.","[ worst dishwasher ever ] || ---------------- || I so regret this purchase. Dishwasher does a great job cleaning and is quiet. However, it is impossible to load. I have to hand wash way too much. Forget large pots and pans or stoneware plates. I can fit about half the dishes as I could in my old whirlpool. I honestly don't know what they were thinking. Obviously they don't use normal plates and cookware at their factory.  I will never but another Bosch product again.",,,1.0
23-03-26,49743408,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Positive,decide,Easy_Use,"After significant review of many dishwashers along with visiting many appliance stores, I chose the Series 100 dishwasher due to the quiet operation and ease of use.","[ Bosch 100 Series Dishwasher ] || ---------------- || After significant review of many dishwashers along with visiting many appliance stores, I chose the Series 100 dishwasher due to the quiet operation and ease of use.","[ Bosch 100 Series Dishwasher ] || ---------------- || After significant review of many dishwashers along with visiting many appliance stores, I chose the Series 100 dishwasher due to the quiet operation and ease of use.",,,5.0
23-03-26,49743408,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,bosch_home_us,,Positive,decide,Noise_Vibration,"After significant review of many dishwashers along with visiting many appliance stores, I chose the Series 100 dishwasher due to the quiet operation and ease of use.","[ Bosch 100 Series Dishwasher ] || ---------------- || After significant review of many dishwashers along with visiting many appliance stores, I chose the Series 100 dishwasher due to the quiet operation and ease of use.","[ Bosch 100 Series Dishwasher ] || ---------------- || After significant review of many dishwashers along with visiting many appliance stores, I chose the Series 100 dishwasher due to the quiet operation and ease of use.",,,5.0
23-03-26,49743586,dw,top_control,BOSCH,100_series,SHXM4AY54N,,us,retail,bestbuy,,Positive,use,,"It is performing very well, the same as my old Bosch did.","[ Bosch dishwasher ] || ---------------- || It is performing very well, the same as my old Bosch did.","[ Bosch dishwasher ] || ---------------- || It is performing very well, the same as my old Bosch did.",,,5.0
23-03-26,49744011,dw,top_control,BOSCH,SHXM78Z55N,SHXM78Z55N,,us,retail,bosch_home_us,,Positive,use,Performance_Drying,"As the manufacturer's description indicates, this machine cleans and dries dishes beautifully.","[ Truth in Their Advertising ] || ---------------- || As the manufacturer's description indicates, this machine cleans and dries dishes beautifully. I've never seen plastic tops for containers come out so dry. Best performance of any dishwasher I've owned, and I'm no spring chicken.","[ Truth in Their Advertising ] || ---------------- || As the manufacturer's description indicates, this machine cleans and dries dishes beautifully. I've never seen plastic tops for containers come out so dry. Best performance of any dishwasher I've owned, and I'm no spring chicken.",,,5.0
23-03-26,49744011,dw,top_control,BOSCH,SHXM78Z55N,SHXM78Z55N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"As the manufacturer's description indicates, this machine cleans and dries dishes beautifully.","[ Truth in Their Advertising ] || ---------------- || As the manufacturer's description indicates, this machine cleans and dries dishes beautifully. I've never seen plastic tops for containers come out so dry. Best performance of any dishwasher I've owned, and I'm no spring chicken.","[ Truth in Their Advertising ] || ---------------- || As the manufacturer's description indicates, this machine cleans and dries dishes beautifully. I've never seen plastic tops for containers come out so dry. Best performance of any dishwasher I've owned, and I'm no spring chicken.",,,5.0
23-03-26,49744011,dw,top_control,BOSCH,SHXM78Z55N,SHXM78Z55N,,us,retail,bosch_home_us,,Neutral,use,Performance_Drying,I've never seen plastic tops for containers come out so dry.,"[ Truth in Their Advertising ] || ---------------- || As the manufacturer's description indicates, this machine cleans and dries dishes beautifully. I've never seen plastic tops for containers come out so dry. Best performance of any dishwasher I've owned, and I'm no spring chicken.","[ Truth in Their Advertising ] || ---------------- || As the manufacturer's description indicates, this machine cleans and dries dishes beautifully. I've never seen plastic tops for containers come out so dry. Best performance of any dishwasher I've owned, and I'm no spring chicken.",,,5.0
23-03-26,49744011,dw,top_control,BOSCH,SHXM78Z55N,SHXM78Z55N,,us,retail,bosch_home_us,,Very Positive,use,Performance_Washing,"Best performance of any dishwasher I've owned, and I'm no spring chicken.","[ Truth in Their Advertising ] || ---------------- || As the manufacturer's description indicates, this machine cleans and dries dishes beautifully. I've never seen plastic tops for containers come out so dry. Best performance of any dishwasher I've owned, and I'm no spring chicken.","[ Truth in Their Advertising ] || ---------------- || As the manufacturer's description indicates, this machine cleans and dries dishes beautifully. I've never seen plastic tops for containers come out so dry. Best performance of any dishwasher I've owned, and I'm no spring chicken.",,,5.0
