Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-06-12,72400596,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,use,Design,It has better storage and the design is really pretty.,"[ I chose it because I thought it would go well with the sink in the house I moved into. I used to use an L* dishwasher, but I changed it, and it has better storage and the design is really pretty. It is also quiet when it operates~ If there is a 15cm mop holder, it is really ] || ---------------- || I chose this because I thought it would go well with the sink in the house I moved into. I used to use an L* dishwasher, but I changed it. It has better storage and the design is really pretty. It’s also quiet when it’s working. It would be perfect if there was a 15cm mop holder.",[ 이사온 집싱크대랑 잘어울릴것 같아서 선택했습니다. 엘*식세기 쓰다가 바꿨는데 수납이 더잘되고 디자인이 넘사로 예쁩니다. 작동할때 소리도 조용조용해요~ 걸레받이 15cm가 있으면 진 ] || ---------------- || 이사온 집싱크대랑 잘어울릴것 같아서 선택했습니다. 엘*식세기 쓰다가 바꿨는데 수납이 더잘되고 디자인이 넘사로 예쁩니다. 작동할때 소리도 조용조용해요~ 걸레받이 15cm가 있으면 진짜 완벽할듯 합니다.,Not verified,,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Positive,aware,Service,I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot.,"[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Neutral,"deliver,onboard",Easy_Use,"After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app!","[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Neutral,,Easy_Use,"Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the wifi and started an update.","[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Very Positive,use,Easy_Use,This is truly one of the best parts of having the Smart Things app.,"[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Neutral,,Easy_Use,"Once it was time to start a wash cycle, I was met with a plethora of options for cycle types.","[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Neutral,,Easy_Use,I went with the AI Wash cycle and let it go.,"[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Positive,use,Noise_Vibration,"This thing is so quiet I didn't realize it was running, I actually panicked a little at first.","[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Positive,use,Performance_Drying,"When the cycle was done, I was met with DRY and sparkling clean dishes.","[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Positive,use,Performance_Washing,"When the cycle was done, I was met with DRY and sparkling clean dishes.","[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
25-06-10,96888450,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12_DW90F89T0UMT_DW90F89T0USR,,us,retail,homedepot,,Very Positive,use,,I used a basic detergent as i don't use the pods and was still met with amazing results.,"[ Silent, Powerful Cleaning! ] || ---------------- || When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app. Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning. Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!","[ Silent, Powerful Cleaning! ] || ---------------- || [This review was collected as part of a promotion.] When we moved into our house, we had a very basic and very loud dishwasher. It had basically no options and the cleaning power was pretty bad, we mostly handwashed dishes. I heard nothing but good things about Samsung dishwashers so I was excited to give this one a shot. After the delivery guys installed it, we powered it on and it instantly wanted to connect through the Smart Things app! Once I allowed it, I literally didn't have to do anything else, Smart Things had connected it to the Wi-Fi and started an update. This is truly one of the best parts of having the Smart Things app.Once it was time to start a wash cycle, I was met with a plethora of options for cycle types. I went with the AI Wash cycle and let it go. This thing is so quiet I didn't realize it was running, I actually panicked a little at first. When the cycle was done, I was met with DRY and sparkling clean dishes. I used a basic detergent as i don't use the pods and was still met with amazing results. After using the dishwasher many times by this point, the only problem I have had so far is that when I opened the dishwasher mid-cycle, it would not restart and I basically just had to turn it off and then on again. This hasn't happened since. There was a software update since then, so I'm not sure if the problem was addressed or if it was just a one time fluke. Also, when we got the dishwasher delivered, it was a little banged up at the bottom. Not a big deal as it is purely aesthetic, but worth mentioning.Overall, I am completely blown away by this dishwasher. It's impressive how clean my dishes can get, with little to no pre-washing, from a machine that is so quiet you can barely tell it's running! I am beyond amazed and completely happy with this dishwasher!",Not verified,Originally posted on The Insiders,5.0
