Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-11-14,76306546,dw,builtin,LG,Objet_collection,DUE5BGL1E,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,"I did a small test run, and it's quiet and squeaky clean!","[ It's the best ] || ---------------- || This is my first dishwasher, and it's so pretty! ^^ I had to pay extra to make room for it, but I'm satisfied because it's where I wanted it. I did a small test run, and it's quiet and squeaky clean! It's truly a kitchen essential! ^-^. #LGDishwasher. #DUE5BGL1E. #KitchenEssentials",[ 최고예요 ] || ---------------- || 식세기 처음 들였는데 일단 넘 이뻐요^^자리 만드느라 추가 비용 들었지만 원하는 자리라 만족 하고 테스트 하느라 소량 돌려봤는데 소음도 별로 없고 뽀득뽀득 하네용!!! 정말 주방필수템 이네요^-^#LG식기세척기#DUE5BGL1E#주방필수템,Not verified,,5.0
25-11-13,76365679,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Performance_Washing,"It cleans dishes better than anyother dishwasher we have had and seeing the results of other family members with other dishwashers, better than theirs'.","[ Ultra quiet and efficient ] || ---------------- || We have been totally satisfied with our Bosch dishwasher. I have to check to see if the light is on at least twice after starting it is so quiet. It cleans dishes better than anyother dishwasher we have had and seeing the results of other family members with other dishwashers, better than theirs'. Folks who see it and hear us, want to get one also. I was a little skeptical about the unusual heating device used in this dishwasher, but we have nearly totally dry dishes and an standing water on some items is much less than our other dishwashers.","[ Ultra quiet and efficient ] || ---------------- || [This review was collected as part of a promotion.] We have been totally satisfied with our Bosch dishwasher.  I have to check to see if the light is on at least twice after starting it is so quiet.  It cleans dishes better than anyother dishwasher we have had and seeing the results of other family members with other dishwashers, better than theirs'.  Folks who see it and hear us, want to get one also.  I was a little skeptical about the unusual heating device used in this dishwasher, but we have nearly totally dry dishes and an standing water on some items is much less than our other dishwashers.",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365679,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Neutral,,Noise_Vibration,"Folks who see it and hear us, want to get one also.","[ Ultra quiet and efficient ] || ---------------- || We have been totally satisfied with our Bosch dishwasher. I have to check to see if the light is on at least twice after starting it is so quiet. It cleans dishes better than anyother dishwasher we have had and seeing the results of other family members with other dishwashers, better than theirs'. Folks who see it and hear us, want to get one also. I was a little skeptical about the unusual heating device used in this dishwasher, but we have nearly totally dry dishes and an standing water on some items is much less than our other dishwashers.","[ Ultra quiet and efficient ] || ---------------- || [This review was collected as part of a promotion.] We have been totally satisfied with our Bosch dishwasher.  I have to check to see if the light is on at least twice after starting it is so quiet.  It cleans dishes better than anyother dishwasher we have had and seeing the results of other family members with other dishwashers, better than theirs'.  Folks who see it and hear us, want to get one also.  I was a little skeptical about the unusual heating device used in this dishwasher, but we have nearly totally dry dishes and an standing water on some items is much less than our other dishwashers.",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365679,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Neutral,use,Performance_Drying,"I was a little skeptical about the unusual heating device used in this dishwasher, but we have nearly totally dry dishes and an standing water on some items is much less than our other dishwashers.","[ Ultra quiet and efficient ] || ---------------- || We have been totally satisfied with our Bosch dishwasher. I have to check to see if the light is on at least twice after starting it is so quiet. It cleans dishes better than anyother dishwasher we have had and seeing the results of other family members with other dishwashers, better than theirs'. Folks who see it and hear us, want to get one also. I was a little skeptical about the unusual heating device used in this dishwasher, but we have nearly totally dry dishes and an standing water on some items is much less than our other dishwashers.","[ Ultra quiet and efficient ] || ---------------- || [This review was collected as part of a promotion.] We have been totally satisfied with our Bosch dishwasher.  I have to check to see if the light is on at least twice after starting it is so quiet.  It cleans dishes better than anyother dishwasher we have had and seeing the results of other family members with other dishwashers, better than theirs'.  Folks who see it and hear us, want to get one also.  I was a little skeptical about the unusual heating device used in this dishwasher, but we have nearly totally dry dishes and an standing water on some items is much less than our other dishwashers.",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365681,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Very Positive,use,Performance_Washing,This dishwasher does an amazing job of cleaning everything!,[ Wonderful product! ] || ---------------- || This dishwasher does an amazing job of cleaning everything! It is very quiet.,[ Wonderful product! ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher does an amazing job of cleaning everything!  It is very quiet.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365681,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Noise_Vibration,It is very quiet.,[ Wonderful product! ] || ---------------- || This dishwasher does an amazing job of cleaning everything! It is very quiet.,[ Wonderful product! ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher does an amazing job of cleaning everything!  It is very quiet.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365692,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Negative,use,Design,This dishwasher does not have enough room.,"[ Not as Great as expected ] || ---------------- || This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.","[ Not as Great as expected ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.",Not verified,Originally posted on bosch-home.com,3.0
25-11-13,76365692,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Negative,use,Design,"It is awkward to load, does not fit enough dishes.","[ Not as Great as expected ] || ---------------- || This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.","[ Not as Great as expected ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.",Not verified,Originally posted on bosch-home.com,3.0
25-11-13,76365692,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Negative,use,Easy_Use,"It is awkward to load, does not fit enough dishes.","[ Not as Great as expected ] || ---------------- || This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.","[ Not as Great as expected ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.",Not verified,Originally posted on bosch-home.com,3.0
25-11-13,76365692,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Very Negative,use,Performance_Drying,The worst part is IT DOES NOT DRY the dishes.,"[ Not as Great as expected ] || ---------------- || This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.","[ Not as Great as expected ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.",Not verified,Originally posted on bosch-home.com,3.0
25-11-13,76365692,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Neutral,use,Design,Even with Crystal Dry.,"[ Not as Great as expected ] || ---------------- || This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.","[ Not as Great as expected ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.",Not verified,Originally posted on bosch-home.com,3.0
25-11-13,76365692,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Noise_Vibration,It is quiet though which is important as well.,"[ Not as Great as expected ] || ---------------- || This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.","[ Not as Great as expected ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher does not have enough room. It is awkward to load, does not fit enough dishes. The worst part is IT DOES NOT DRY the dishes. Even with Crystal Dry. It is quiet though which is important as well.",Not verified,Originally posted on bosch-home.com,3.0
25-11-13,76365691,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Noise_Vibration,Love this model and works quietly and dries efficiently!,[ bosch 800 dishwasher ] || ---------------- || Love this model and works quietly and dries efficiently!,[ bosch 800 dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Love this model and works quietly and dries efficiently!,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365691,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Product_Satisfaction,Love this model and works quietly and dries efficiently!,[ bosch 800 dishwasher ] || ---------------- || Love this model and works quietly and dries efficiently!,[ bosch 800 dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Love this model and works quietly and dries efficiently!,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365685,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,,Wow my foggy glasses come out sparkling.,[ 800 series ] || ---------------- || Wow my foggy glasses come out sparkling. so nice to have a dishwasher that really cleans glass wear and wine glasses.,[ 800 series ] || ---------------- || [This review was collected as part of a promotion.] Wow my foggy glasses come out sparkling.. so nice to have a dishwasher that really cleans glass wear and wine glasses.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365685,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Performance_Washing,so nice to have a dishwasher that really cleans glass wear and wine glasses.,[ 800 series ] || ---------------- || Wow my foggy glasses come out sparkling. so nice to have a dishwasher that really cleans glass wear and wine glasses.,[ 800 series ] || ---------------- || [This review was collected as part of a promotion.] Wow my foggy glasses come out sparkling.. so nice to have a dishwasher that really cleans glass wear and wine glasses.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365683,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,,I love my new dishwasher.,[ Bosch Dishwasher ] || ---------------- || I love my new dishwasher. It is so quiet & does a great job cleaning my dishes. Love the top rack for silverware.,[ Bosch Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I love my new dishwasher. It is so quiet & does a great job cleaning my dishes. Love the top rack for silverware.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365683,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Noise_Vibration,It is so quiet & does a great job cleaning my dishes.,[ Bosch Dishwasher ] || ---------------- || I love my new dishwasher. It is so quiet & does a great job cleaning my dishes. Love the top rack for silverware.,[ Bosch Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I love my new dishwasher. It is so quiet & does a great job cleaning my dishes. Love the top rack for silverware.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365683,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Performance_Washing,It is so quiet & does a great job cleaning my dishes.,[ Bosch Dishwasher ] || ---------------- || I love my new dishwasher. It is so quiet & does a great job cleaning my dishes. Love the top rack for silverware.,[ Bosch Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I love my new dishwasher. It is so quiet & does a great job cleaning my dishes. Love the top rack for silverware.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365683,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Easy_Use,Love the top rack for silverware.,[ Bosch Dishwasher ] || ---------------- || I love my new dishwasher. It is so quiet & does a great job cleaning my dishes. Love the top rack for silverware.,[ Bosch Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I love my new dishwasher. It is so quiet & does a great job cleaning my dishes. Love the top rack for silverware.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365690,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Neutral,purchase,,"After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher.","[ Top Shelf Diswasher ] || ---------------- || After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher. OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned. Can't believe we've waited this long to buy one. She is a very happy lady.","[ Top Shelf Diswasher ] || ---------------- || [This review was collected as part of a promotion.] After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher.  OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned.  Can't believe we've waited this long to buy one.  She is a very happy lady.",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365690,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Very Positive,use,Easy_Use,"OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned.","[ Top Shelf Diswasher ] || ---------------- || After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher. OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned. Can't believe we've waited this long to buy one. She is a very happy lady.","[ Top Shelf Diswasher ] || ---------------- || [This review was collected as part of a promotion.] After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher.  OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned.  Can't believe we've waited this long to buy one.  She is a very happy lady.",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365690,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Very Positive,use,Performance_Washing,"OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned.","[ Top Shelf Diswasher ] || ---------------- || After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher. OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned. Can't believe we've waited this long to buy one. She is a very happy lady.","[ Top Shelf Diswasher ] || ---------------- || [This review was collected as part of a promotion.] After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher.  OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned.  Can't believe we've waited this long to buy one.  She is a very happy lady.",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365690,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,,Delivery_Installation,Can't believe we've waited this long to buy one.,"[ Top Shelf Diswasher ] || ---------------- || After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher. OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned. Can't believe we've waited this long to buy one. She is a very happy lady.","[ Top Shelf Diswasher ] || ---------------- || [This review was collected as part of a promotion.] After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher.  OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned.  Can't believe we've waited this long to buy one.  She is a very happy lady.",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365690,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,,,She is a very happy lady.,"[ Top Shelf Diswasher ] || ---------------- || After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher. OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned. Can't believe we've waited this long to buy one. She is a very happy lady.","[ Top Shelf Diswasher ] || ---------------- || [This review was collected as part of a promotion.] After 40(+) years of marriage, I finally bought my wife a Bosch 800 series dishwasher.  OMG, it is so much better (cleaning dishes, quite, easy use) than any other dishwasher we've owned.  Can't believe we've waited this long to buy one.  She is a very happy lady.",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365686,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,,I dearly love my Bosch dishwasher.,"[ Fantastic! ] || ---------------- || I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned! ","[ Fantastic! ] || ---------------- || [This review was collected as part of a promotion.] I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned!!!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365686,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,,,I've had one before and I couldn't wait to get another one.,"[ Fantastic! ] || ---------------- || I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned! ","[ Fantastic! ] || ---------------- || [This review was collected as part of a promotion.] I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned!!!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365686,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Easy_Use,It always gets my dishes clean and the third drawer for the silverware is wonderful.,"[ Fantastic! ] || ---------------- || I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned! ","[ Fantastic! ] || ---------------- || [This review was collected as part of a promotion.] I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned!!!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365686,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Negative,use,,What I don't like is not being able to do a rinse cycle on my dishwasher.,"[ Fantastic! ] || ---------------- || I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned! ","[ Fantastic! ] || ---------------- || [This review was collected as part of a promotion.] I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned!!!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365686,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Negative,use,Easy_Use,It's a real pain to have to find my phone every time to do the rinse cycle.,"[ Fantastic! ] || ---------------- || I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned! ","[ Fantastic! ] || ---------------- || [This review was collected as part of a promotion.] I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned!!!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365686,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Neutral,,,I'm not sure who thought that was a good idea.,"[ Fantastic! ] || ---------------- || I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned! ","[ Fantastic! ] || ---------------- || [This review was collected as part of a promotion.] I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned!!!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365686,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Very Positive,use,,"Overall, it's the best dishwasher I have ever owned!","[ Fantastic! ] || ---------------- || I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned! ","[ Fantastic! ] || ---------------- || [This review was collected as part of a promotion.] I dearly love my Bosch dishwasher. I've had one before and I couldn't wait to get another one. It always gets my dishes clean and the third drawer for the silverware is wonderful. What I don't like is not being able to do a rinse cycle on my dishwasher. It's a real pain to have to find my phone every time to do the rinse cycle. I'm not sure who thought that was a good idea. Overall, it's the best dishwasher I have ever owned!!!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365684,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Very Positive,use,Noise_Vibration,This dishwasher is super quiet and cleans amazingly well.,[ Best I've Owned ] || ---------------- || This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,[ Best I've Owned ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365684,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Very Positive,use,Performance_Washing,This dishwasher is super quiet and cleans amazingly well.,[ Best I've Owned ] || ---------------- || This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,[ Best I've Owned ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365684,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Neutral,use,Easy_Use,Phone app gives you lots of options not available directly on the door control panel.,[ Best I've Owned ] || ---------------- || This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,[ Best I've Owned ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365684,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Design,Lot's of space inside for big items when needed.,[ Best I've Owned ] || ---------------- || This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,[ Best I've Owned ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365684,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,,Very pleased with it.,[ Best I've Owned ] || ---------------- || This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,[ Best I've Owned ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is super quiet and cleans amazingly well. Phone app gives you lots of options not available directly on the door control panel. Lot's of space inside for big items when needed. Very pleased with it.,Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365694,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,,This dishwasher is excellent!,"[ Love the quiet ] || ---------------- || This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!","[ Love the quiet ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365694,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Noise_Vibration,Quiet and efficient.,"[ Love the quiet ] || ---------------- || This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!","[ Love the quiet ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365694,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Product_Satisfaction,Quiet and efficient.,"[ Love the quiet ] || ---------------- || This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!","[ Love the quiet ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365694,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Performance_Drying,"No rinse needed, it gets it all clean, and dry, even the plastics!","[ Love the quiet ] || ---------------- || This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!","[ Love the quiet ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!",Not verified,Originally posted on bosch-home.com,5.0
25-11-13,76365694,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,homedepot,,Positive,use,Performance_Washing,"No rinse needed, it gets it all clean, and dry, even the plastics!","[ Love the quiet ] || ---------------- || This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!","[ Love the quiet ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher is excellent! Quiet and efficient. No rinse needed, it gets it all clean, and dry, even the plastics!",Not verified,Originally posted on bosch-home.com,5.0
