Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-03-29,80894361,dw,top_control,SAMSUNG,DW80B7070UG_DW80B7070US_DW80BB707012,DW80B7070UG_DW80B7070US_DW80BB707012,,us,retail,costco,,Positive,use,,I swore off Samsung after a bad refrigerator from 12 years ago but the dishwasher so far is great.,[ Quiet excellent dishwasher ] || ---------------- || I have had it a month and so far it is working. It cleans and is better than other dishwashers I have had.I swore off Samsung after a bad refrigerator from 12 years ago but the dishwasher so far is great.,[ Quiet excellent dishwasher ] || ---------------- || I have had it a month and so far it is working. It cleans and is better than other dishwashers I have had.I swore off Samsung after a bad refrigerator from 12 years ago but the dishwasher so far is great.,Verified,,5.0
24-03-23,79947660,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,purchase,,I bought this dishwasher in February and am very happy I found it.,[ Perfect Dishwasher ] || ---------------- || I bought this dishwasher in February and am very happy I found it. Features are just want we need. Cleans and dries everything beautifully.,[ Perfect Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher in February and am very happy I found it. Features are just want we need. Cleans and dries everything beautifully.,Not verified,,5.0
24-03-23,79947660,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Neutral,,Easy_Use,Features are just want we need.,[ Perfect Dishwasher ] || ---------------- || I bought this dishwasher in February and am very happy I found it. Features are just want we need. Cleans and dries everything beautifully.,[ Perfect Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher in February and am very happy I found it. Features are just want we need. Cleans and dries everything beautifully.,Not verified,,5.0
24-03-23,79947660,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Performance_Drying,Cleans and dries everything beautifully.,[ Perfect Dishwasher ] || ---------------- || I bought this dishwasher in February and am very happy I found it. Features are just want we need. Cleans and dries everything beautifully.,[ Perfect Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher in February and am very happy I found it. Features are just want we need. Cleans and dries everything beautifully.,Not verified,,5.0
24-03-23,79947660,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Performance_Washing,Cleans and dries everything beautifully.,[ Perfect Dishwasher ] || ---------------- || I bought this dishwasher in February and am very happy I found it. Features are just want we need. Cleans and dries everything beautifully.,[ Perfect Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] I bought this dishwasher in February and am very happy I found it. Features are just want we need. Cleans and dries everything beautifully.,Not verified,,5.0
24-03-23,79947661,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Noise_Vibration,"Cleans the dishes and glasses so good, and is SO quiet .","[ Great dishwasher! ] || ---------------- || Cleans the dishes and glasses so good, and is SO quiet .","[ Great dishwasher! ] || ---------------- || [This review was collected as part of a promotion.] Cleans the dishes and glasses so good, and is SO quiet .",Not verified,,5.0
24-03-23,79947661,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Performance_Washing,"Cleans the dishes and glasses so good, and is SO quiet .","[ Great dishwasher! ] || ---------------- || Cleans the dishes and glasses so good, and is SO quiet .","[ Great dishwasher! ] || ---------------- || [This review was collected as part of a promotion.] Cleans the dishes and glasses so good, and is SO quiet .",Not verified,,5.0
24-03-23,79941296,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Positive,use,,We are liking this Kitchenaid dishwasher so far.,[ Great so far! ] || ---------------- || We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks. Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula but I do put knives up there! I do like the controls hidden on the top of the door!,[ Great so far! ] || ---------------- || [This review was collected as part of a promotion.] We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks.  Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula  but I do put knives up there! I do like the controls hidden on the top of the door!,Not verified,,5.0
24-03-23,79941296,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Neutral,use,,We've been using it for several weeks.,[ Great so far! ] || ---------------- || We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks. Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula but I do put knives up there! I do like the controls hidden on the top of the door!,[ Great so far! ] || ---------------- || [This review was collected as part of a promotion.] We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks.  Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula  but I do put knives up there! I do like the controls hidden on the top of the door!,Not verified,,5.0
24-03-23,79941296,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Positive,use,Noise_Vibration,Cleans well and is way quieter than the one we replaced.,[ Great so far! ] || ---------------- || We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks. Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula but I do put knives up there! I do like the controls hidden on the top of the door!,[ Great so far! ] || ---------------- || [This review was collected as part of a promotion.] We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks.  Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula  but I do put knives up there! I do like the controls hidden on the top of the door!,Not verified,,5.0
24-03-23,79941296,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Positive,use,Performance_Washing,Cleans well and is way quieter than the one we replaced.,[ Great so far! ] || ---------------- || We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks. Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula but I do put knives up there! I do like the controls hidden on the top of the door!,[ Great so far! ] || ---------------- || [This review was collected as part of a promotion.] We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks.  Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula  but I do put knives up there! I do like the controls hidden on the top of the door!,Not verified,,5.0
24-03-23,79941296,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Negative,use,Easy_Use,I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula but I do put knives up there!,[ Great so far! ] || ---------------- || We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks. Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula but I do put knives up there! I do like the controls hidden on the top of the door!,[ Great so far! ] || ---------------- || [This review was collected as part of a promotion.] We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks.  Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula  but I do put knives up there! I do like the controls hidden on the top of the door!,Not verified,,5.0
24-03-23,79941296,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Positive,use,Easy_Use,I do like the controls hidden on the top of the door!,[ Great so far! ] || ---------------- || We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks. Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula but I do put knives up there! I do like the controls hidden on the top of the door!,[ Great so far! ] || ---------------- || [This review was collected as part of a promotion.] We are liking this Kitchenaid dishwasher so far. We've been using it for several weeks.  Cleans well and is way quieter than the one we replaced. I don't really trust that 3rd tiny shelf in the top if it's a real dirty spoon or spatula  but I do put knives up there! I do like the controls hidden on the top of the door!,Not verified,,5.0
24-03-23,79941297,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Neutral,use,Easy_Use,I've had it couple of weeks now and only used it a few times.,[ Quiet As a Mouse ] || ---------------- || I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,[ Quiet As a Mouse ] || ---------------- || [This review was collected as part of a promotion.] I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,Not verified,,4.0
24-03-23,79941297,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Positive,use,Noise_Vibration,I will say that it is whisper quiet.,[ Quiet As a Mouse ] || ---------------- || I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,[ Quiet As a Mouse ] || ---------------- || [This review was collected as part of a promotion.] I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,Not verified,,4.0
24-03-23,79941297,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Negative,use,Easy_Use,I don't like the way the racks are oriented and that the basket does not have a variety of sizes.,[ Quiet As a Mouse ] || ---------------- || I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,[ Quiet As a Mouse ] || ---------------- || [This review was collected as part of a promotion.] I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,Not verified,,4.0
24-03-23,79941297,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Positive,use,Easy_Use,Had a GE and liked the way the racks in that one much better.,[ Quiet As a Mouse ] || ---------------- || I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,[ Quiet As a Mouse ] || ---------------- || [This review was collected as part of a promotion.] I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,Not verified,,4.0
24-03-23,79941297,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Positive,use,Performance_Washing,It seems to clean fine but I've not put anything really dirty into it as of yet.,[ Quiet As a Mouse ] || ---------------- || I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,[ Quiet As a Mouse ] || ---------------- || [This review was collected as part of a promotion.] I've had it couple of weeks now and only used it a few times. I will say that it is whisper quiet. I don't like the way the racks are oriented and that the basket does not have a variety of sizes. Had a GE and liked the way the racks in that one much better. It seems to clean fine but I've not put anything really dirty into it as of yet.,Not verified,,4.0
24-03-23,69462415,dw,top_control,SAMSUNG,DW80B7070UG,DW80B7070UG,,us,retail,bestbuy,,Positive,purchase,Price,"This one of the pricier models for the budget i was trying to stay in,but it is worth every penny.","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too. I usually firget this thing exists until the ""I'm finished"" song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || [This review was collected as part of a promotion.] This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too.  I usually firget this thing exists until the 'I'm finished' song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too",Verified,,5.0
24-03-23,69462415,dw,top_control,SAMSUNG,DW80B7070UG,DW80B7070UG,,us,retail,bestbuy,,Neutral,use,Easy_Use,I didn't think I would use the app as much as I do.,"[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too. I usually firget this thing exists until the ""I'm finished"" song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || [This review was collected as part of a promotion.] This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too.  I usually firget this thing exists until the 'I'm finished' song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too",Verified,,5.0
24-03-23,69462415,dw,top_control,SAMSUNG,DW80B7070UG,DW80B7070UG,,us,retail,bestbuy,,Negative,use,Noise_Vibration,My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too.,"[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too. I usually firget this thing exists until the ""I'm finished"" song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || [This review was collected as part of a promotion.] This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too.  I usually firget this thing exists until the 'I'm finished' song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too",Verified,,5.0
24-03-23,69462415,dw,top_control,SAMSUNG,DW80B7070UG,DW80B7070UG,,us,retail,bestbuy,,Neutral,use,,"I usually firget this thing exists until the ""I'm finished"" song comes on.","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too. I usually firget this thing exists until the ""I'm finished"" song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || [This review was collected as part of a promotion.] This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too.  I usually firget this thing exists until the 'I'm finished' song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too",Verified,,5.0
24-03-23,69462415,dw,top_control,SAMSUNG,DW80B7070UG,DW80B7070UG,,us,retail,bestbuy,,Very Positive,use,Easy_Use,The drying feature where it opens the door is awesome.,"[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too. I usually firget this thing exists until the ""I'm finished"" song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || [This review was collected as part of a promotion.] This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too.  I usually firget this thing exists until the 'I'm finished' song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too",Verified,,5.0
24-03-23,69462415,dw,top_control,SAMSUNG,DW80B7070UG,DW80B7070UG,,us,retail,bestbuy,,Positive,use,Performance_Washing,I use pods and rinse aid and have not had any issues with any loads not being 100% clean.,"[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too. I usually firget this thing exists until the ""I'm finished"" song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || [This review was collected as part of a promotion.] This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too.  I usually firget this thing exists until the 'I'm finished' song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too",Verified,,5.0
24-03-23,69462415,dw,top_control,SAMSUNG,DW80B7070UG,DW80B7070UG,,us,retail,bestbuy,,Positive,use,Easy_Use,Adjustable racks are super easy to use too,"[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too. I usually firget this thing exists until the ""I'm finished"" song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too","[ So Quiet, Cleans Excellently, Neat Drying Feature ] || ---------------- || [This review was collected as part of a promotion.] This one of the pricier models for the budget i was trying to stay in,but it is worth every penny. I didnt think I would use the app as much as I do. My old model was so loud you couldn't have a conversation in the kitchen while it was running and could still hear it in the next room pretty bad too.  I usually firget this thing exists until the 'I'm finished' song comes on. The drying feature where it opens the door is awesome. I use pods and rinse aid and have not had any issues with any loads not being 100% clean. Adjustable racks are super easy to use too",Verified,,5.0
24-03-23,60500628,dw,top_control,GE,cafe,CDT805M5NS5,,us,retail,homedepot,,Positive,onboard,Delivery_Installation,"Easy to install, my husband installed himself.","[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it's very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.","[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it’s very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.",,,5.0
24-03-23,60500628,dw,top_control,GE,cafe,CDT805M5NS5,,us,retail,homedepot,,Positive,use,Design,"It looks very nice, it's very quiet.","[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it's very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.","[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it’s very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.",,,5.0
24-03-23,60500628,dw,top_control,GE,cafe,CDT805M5NS5,,us,retail,homedepot,,Positive,use,Noise_Vibration,"It looks very nice, it's very quiet.","[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it's very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.","[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it’s very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.",,,5.0
24-03-23,60500628,dw,top_control,GE,cafe,CDT805M5NS5,,us,retail,homedepot,,Positive,use,Product_Satisfaction,We love that it is energy efficient and we have the option to wash without the dishwasher being completely full.,"[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it's very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.","[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it’s very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.",,,5.0
24-03-23,60500628,dw,top_control,GE,cafe,CDT805M5NS5,,us,retail,homedepot,,Neutral,use,Easy_Use,There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.,"[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it's very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.","[ Energy efficient and very capable ] || ---------------- || Easy to install, my husband installed himself.It looks very nice, it’s very quiet. We love that it is energy efficient and we have the option to wash without the dishwasher being completely full. There is an option for top rack wash or bottom wash only should we chose to wash a small batch of dishes.",,,5.0
24-03-23,60516121,dw,top_control,KITCHENAID,KDTE204KPS,KDTE204KPS,,us,retail,homedepot,,Neutral,,,(This review was collected as part of a promotion.),"[ Great value ! ] || ---------------- || (This review was collected as part of a promotion.) Our new dishwasher is so quiet, you have to check to see whether the lights are on. Overall, we are extremely happy with our purchase.","[ Great value ! ] || ---------------- || (This review was collected as part of a promotion.) Our new dishwasher is so quiet, you have to check to see whether the lights are on.  Overall, we are extremely happy with our purchase.",,,5.0
24-03-23,60516121,dw,top_control,KITCHENAID,KDTE204KPS,KDTE204KPS,,us,retail,homedepot,,Positive,use,Noise_Vibration,"Our new dishwasher is so quiet, you have to check to see whether the lights are on.","[ Great value ! ] || ---------------- || (This review was collected as part of a promotion.) Our new dishwasher is so quiet, you have to check to see whether the lights are on. Overall, we are extremely happy with our purchase.","[ Great value ! ] || ---------------- || (This review was collected as part of a promotion.) Our new dishwasher is so quiet, you have to check to see whether the lights are on.  Overall, we are extremely happy with our purchase.",,,5.0
24-03-23,60516121,dw,top_control,KITCHENAID,KDTE204KPS,KDTE204KPS,,us,retail,homedepot,,Positive,"purchase,use",,"Overall, we are extremely happy with our purchase.","[ Great value ! ] || ---------------- || (This review was collected as part of a promotion.) Our new dishwasher is so quiet, you have to check to see whether the lights are on. Overall, we are extremely happy with our purchase.","[ Great value ! ] || ---------------- || (This review was collected as part of a promotion.) Our new dishwasher is so quiet, you have to check to see whether the lights are on.  Overall, we are extremely happy with our purchase.",,,5.0
24-03-23,60522216,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,us,retail,lowes,,Neutral,,,(This review was collected as part of a promotion.),"[ Great Appliance ] || ---------------- || (This review was collected as part of a promotion.) I have had dishwashers since the ""80's"". Never have I had one to do the terrific job that this newest one does. It is super quiet when on, It has every feature i would have ever wanted - cutlery basket inside, low profile top shelf, adjustable middle rack,operational buttons are on the front. The cleaning power is exceptional. Thank you for a great appliance.","[ Great Appliance ] || ---------------- || (This review was collected as part of a promotion.) I have had dishwashers since the '80's'. Never have I had one to do the terrific job that this newest one does. It is super quiet when on, It has every feature i would have ever wanted - cutlery basket inside, low profile top shelf, adjustable middle rack,operational buttons are on the front. The cleaning power is exceptional. Thank you for a great appliance.",,,5.0
24-03-23,60522216,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,us,retail,lowes,,Neutral,,Durability,"I have had dishwashers since the ""80's"".","[ Great Appliance ] || ---------------- || (This review was collected as part of a promotion.) I have had dishwashers since the ""80's"". Never have I had one to do the terrific job that this newest one does. It is super quiet when on, It has every feature i would have ever wanted - cutlery basket inside, low profile top shelf, adjustable middle rack,operational buttons are on the front. The cleaning power is exceptional. Thank you for a great appliance.","[ Great Appliance ] || ---------------- || (This review was collected as part of a promotion.) I have had dishwashers since the '80's'. Never have I had one to do the terrific job that this newest one does. It is super quiet when on, It has every feature i would have ever wanted - cutlery basket inside, low profile top shelf, adjustable middle rack,operational buttons are on the front. The cleaning power is exceptional. Thank you for a great appliance.",,,5.0
24-03-23,60522216,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,us,retail,lowes,,Neutral,,Service,"I have had dishwashers since the ""80's"".","[ Great Appliance ] || ---------------- || (This review was collected as part of a promotion.) I have had dishwashers since the ""80's"". Never have I had one to do the terrific job that this newest one does. It is super quiet when on, It has every feature i would have ever wanted - cutlery basket inside, low profile top shelf, adjustable middle rack,operational buttons are on the front. The cleaning power is exceptional. Thank you for a great appliance.","[ Great Appliance ] || ---------------- || (This review was collected as part of a promotion.) I have had dishwashers since the '80's'. Never have I had one to do the terrific job that this newest one does. It is super quiet when on, It has every feature i would have ever wanted - cutlery basket inside, low profile top shelf, adjustable middle rack,operational buttons are on the front. The cleaning power is exceptional. Thank you for a great appliance.",,,5.0
24-03-23,60522216,dw,front_control,KITCHENAID,KDFE204KWH,KDFE204KWH,,us,retail,lowes,,Very Positive,use,,Never have I had one to do the terrific job that this newest one does.,"[ Great Appliance ] || ---------------- || (This review was collected as part of a promotion.) I have had dishwashers since the ""80's"". Never have I had one to do the terrific job that this newest one does. It is super quiet when on, It has every feature i would have ever wanted - cutlery basket inside, low profile top shelf, adjustable middle rack,operational buttons are on the front. The cleaning power is exceptional. Thank you for a great appliance.","[ Great Appliance ] || ---------------- || (This review was collected as part of a promotion.) I have had dishwashers since the '80's'. Never have I had one to do the terrific job that this newest one does. It is super quiet when on, It has every feature i would have ever wanted - cutlery basket inside, low profile top shelf, adjustable middle rack,operational buttons are on the front. The cleaning power is exceptional. Thank you for a great appliance.",,,5.0
