Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-08-03,54472546,dw,top_control,BOSCH,800_series,SHX78B75UC,,ci,retail,thebrick,,Positive,use,Noise_Vibration,This is the quietest DW I've ever heard.,"[ Super quiet! ] || ---------------- || This is the quietest DW I've ever heard. The loudest noise from this dishwasher is when it drains into the sink drain.Dishes come out clean, too! My only complaint is that the lower shelf must be all the way in before you close the door. Otherwise, it jams rollers.","[ Super quiet! ] || ---------------- || This is the quietest DW I've ever heard.  The loudest noise from this dishwasher is when it drains into the sink drain.Dishes come out clean, too!My only complaint is that the lower shelf must be all the way in before you close the door.  Otherwise, it jams rollers.",,,5.0
23-07-31,87185770,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Very Negative,maintain,Durability,Lowes lied and the Bosch died.,"[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.","[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.",Not verified,,1.0
23-07-31,87185770,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Very Negative,maintain,Service,Lowes lied and the Bosch died.,"[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.","[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.",Not verified,,1.0
23-07-31,87185770,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Neutral,,Durability,I would have thought a Bosch would have lasted longer.,"[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.","[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.",Not verified,,1.0
23-07-31,87185770,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Neutral,"decide,replace",Service,I will buy a cheaper one to replace it from a Lowes competitor.,"[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.","[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.",Not verified,,1.0
23-07-31,54171611,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,This dishwasher has all the things I didn't know I needed.,"[ Wonderful appliance with all the extras ] || ---------------- || This dishwasher has all the things I didn't know I needed. Love how you can program it to pop open slightly at the end of a cycle to assist in drying the dishes, the little glow light on the floor while it is running, and that great top third shelf for knives and utensils. Love how it cleans also.","[ Wonderful appliance with all the extras ] || ---------------- || This dishwasher has all the things I didn't know I needed.  Love how you can program it to pop open slightly at the end of a cycle to assist in drying the dishes, the little glow light on the floor while it is running, and that great top third shelf for knives and utensils.  Love how it cleans also.",,,5.0
23-07-31,54171611,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,"Love how you can program it to pop open slightly at the end of a cycle to assist in drying the dishes, the little glow light on the floor while it is running, and that great top third shelf for knives and utensils.","[ Wonderful appliance with all the extras ] || ---------------- || This dishwasher has all the things I didn't know I needed. Love how you can program it to pop open slightly at the end of a cycle to assist in drying the dishes, the little glow light on the floor while it is running, and that great top third shelf for knives and utensils. Love how it cleans also.","[ Wonderful appliance with all the extras ] || ---------------- || This dishwasher has all the things I didn't know I needed.  Love how you can program it to pop open slightly at the end of a cycle to assist in drying the dishes, the little glow light on the floor while it is running, and that great top third shelf for knives and utensils.  Love how it cleans also.",,,5.0
23-07-31,54171611,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,,Love how it cleans also.,"[ Wonderful appliance with all the extras ] || ---------------- || This dishwasher has all the things I didn't know I needed. Love how you can program it to pop open slightly at the end of a cycle to assist in drying the dishes, the little glow light on the floor while it is running, and that great top third shelf for knives and utensils. Love how it cleans also.","[ Wonderful appliance with all the extras ] || ---------------- || This dishwasher has all the things I didn't know I needed.  Love how you can program it to pop open slightly at the end of a cycle to assist in drying the dishes, the little glow light on the floor while it is running, and that great top third shelf for knives and utensils.  Love how it cleans also.",,,5.0
23-07-31,54171960,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,homedepot_ca,,Neutral,,,(This review was collected as part of a promotion.),"[ So far so good ] || ---------------- || (This review was collected as part of a promotion.) Happy with the unit. Dishwasher is what we expected, quiet and effective. New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.","[ So far so good ] || ---------------- || (This review was collected as part of a promotion.) Happy with the unit. Dishwasher is what we expected, quiet and effective. New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.",,,5.0
23-07-31,54171960,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,homedepot_ca,,Positive,use,,Happy with the unit.,"[ So far so good ] || ---------------- || (This review was collected as part of a promotion.) Happy with the unit. Dishwasher is what we expected, quiet and effective. New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.","[ So far so good ] || ---------------- || (This review was collected as part of a promotion.) Happy with the unit. Dishwasher is what we expected, quiet and effective. New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.",,,5.0
23-07-31,54171960,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,homedepot_ca,,Positive,use,Noise_Vibration,"Dishwasher is what we expected, quiet and effective.","[ So far so good ] || ---------------- || (This review was collected as part of a promotion.) Happy with the unit. Dishwasher is what we expected, quiet and effective. New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.","[ So far so good ] || ---------------- || (This review was collected as part of a promotion.) Happy with the unit. Dishwasher is what we expected, quiet and effective. New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.",,,5.0
23-07-31,54171960,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,homedepot_ca,,Negative,use,Easy_Use,New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.,"[ So far so good ] || ---------------- || (This review was collected as part of a promotion.) Happy with the unit. Dishwasher is what we expected, quiet and effective. New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.","[ So far so good ] || ---------------- || (This review was collected as part of a promotion.) Happy with the unit. Dishwasher is what we expected, quiet and effective. New plastic box trays are more shallow than past ones and not so usefull and generally the lower two racks are lighter than the similar machine it has replaced.",,,5.0
23-07-31,54173531,dw,front_control,SAMSUNG,DW60R2014US,DW60R2014US,,us,retail,bestbuy,,Negative,use,Easy_Use,I'm having the hardest time figuring out how to position my drinking glasses on the upper rack.,[ Regret - Poor rack design ] || ---------------- || I'm having the hardest time figuring out how to position my drinking glasses on the upper rack. Tins on both racks are either too far apart or too close. Im so regretting this purchase for this reason.,[ Regret - Poor rack design ] || ---------------- || I’m having the hardest time figuring out how to position my drinking glasses on the upper rack. Tins on both racks are either too far apart or too close. Im so regretting this purchase for this reason.,,,1.0
