Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-11-07,98002092,dw,builtin,LG,12_person,DUB61TB,ASIA,kr,retail,naver_shop,,Negative,"purchase,use",Noise_Vibration,"Good value for money, but a bit loud","Good value for money, but a bit loud",[ 가성비  좋지만 소리가좀 커요 ] || ---------------- || 가성비  좋지만 소리가좀 커요,Not verified,,4.0
24-11-07,98002092,dw,builtin,LG,12_person,DUB61TB,ASIA,kr,retail,naver_shop,,Negative,"purchase,use",Price,"Good value for money, but a bit loud","Good value for money, but a bit loud",[ 가성비  좋지만 소리가좀 커요 ] || ---------------- || 가성비  좋지만 소리가좀 커요,Not verified,,4.0
24-11-07,66091390,dw,top_control,SAMSUNG,DW80CG5450SR,DW80CG5450SR,,us,retail,homedepot,,Positive,use,,"We've had this for 2 months now, and I love it!","[ This is the dishwasher I never knew I needed! ] || ---------------- || We've had this for 2 months now, and I love it! My dishes come out sparkling clean, even my pots & pans. It holds a ridiculous amount of dishes, glasses, pots & pans & silverware. The upper 3rd rack is the best thing! It accomodates all the things that took too much room in the top rack & all the little pieces that would fall through the basket or top rack in my old dishwasher. I love that it opens at the end of the cycle. My dishes come out clean & dry! Delivery was fantastic!","[ This is the dishwasher I never knew I needed! ] || ---------------- || We've had this for 2 months now, and I love it! My dishes come out sparkling clean, even my pots & pans. It holds a ridiculous amount of dishes, glasses, pots & pans & silverware. The upper 3rd rack is the best thing! It accomodates all the things that took too much room in the top rack & all the little pieces that would fall through the basket or top rack in my old dishwasher. I love that it opens at the end of the cycle. My dishes come out clean & dry!!  Delivery was fantastic!",,,5.0
24-11-05,66021662,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Positive,use,Performance_Washing,"I think it cleans exceptionally well , but I wish the drying feature didn't add so much time to the total wash, which can take upwards of 3-4 hrs.","[ Love the 3rd rack but design could be better. ] || ---------------- || Easy to use, straightforward machine. The 3rd rack feature is great but the design could be better (can't put much up there without it hitting the top of the dishwasher). The bottle jets function is also a plus. I think it cleans exceptionally well , but I wish the drying feature didn't add so much time to the total wash, which can take upwards of 3-4 hrs.","[ Love the 3rd rack but design could be better. ] || ---------------- || Easy to use, straightforward machine. The 3rd rack feature is great but the design could be better (can’t put much up there without it hitting the top of the dishwasher). The bottle jets function is also a plus. I think it cleans exceptionally well , but I wish the drying feature didn't add so much time to the total wash, which can take upwards of 3-4 hrs.",,,4.0
24-11-05,66023108,dw,front_control,GE,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,,us,retail,geappliances,,Positive,use,Easy_Use,Easy to use.,[ Easy operation! ] || ---------------- || Easy to use. Door is very light. While running it is quiet. Drawers pull out very easy.,[ Easy operation! ] || ---------------- || Easy to use. Door is very light. While running it is quiet. Drawers pull out very easy.,,,5.0
24-11-05,66023108,dw,front_control,GE,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,,us,retail,geappliances,,Positive,use,Easy_Use,Door is very light.,[ Easy operation! ] || ---------------- || Easy to use. Door is very light. While running it is quiet. Drawers pull out very easy.,[ Easy operation! ] || ---------------- || Easy to use. Door is very light. While running it is quiet. Drawers pull out very easy.,,,5.0
24-11-05,66023108,dw,front_control,GE,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,,us,retail,geappliances,,Positive,use,Noise_Vibration,While running it is quiet.,[ Easy operation! ] || ---------------- || Easy to use. Door is very light. While running it is quiet. Drawers pull out very easy.,[ Easy operation! ] || ---------------- || Easy to use. Door is very light. While running it is quiet. Drawers pull out very easy.,,,5.0
24-11-05,66023108,dw,front_control,GE,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,,us,retail,geappliances,,Positive,use,Easy_Use,Drawers pull out very easy.,[ Easy operation! ] || ---------------- || Easy to use. Door is very light. While running it is quiet. Drawers pull out very easy.,[ Easy operation! ] || ---------------- || Easy to use. Door is very light. While running it is quiet. Drawers pull out very easy.,,,5.0
24-11-05,66023119,dw,front_control,GE,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,,us,retail,geappliances,,Negative,use,Easy_Use,Does okay but the racks rusted so quickly the whole racks are basically falling apart within the first year of owning.,[ Rusty racks ] || ---------------- || Does okay but the racks rusted so quickly the whole racks are basically falling apart within the first year of owning.,[ Rusty racks ] || ---------------- || Does okay but the racks rusted so quickly the whole racks are basically falling apart within the first year of owning.,,,2.0
24-11-05,66023104,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,naver_shop,,Neutral,decide,Performance_Washing,I decided to buy it because of the huge amount of dishwashing.,"[ I decided to buy it because of the huge amount of dishwashing. ] || ---------------- || I decided to buy it because of the huge amount of dishwashing. It takes a while to wash, but I turn it on at night and go to bed. It seems to wash cleanly.",[ 엄청난 설겆이양 때문에 구입결심했어요 ] || ---------------- || 엄청난 설겆이양 때문에 구입결심했어요세척시간이 좀 걸리긴하지만 저녁에 켜두고 잡니다깔끔하게 세척이 잘되는거같아요,,,5.0
24-11-05,66023104,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,naver_shop,,Neutral,use,Easy_Use,"It takes a while to wash, but I turn it on at night and go to bed.","[ I decided to buy it because of the huge amount of dishwashing. ] || ---------------- || I decided to buy it because of the huge amount of dishwashing. It takes a while to wash, but I turn it on at night and go to bed. It seems to wash cleanly.",[ 엄청난 설겆이양 때문에 구입결심했어요 ] || ---------------- || 엄청난 설겆이양 때문에 구입결심했어요세척시간이 좀 걸리긴하지만 저녁에 켜두고 잡니다깔끔하게 세척이 잘되는거같아요,,,5.0
24-11-05,66023104,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,naver_shop,,Neutral,use,Performance_Washing,"It takes a while to wash, but I turn it on at night and go to bed.","[ I decided to buy it because of the huge amount of dishwashing. ] || ---------------- || I decided to buy it because of the huge amount of dishwashing. It takes a while to wash, but I turn it on at night and go to bed. It seems to wash cleanly.",[ 엄청난 설겆이양 때문에 구입결심했어요 ] || ---------------- || 엄청난 설겆이양 때문에 구입결심했어요세척시간이 좀 걸리긴하지만 저녁에 켜두고 잡니다깔끔하게 세척이 잘되는거같아요,,,5.0
24-11-05,66023104,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,It seems to wash cleanly.,"[ I decided to buy it because of the huge amount of dishwashing. ] || ---------------- || I decided to buy it because of the huge amount of dishwashing. It takes a while to wash, but I turn it on at night and go to bed. It seems to wash cleanly.",[ 엄청난 설겆이양 때문에 구입결심했어요 ] || ---------------- || 엄청난 설겆이양 때문에 구입결심했어요세척시간이 좀 걸리긴하지만 저녁에 켜두고 잡니다깔끔하게 세척이 잘되는거같아요,,,5.0
24-11-05,66023121,dw,front_control,GE,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,GDF510PGRBB_GDF510PGRWW_GDF510PSRSS,,us,retail,geappliances,,Negative,use,,I have this exact dishwasher and have only had it a year and half if that and with in 6 months it started to rust do not recommend!,[ Don't recommend ] || ---------------- || I have this exact dishwasher and have only had it a year and half if that and with in 6 months it started to rust do not recommend!,[ Don’t recommend ] || ---------------- || I have this exact dishwasher and have only had it a year and half if that and with in 6 months it started to rust do not recommend!,,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Neutral,,Service,LG changes their warranty & edits their online pdf manuals!,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Neutral,maintain,Easy_Use,LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS.,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Neutral,maintain,Service,LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS.,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Neutral,,,See photos.,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Negative,,Easy_Use,"Racks rusted very quickly, maybe 18 months.","[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Neutral,maintain,Service,I had to send these photos to LG before they would honor the warranty.,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Negative,maintain,Durability,After 3 ½ years the pump motor went bad.,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Neutral,,Service,Best to get an extended service plan for LG junk appliances.,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Negative,maintain,Service,DIY repair takes 10 minutes after pulling unit out and laying it on it's back.,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Neutral,"maintain,replace",Service,I offered to send old pump in exchange for new one and accept a voided warranty.,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Neutral,,Service,"LG refused, but that's standard procedure.","[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66023670,dw,top_control,LG,LDTS5552S,LDTS5552S,,ci,retail,bestbuy_ca,,Positive,maintain,Service,RIGHT TO REPAIR laws!,"[ Junk motor & dishonest warranties ] || ---------------- || LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!","[ Junk motor & dishonest warranties ] || ---------------- || [This review was collected as part of a promotion.] LG changes their warranty & edits their online pdf manuals! LG claimed a 2 year warranty for racks but I kept my printed manual and it says 5 YEARS. See photos. Racks rusted very quickly, maybe 18 months. I had to send these photos to LG before they would honor the warranty. After 3 ½ years the pump motor went bad. Best to get an extended service plan for LG junk appliances. DIY repair takes 10 minutes after pulling unit out and laying it on it's back. I offered to send old pump in exchange for new one and accept a voided warranty. LG refused, but that's standard procedure. RIGHT TO REPAIR laws!",,,1.0
24-11-05,66024264,dw,top_control,LG,XD3A15MB,XD3A15MB,ASIA,au,retail,thegoodguys,,Very Positive,use,,"Great product, works amazing.","[ Really great product - excellent sales person ] || ---------------- || Great product, works amazing. Excellent sales person - Jacob, was able to get it delivered tto us the next day. Brilliant end tto end experience.","[ Really great product - excellent sales person ] || ---------------- || Great product, works amazing. Excellent sales person - Jacob, was able to get it delivered tto us the next day. Brilliant end tto end experience.",,,5.0
24-11-05,66024264,dw,top_control,LG,XD3A15MB,XD3A15MB,ASIA,au,retail,thegoodguys,,Positive,deliver,Delivery_Installation,"Excellent sales person - Jacob, was able to get it delivered tto us the next day.","[ Really great product - excellent sales person ] || ---------------- || Great product, works amazing. Excellent sales person - Jacob, was able to get it delivered tto us the next day. Brilliant end tto end experience.","[ Really great product - excellent sales person ] || ---------------- || Great product, works amazing. Excellent sales person - Jacob, was able to get it delivered tto us the next day. Brilliant end tto end experience.",,,5.0
24-11-05,66024264,dw,top_control,LG,XD3A15MB,XD3A15MB,ASIA,au,retail,thegoodguys,,Positive,deliver,Service,"Excellent sales person - Jacob, was able to get it delivered tto us the next day.","[ Really great product - excellent sales person ] || ---------------- || Great product, works amazing. Excellent sales person - Jacob, was able to get it delivered tto us the next day. Brilliant end tto end experience.","[ Really great product - excellent sales person ] || ---------------- || Great product, works amazing. Excellent sales person - Jacob, was able to get it delivered tto us the next day. Brilliant end tto end experience.",,,5.0
24-11-05,66024264,dw,top_control,LG,XD3A15MB,XD3A15MB,ASIA,au,retail,thegoodguys,,Very Positive,,,Brilliant end tto end experience.,"[ Really great product - excellent sales person ] || ---------------- || Great product, works amazing. Excellent sales person - Jacob, was able to get it delivered tto us the next day. Brilliant end tto end experience.","[ Really great product - excellent sales person ] || ---------------- || Great product, works amazing. Excellent sales person - Jacob, was able to get it delivered tto us the next day. Brilliant end tto end experience.",,,5.0
24-11-05,66026046,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bestbuy,,Positive,use,Hygiene_Fresh,This cleans really well but it has a mechanical smell I can't get rid of after it's done cleaning.,[ Cleans very well ] || ---------------- || This cleans really well but it has a mechanical smell I can't get rid of after it's done cleaning. And I wish it had a “clean” indicator light. I bought a cute magnet that serves the same purpose but I was disappointed that it didn't have an indicator.,[ Cleans very well ] || ---------------- || This cleans really well but it has a mechanical smell I can’t get rid of after it’s done cleaning. And I wish it had a “clean” indicator light. I bought a cute magnet that serves the same purpose but I was disappointed that it didn’t have an indicator.,,,4.0
24-11-05,66026046,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bestbuy,,Positive,use,Performance_Washing,This cleans really well but it has a mechanical smell I can't get rid of after it's done cleaning.,[ Cleans very well ] || ---------------- || This cleans really well but it has a mechanical smell I can't get rid of after it's done cleaning. And I wish it had a “clean” indicator light. I bought a cute magnet that serves the same purpose but I was disappointed that it didn't have an indicator.,[ Cleans very well ] || ---------------- || This cleans really well but it has a mechanical smell I can’t get rid of after it’s done cleaning. And I wish it had a “clean” indicator light. I bought a cute magnet that serves the same purpose but I was disappointed that it didn’t have an indicator.,,,4.0
24-11-05,66026046,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bestbuy,,Neutral,use,Easy_Use,And I wish it had a “clean” indicator light.,[ Cleans very well ] || ---------------- || This cleans really well but it has a mechanical smell I can't get rid of after it's done cleaning. And I wish it had a “clean” indicator light. I bought a cute magnet that serves the same purpose but I was disappointed that it didn't have an indicator.,[ Cleans very well ] || ---------------- || This cleans really well but it has a mechanical smell I can’t get rid of after it’s done cleaning. And I wish it had a “clean” indicator light. I bought a cute magnet that serves the same purpose but I was disappointed that it didn’t have an indicator.,,,4.0
24-11-05,66026046,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bestbuy,,Negative,"purchase,use",Easy_Use,I bought a cute magnet that serves the same purpose but I was disappointed that it didn't have an indicator.,[ Cleans very well ] || ---------------- || This cleans really well but it has a mechanical smell I can't get rid of after it's done cleaning. And I wish it had a “clean” indicator light. I bought a cute magnet that serves the same purpose but I was disappointed that it didn't have an indicator.,[ Cleans very well ] || ---------------- || This cleans really well but it has a mechanical smell I can’t get rid of after it’s done cleaning. And I wish it had a “clean” indicator light. I bought a cute magnet that serves the same purpose but I was disappointed that it didn’t have an indicator.,,,4.0
24-11-05,66026054,dw,front_control,GE,GDF650SMVES_GDF650SYVFS,GDF650SMVES_GDF650SYVFS,,us,retail,geappliances,,Positive,"purchase,replace,use",Noise_Vibration,"we bought this to replace our old dishwasher which was a GE also, this one is so quiet you can hardly hear it run in the price on.","[ Another GE great product ] || ---------------- || we bought this to replace our old dishwasher which was a GE also, this one is so quiet you can hardly hear it run in the price on. It was great.","[ Another GE great product ] || ---------------- || we bought this to replace our old dishwasher which was a GE also, this one is so quiet you can hardly hear it run in the price on. It was great.",,,5.0
24-11-05,66026054,dw,front_control,GE,GDF650SMVES_GDF650SYVFS,GDF650SMVES_GDF650SYVFS,,us,retail,geappliances,,Positive,"purchase,replace,use",Price,"we bought this to replace our old dishwasher which was a GE also, this one is so quiet you can hardly hear it run in the price on.","[ Another GE great product ] || ---------------- || we bought this to replace our old dishwasher which was a GE also, this one is so quiet you can hardly hear it run in the price on. It was great.","[ Another GE great product ] || ---------------- || we bought this to replace our old dishwasher which was a GE also, this one is so quiet you can hardly hear it run in the price on. It was great.",,,5.0
24-11-05,66026054,dw,front_control,GE,GDF650SMVES_GDF650SYVFS,GDF650SMVES_GDF650SYVFS,,us,retail,geappliances,,Very Positive,,,It was great.,"[ Another GE great product ] || ---------------- || we bought this to replace our old dishwasher which was a GE also, this one is so quiet you can hardly hear it run in the price on. It was great.","[ Another GE great product ] || ---------------- || we bought this to replace our old dishwasher which was a GE also, this one is so quiet you can hardly hear it run in the price on. It was great.",,,5.0
