Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-09-16,64978248,dw,top_control,BOSCH,500_series,SHP65CP5N,,us,retail,bosch_home_us,,Neutral,use,,I have had this dishwasher in my home since 7/24/24.,"[ disappointed from day one ] || ---------------- || I have had this dishwasher in my home since 7/24/24. It has not worked since installation. I have had repairmen in my home 3 times working on it and it continues to do the same thing. Runs for approximately 5 minutes, then shuts down with all lights on and does not drain water.","[ disappointed from day one ] || ---------------- || I have had this dishwasher in my home since 7/24/24.  It has not worked since installation.  I have had repairmen in my home 3 times working on it and it continues to do the same thing. Runs for approximately 5 minutes, then shuts down with all lights on and does not drain water.",,,1.0
24-09-09,64860265,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Neutral,use,Easy_Use,"The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack.","[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher. Cereal bowls slide out of where I have tried to put them on the top shelf. The prongs for the bottom shelf are also poorly designed, at least for my square plates. The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots. The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack. The cups also slide around. Just VERY poor engineering. My previous dishwasher had a much better design. I do NOT recommend this model.","[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher.  Cereal bowls slide out of where I have tried to put them on the top shelf.  The prongs for the bottom shelf are also poorly designed, at least for my square plates.  The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots.  The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack.  The cups also slide around.  Just VERY poor engineering.  My previous dishwasher had a much better design.  I do NOT recommend this model.",,,2.0
24-09-09,64860265,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Negative,use,Easy_Use,The cups also slide around.,"[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher. Cereal bowls slide out of where I have tried to put them on the top shelf. The prongs for the bottom shelf are also poorly designed, at least for my square plates. The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots. The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack. The cups also slide around. Just VERY poor engineering. My previous dishwasher had a much better design. I do NOT recommend this model.","[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher.  Cereal bowls slide out of where I have tried to put them on the top shelf.  The prongs for the bottom shelf are also poorly designed, at least for my square plates.  The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots.  The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack.  The cups also slide around.  Just VERY poor engineering.  My previous dishwasher had a much better design.  I do NOT recommend this model.",,,2.0
24-09-09,64860265,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Very Negative,,Design,Just VERY poor engineering.,"[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher. Cereal bowls slide out of where I have tried to put them on the top shelf. The prongs for the bottom shelf are also poorly designed, at least for my square plates. The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots. The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack. The cups also slide around. Just VERY poor engineering. My previous dishwasher had a much better design. I do NOT recommend this model.","[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher.  Cereal bowls slide out of where I have tried to put them on the top shelf.  The prongs for the bottom shelf are also poorly designed, at least for my square plates.  The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots.  The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack.  The cups also slide around.  Just VERY poor engineering.  My previous dishwasher had a much better design.  I do NOT recommend this model.",,,2.0
24-09-09,64860265,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Neutral,use,Design,My previous dishwasher had a much better design.,"[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher. Cereal bowls slide out of where I have tried to put them on the top shelf. The prongs for the bottom shelf are also poorly designed, at least for my square plates. The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots. The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack. The cups also slide around. Just VERY poor engineering. My previous dishwasher had a much better design. I do NOT recommend this model.","[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher.  Cereal bowls slide out of where I have tried to put them on the top shelf.  The prongs for the bottom shelf are also poorly designed, at least for my square plates.  The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots.  The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack.  The cups also slide around.  Just VERY poor engineering.  My previous dishwasher had a much better design.  I do NOT recommend this model.",,,2.0
24-09-09,64860265,dw,top_control,GE,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,GDP670SGVBB_GDP670SGVWW_GDP670SMVES_GDP670SYVFS,,us,retail,geappliances,,Very Negative,use,,I do NOT recommend this model.,"[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher. Cereal bowls slide out of where I have tried to put them on the top shelf. The prongs for the bottom shelf are also poorly designed, at least for my square plates. The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots. The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack. The cups also slide around. Just VERY poor engineering. My previous dishwasher had a much better design. I do NOT recommend this model.","[ Poor rack design ] || ---------------- || This dishwasher cleans well, however, the design of racks is NOT condusive to efficiently loading a dishwasher.  Cereal bowls slide out of where I have tried to put them on the top shelf.  The prongs for the bottom shelf are also poorly designed, at least for my square plates.  The smaller plates slide out, and the larger plates can only fit in a few slots because of indentation of slots.  The 3rd rack is handy, but, I'd rather be able to raise the top rack so that I can fit taller items in the bottom rack.  The cups also slide around.  Just VERY poor engineering.  My previous dishwasher had a much better design.  I do NOT recommend this model.",,,2.0
24-09-09,72897831,dw,builtin,LG,12_person,DUB22MA,ASIA,kr,retail,lg_com_kr,,Positive,use,Design,I love getting help when I have guests over or when there are a lot of dishes to wash.,I love getting help when I have guests over or when there are a lot of dishes to wash.,손님들이 오거나 설거지양이 많을 때 도움 받아서 너무 좋아요,Not verified,,5.0
24-09-09,72897831,dw,builtin,LG,12_person,DUB22MA,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,I love getting help when I have guests over or when there are a lot of dishes to wash.,I love getting help when I have guests over or when there are a lot of dishes to wash.,손님들이 오거나 설거지양이 많을 때 도움 받아서 너무 좋아요,Not verified,,5.0
24-09-09,72915626,dw,builtin,LG,Objet_collection,DEBJ4HS,ASIA,kr,retail,lg_com_kr,,Positive,,Design,Cream white is perfect for the interior.,Cream white is perfect for the interior. White is prettier than beige.,인테리어에 크림화이트 찰떡 ㅎㅎㅎ 베이지보다 화이트가이뻐요,Not verified,,5.0
24-09-09,72915626,dw,builtin,LG,Objet_collection,DEBJ4HS,ASIA,kr,retail,lg_com_kr,,Positive,,Design,White is prettier than beige.,Cream white is perfect for the interior. White is prettier than beige.,인테리어에 크림화이트 찰떡 ㅎㅎㅎ 베이지보다 화이트가이뻐요,Not verified,,5.0
24-09-09,96988527,dw,top_control,BOSCH,800_series,SGX78C55UC,,us,retail,homedepot,,Negative,use,Easy_Use,Too many dividers per each tray.,Too many dividers per each tray. Leaves only for many plates and small cups.,Too many dividers per each tray.Leaves only for many plates and small cups.,Verified,,4.0
24-09-09,96988527,dw,top_control,BOSCH,800_series,SGX78C55UC,,us,retail,homedepot,,Neutral,use,Design,Leaves only for many plates and small cups.,Too many dividers per each tray. Leaves only for many plates and small cups.,Too many dividers per each tray.Leaves only for many plates and small cups.,Verified,,4.0
24-09-09,64865287,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Very Positive,use,,One of the best dishwashers I have ever owned.,[ My great new dishwasher ] || ---------------- || One of the best dishwashers I have ever owned. Buy it.,[ My great new dishwasher ] || ---------------- || [This review was collected as part of a promotion.] One of the best dishwashers I have ever owned. Buy it.,,,5.0
24-09-09,64865287,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Neutral,,,Buy it.,[ My great new dishwasher ] || ---------------- || One of the best dishwashers I have ever owned. Buy it.,[ My great new dishwasher ] || ---------------- || [This review was collected as part of a promotion.] One of the best dishwashers I have ever owned. Buy it.,,,5.0
24-09-09,64865294,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Very Positive,use,Easy_Use,"It is the best dishwasher that I bought I can controller it from my phone, it let me know when the cicle is done I know when need the self cleaning because I received a text from the machine Works with my Alexa app","[ Great appliance ] || ---------------- || It is the best dishwasher that I bought I can controller it from my phone, it let me know when the cicle is done I know when need the self cleaning because I received a text from the machine Works with my Alexa app","[ Great appliance ] || ---------------- || [This review was collected as part of a promotion.] It is the best dishwasher that I bought I can controller it from my phone, it let me know when the cicle is done I know when need the self cleaning because I received a text from the machine Works with my Alexa app",,,5.0
24-09-09,64865301,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Very Positive,use,Noise_Vibration,This is the quietest dishwasher I've ever owned.,[ Quiet ] || ---------------- || This is the quietest dishwasher I've ever owned. Can't even tell when it's running. It works great for all types of dishes,[ Quiet ] || ---------------- || [This review was collected as part of a promotion.] This is the quietest dishwasher I've ever owned.  Can't even tell when it's running.  It works great for all types of dishes,,,4.0
24-09-09,64865301,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Neutral,use,Noise_Vibration,Can't even tell when it's running.,[ Quiet ] || ---------------- || This is the quietest dishwasher I've ever owned. Can't even tell when it's running. It works great for all types of dishes,[ Quiet ] || ---------------- || [This review was collected as part of a promotion.] This is the quietest dishwasher I've ever owned.  Can't even tell when it's running.  It works great for all types of dishes,,,4.0
24-09-09,64865301,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Performance_Washing,It works great for all types of dishes,[ Quiet ] || ---------------- || This is the quietest dishwasher I've ever owned. Can't even tell when it's running. It works great for all types of dishes,[ Quiet ] || ---------------- || [This review was collected as part of a promotion.] This is the quietest dishwasher I've ever owned.  Can't even tell when it's running.  It works great for all types of dishes,,,4.0
24-09-09,64865309,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,,Love this dishwasher.,"[ Superb quiet dishwasher, easy to clean! ] || ---------------- || Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!","[ Superb quiet dishwasher, easy to clean! ] || ---------------- || [This review was collected as part of a promotion.] Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!",,,5.0
24-09-09,64865309,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Noise_Vibration,Super quiet and you don't even know it's running.,"[ Superb quiet dishwasher, easy to clean! ] || ---------------- || Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!","[ Superb quiet dishwasher, easy to clean! ] || ---------------- || [This review was collected as part of a promotion.] Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!",,,5.0
24-09-09,64865309,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Easy_Use,Love the Samsung connect feature so I get updates on my phone!,"[ Superb quiet dishwasher, easy to clean! ] || ---------------- || Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!","[ Superb quiet dishwasher, easy to clean! ] || ---------------- || [This review was collected as part of a promotion.] Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!",,,5.0
24-09-09,64865309,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Performance_Washing,Cleans great and very easy to keep the outside clean as well!,"[ Superb quiet dishwasher, easy to clean! ] || ---------------- || Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!","[ Superb quiet dishwasher, easy to clean! ] || ---------------- || [This review was collected as part of a promotion.] Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!",,,5.0
24-09-09,64865309,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,,Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free!,"[ Superb quiet dishwasher, easy to clean! ] || ---------------- || Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!","[ Superb quiet dishwasher, easy to clean! ] || ---------------- || [This review was collected as part of a promotion.] Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!",,,5.0
24-09-09,64865309,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Negative,use,Design,The only negative I have is that I wish the glass panels were available in more colors!,"[ Superb quiet dishwasher, easy to clean! ] || ---------------- || Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!","[ Superb quiet dishwasher, easy to clean! ] || ---------------- || [This review was collected as part of a promotion.] Love this dishwasher. Super quiet and you don't even know it's running. Love the Samsung connect feature so I get updates on my phone! Cleans great and very easy to keep the outside clean as well! Just a quick wipe down with glass cleaner keeps it spotless and fingerprint free! The only negative I have is that I wish the glass panels were available in more colors!",,,5.0
24-09-09,64865313,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,,"Had it for a few months now, and it's been great.","[ Like all the extras ] || ---------------- || Had it for a few months now, and it's been great. We use it at least once a day and it never fails.","[ Like all the extras ] || ---------------- || [This review was collected as part of a promotion.] Had it for a few months now, and it's been great. We use it at least once a day and it never fails.",,,5.0
24-09-09,64865313,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Durability,We use it at least once a day and it never fails.,"[ Like all the extras ] || ---------------- || Had it for a few months now, and it's been great. We use it at least once a day and it never fails.","[ Like all the extras ] || ---------------- || [This review was collected as part of a promotion.] Had it for a few months now, and it's been great. We use it at least once a day and it never fails.",,,5.0
24-09-09,64865324,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Easy_Use,The dishwasher is full of features I didn't know I needed and cannot imagine not having them now.,"[ Full of features I never knew I needed ] || ---------------- || The dishwasher is full of features I didn't know I needed and cannot imagine not having them now. First and most important, it does a great job and it even has a dedicated pot cleaner. There is a noticeable difference in how much cleaner our silverware is. Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen. Installation was easy.","[ Full of features I never knew I needed ] || ---------------- || [This review was collected as part of a promotion.] The dishwasher is full of features I didn't know I needed and cannot imagine not having them now.  First and most important, it does a great job and it even has a dedicated pot cleaner.  There is a noticeable difference in how much cleaner our silverware is.  Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen.  Installation was easy.",,,5.0
24-09-09,64865324,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Very Positive,use,Performance_Washing,"First and most important, it does a great job and it even has a dedicated pot cleaner.","[ Full of features I never knew I needed ] || ---------------- || The dishwasher is full of features I didn't know I needed and cannot imagine not having them now. First and most important, it does a great job and it even has a dedicated pot cleaner. There is a noticeable difference in how much cleaner our silverware is. Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen. Installation was easy.","[ Full of features I never knew I needed ] || ---------------- || [This review was collected as part of a promotion.] The dishwasher is full of features I didn't know I needed and cannot imagine not having them now.  First and most important, it does a great job and it even has a dedicated pot cleaner.  There is a noticeable difference in how much cleaner our silverware is.  Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen.  Installation was easy.",,,5.0
24-09-09,64865324,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Performance_Washing,There is a noticeable difference in how much cleaner our silverware is.,"[ Full of features I never knew I needed ] || ---------------- || The dishwasher is full of features I didn't know I needed and cannot imagine not having them now. First and most important, it does a great job and it even has a dedicated pot cleaner. There is a noticeable difference in how much cleaner our silverware is. Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen. Installation was easy.","[ Full of features I never knew I needed ] || ---------------- || [This review was collected as part of a promotion.] The dishwasher is full of features I didn't know I needed and cannot imagine not having them now.  First and most important, it does a great job and it even has a dedicated pot cleaner.  There is a noticeable difference in how much cleaner our silverware is.  Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen.  Installation was easy.",,,5.0
24-09-09,64865324,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Noise_Vibration,"Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen.","[ Full of features I never knew I needed ] || ---------------- || The dishwasher is full of features I didn't know I needed and cannot imagine not having them now. First and most important, it does a great job and it even has a dedicated pot cleaner. There is a noticeable difference in how much cleaner our silverware is. Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen. Installation was easy.","[ Full of features I never knew I needed ] || ---------------- || [This review was collected as part of a promotion.] The dishwasher is full of features I didn't know I needed and cannot imagine not having them now.  First and most important, it does a great job and it even has a dedicated pot cleaner.  There is a noticeable difference in how much cleaner our silverware is.  Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen.  Installation was easy.",,,5.0
24-09-09,64865324,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Performance_Washing,"Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen.","[ Full of features I never knew I needed ] || ---------------- || The dishwasher is full of features I didn't know I needed and cannot imagine not having them now. First and most important, it does a great job and it even has a dedicated pot cleaner. There is a noticeable difference in how much cleaner our silverware is. Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen. Installation was easy.","[ Full of features I never knew I needed ] || ---------------- || [This review was collected as part of a promotion.] The dishwasher is full of features I didn't know I needed and cannot imagine not having them now.  First and most important, it does a great job and it even has a dedicated pot cleaner.  There is a noticeable difference in how much cleaner our silverware is.  Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen.  Installation was easy.",,,5.0
24-09-09,64865324,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,onboard,Delivery_Installation,Installation was easy.,"[ Full of features I never knew I needed ] || ---------------- || The dishwasher is full of features I didn't know I needed and cannot imagine not having them now. First and most important, it does a great job and it even has a dedicated pot cleaner. There is a noticeable difference in how much cleaner our silverware is. Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen. Installation was easy.","[ Full of features I never knew I needed ] || ---------------- || [This review was collected as part of a promotion.] The dishwasher is full of features I didn't know I needed and cannot imagine not having them now.  First and most important, it does a great job and it even has a dedicated pot cleaner.  There is a noticeable difference in how much cleaner our silverware is.  Second, it is quiet; whisper quiet and the lines are clean and will go well in any style kitchen.  Installation was easy.",,,5.0
24-09-09,64865323,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Performance_Drying,I love this dishwasher had it about a month now gets the dishes really clean and dry them really great,[ Great features ] || ---------------- || I love this dishwasher had it about a month now gets the dishes really clean and dry them really great,[ Great features ] || ---------------- || [This review was collected as part of a promotion.] I love this dishwasher had it about a month now gets the dishes really clean and dry them really great,,,5.0
24-09-09,64865323,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Performance_Washing,I love this dishwasher had it about a month now gets the dishes really clean and dry them really great,[ Great features ] || ---------------- || I love this dishwasher had it about a month now gets the dishes really clean and dry them really great,[ Great features ] || ---------------- || [This review was collected as part of a promotion.] I love this dishwasher had it about a month now gets the dishes really clean and dry them really great,,,5.0
24-09-09,64865333,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Noise_Vibration,Very good dishwasher and very silent!,"[ Awesome dishwasher ] || ---------------- || Very good dishwasher and very silent! Easy to use! Great product, highly recommend!","[ Awesome dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Very good dishwasher and very silent! Easy to use! Great product, highly recommend!",,,5.0
24-09-09,64865333,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Easy_Use,Easy to use!,"[ Awesome dishwasher ] || ---------------- || Very good dishwasher and very silent! Easy to use! Great product, highly recommend!","[ Awesome dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Very good dishwasher and very silent! Easy to use! Great product, highly recommend!",,,5.0
24-09-09,64865333,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Very Positive,use,,"Great product, highly recommend!","[ Awesome dishwasher ] || ---------------- || Very good dishwasher and very silent! Easy to use! Great product, highly recommend!","[ Awesome dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Very good dishwasher and very silent! Easy to use! Great product, highly recommend!",,,5.0
24-09-09,64865342,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,,This dishwasher exceeded my expectations.,[ Lots of space ] || ---------------- || This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,[ Lots of space ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,,,5.0
24-09-09,64865342,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Easy_Use,It is much easier to load and has more space for tall items whether on top rack or bottom.,[ Lots of space ] || ---------------- || This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,[ Lots of space ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,,,5.0
24-09-09,64865342,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Noise_Vibration,Cleans effectively and was very quiet.,[ Lots of space ] || ---------------- || This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,[ Lots of space ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,,,5.0
24-09-09,64865342,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Performance_Washing,Cleans effectively and was very quiet.,[ Lots of space ] || ---------------- || This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,[ Lots of space ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,,,5.0
24-09-09,64865342,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Easy_Use,Love that the door opens automatically when finished.,[ Lots of space ] || ---------------- || This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,[ Lots of space ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,,,5.0
24-09-09,64865342,dw,top_control,SAMSUNG,BESPOKE,DW80B7070AP,,us,retail,ajmadison,,Positive,use,Performance_Drying,Everything dries without spots!,[ Lots of space ] || ---------------- || This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,[ Lots of space ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher exceeded my expectations. It is much easier to load and has more space for tall items whether on top rack or bottom. Cleans effectively and was very quiet. Love that the door opens automatically when finished. Everything dries without spots!,,,5.0
