Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-10-25,65777191,dw,builtin,SAMSUNG,BESPOKE,DW60BB800UAP,ASIA,kr,retail,naver_shop,,Positive,use,,It was easy to clean as well.,[ It was easy to use and the machine made little noise when in use. It was easy to clean as well. ] || ---------------- || It was easy to use and the machine made little noise when in use. It was easy to clean as well.,[ 사용 간편하고 기계 사용할 때 소음도 적어 좋았어요. 세척도 깨끗하게 잘 됩니다 ] || ---------------- || 사용 간편하고 기계 사용할 때 소음도 적어 좋았어요. 세척도 깨끗하게 잘 됩니다,,,5.0
24-10-19,65699628,dw,top_control,LG,quadwash,SDWB24S3,,us,retail,lg_com_us,,Neutral,use,Noise_Vibration,You can hear the water going in the dischwasher and you can hear the wash cycle.,"[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N. LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless). The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N.  LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless).  The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.",,,4.0
24-10-19,65699628,dw,top_control,LG,quadwash,SDWB24S3,,us,retail,lg_com_us,,Negative,use,Noise_Vibration,"It does not bother us, but if you want a silent dishwasher don't get an LG.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N. LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless). The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N.  LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless).  The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.",,,4.0
24-10-19,65699628,dw,top_control,LG,quadwash,SDWB24S3,,us,retail,lg_com_us,,Positive,use,Performance_Drying,The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporator off the dishes quickly.,"[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N. LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless). The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N.  LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless).  The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.",,,4.0
24-10-19,65699628,dw,top_control,LG,quadwash,SDWB24S3,,us,retail,lg_com_us,,Very Positive,use,Design,"Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N. LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless). The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N.  LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless).  The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.",,,4.0
24-10-19,65699628,dw,top_control,LG,quadwash,SDWB24S3,,us,retail,lg_com_us,,Very Positive,use,Noise_Vibration,"Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N. LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless). The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N.  LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless).  The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.",,,4.0
24-10-19,65699628,dw,top_control,LG,quadwash,SDWB24S3,,us,retail,lg_com_us,,Neutral,,Service,"Get the 5 year warranty for $200, if you dont use it in 5 years you get $100 back.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N. LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless). The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N.  LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless).  The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.",,,4.0
24-10-19,65699628,dw,top_control,LG,quadwash,SDWB24S3,,us,retail,lg_com_us,,Neutral,use,Noise_Vibration,"I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N. LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless). The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.","[ Better features than Bosch 800, but a tad louder ] || ---------------- || My wife and I compaired this model with a Bosch 800 series model SHP78CM5N.  LG: sturdy ball bearing shelves; deep top rack to hold spatualas, jar lids, water bottle and coffee mug lids; more wash options than Bosch, better warrenty; can do delay start without an app; led lights are coolBosch: can only do delay start with the home connect wifi app; top rack is not deep, and cannot hold coffee cup lids, the reviews state people remove the rack sine it is useless; the tines in the bottom rack are too narrow for any dishes except thin corellware plates; the drawers are rickedy. Less wash cycles than LG.After 3 hours fitting dishes in the store we bought the LG with a 5 year warrenty for the price of Bosch with no warrenty.We have had 3 bosch dishwashers and the new design of the racks do not work well unless you have tiny bowles and thin plates. I installed it and installed the sound insulation kit (follow youtube video, because instructions are useless).  The LG is lounder than the 3 previous bosches I have owned. You can hear the water going in the dischwasher and you can hear the wash cycle. It does not bother us, but if you want a silent dishwasher don't get an LG.The drying is a tad bit better than the bosh but we run it on the 1 hour wash and when it is done we open the doors and the water evaporates off the dishes quickly. Overall, the staff at North Coast Appliance in mckinleyville CA are awesome to work with than other appliance stores in Humboldt County and the features of this dishwasher far outway the poor design and a tad bit quieter Bosch. Get the 5 year warrenty for $200, if you dont use it in 5 years you get $100 back. I give it 4 stars because the website said it has 40dba while the Bosch is 42dba, our previous Bosch was a 45dba and this one is clearly louder that our previous Bosch.",,,4.0
24-10-19,65700021,dw,top_control,BOSCH,benchmark,SHX9PCM5N,,us,retail,bestbuy,,Neutral,use,Durability,I have had the new Bosch benchmark dishwasher for about 6 weeks now .,"[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I’m very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.",,,5.0
24-10-19,65700021,dw,top_control,BOSCH,benchmark,SHX9PCM5N,,us,retail,bestbuy,,Neutral,use,Service,I have had the new Bosch benchmark dishwasher for about 6 weeks now .,"[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I’m very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.",,,5.0
24-10-19,65700021,dw,top_control,BOSCH,benchmark,SHX9PCM5N,,us,retail,bestbuy,,Positive,use,Noise_Vibration,"I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too .","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I’m very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.",,,5.0
24-10-19,65700021,dw,top_control,BOSCH,benchmark,SHX9PCM5N,,us,retail,bestbuy,,Positive,use,Performance_Drying,"I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too .","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I’m very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.",,,5.0
24-10-19,65700021,dw,top_control,BOSCH,benchmark,SHX9PCM5N,,us,retail,bestbuy,,Positive,use,Performance_Washing,"I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too .","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I’m very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.",,,5.0
24-10-19,65700021,dw,top_control,BOSCH,benchmark,SHX9PCM5N,,us,retail,bestbuy,,Very Positive,use,,I would recommend to others in need of a good quality dishwasher.,"[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I'm very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.","[ Quality dishwasher ] || ---------------- || I have had the new Bosch benchmark dishwasher for about 6 weeks now . I’m very pleased with how well it gets the dishes clean, with low noise level, and dries dishes well too . I would recommend to others in need of a good quality dishwasher.",,,5.0
24-10-19,65704681,dw,top_control,SAMSUNG,DW80CG5451SR,DW80CG5451SR,,us,retail,lowes,,Very Negative,,,Rusted almost immediately after buying.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn't buy again.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn’t buy again.,,,1.0
24-10-19,65704681,dw,top_control,SAMSUNG,DW80CG5451SR,DW80CG5451SR,,us,retail,lowes,,Negative,maintain,Easy_Use,Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn't buy again.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn’t buy again.,,,1.0
24-10-19,65704681,dw,top_control,SAMSUNG,DW80CG5451SR,DW80CG5451SR,,us,retail,lowes,,Negative,maintain,Service,Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn't buy again.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn’t buy again.,,,1.0
24-10-19,65704681,dw,top_control,SAMSUNG,DW80CG5451SR,DW80CG5451SR,,us,retail,lowes,,Very Negative,"maintain,use",Easy_Use,My washer rack is literally breaking apart and pieces running with every load.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn't buy again.,[ Junk and Rusted Immediately ] || ---------------- || Rusted almost immediately after buying. Called Samsung because it has a warranty and they said the rack completely rusting apart is just aesthetics and not covered by warranty. My washer rack is literally breaking apart and pieces running with every load. How is that not an issue is beyond me. To buy a new rack is $200. Total junk wouldn’t buy again.,,,1.0
