Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-11-24,56955923,dw,front_control,BOSCH,6_series,SMS6HAI02A,ASIA,au,retail,bosch_home_au,,Neutral,,Service,"I also bought extended warranty for the new Bosch, although I note it is an extra 36 mths now, not 48 mths.","[ Replacement, chose the same again ] || ---------------- || This new improved Bosch dishwasher is a free replacement for my previous Bosch dishwasher that lasted one month short of its 6 yr extended warranty! I am very glad I took the offer and acted on it promptly. I was so pleased with my previous Bosch that I did not look at other brands, but just MADE SURE (as per the technician's instructions) to buy one with a SSt floor and get one with a stamped model/SN on the top edge of the door, NOT a sticker on the side edge of the door. I also bought extended warranty for the new Bosch, although I note it is an extra 36 mths now, not 48 mths. I note that the cutlery basket no longer leaves a 'gap' when removed as it can fit over dish dividers all along the front bottom sliding tray. Thanks Bosch for quality machines.","[ Replacement, chose the same again ] || ---------------- || This new improved Bosch dishwasher is a free replacement for my previous Bosch dishwasher that lasted one month short of its 6 yr extended warranty! I am very glad I took the offer and acted on it promptly. I was so pleased with my previous Bosch that I did not look at other brands, but just MADE SURE (as per the technician's instructions) to buy one with a SSt floor and get one with a stamped model/SN on the top edge of the door, NOT a sticker on the side edge of the door. I also bought extended warranty for the new Bosch, although I note it is an extra 36 mths now, not 48 mths. I note that the cutlery basket no longer leaves a 'gap' when removed as it can fit over dish dividers all along the front bottom sliding tray. Thanks Bosch for quality machines.",,,5.0
23-11-22,66659183,dw,top_control,BEKO,BDIN38644D,BDIN38644D,EU,es,retail,mediamarkt_es,,Very Positive,use,,Overall I recommend it. #,"[ Beko dishwasher ] || ---------------- || Very nice dishwasher, it is very quiet which is a huge plus. It cleans dishes very well. Overall I recommend it. #PozmywanezBeko","[ Zmywarka Beko ] || ---------------- || Bardzo fajna zmywarka, jest bardzo cicha co jest ogromnym plusem. Bardzo dobrze doczyszcza naczynia.  Ogólnie polecam. #PozmywanezBeko",,,5.0
23-11-22,66659183,dw,top_control,BEKO,BDIN38644D,BDIN38644D,EU,es,retail,mediamarkt_es,,Neutral,,,PozmywanezBeko,"[ Beko dishwasher ] || ---------------- || Very nice dishwasher, it is very quiet which is a huge plus. It cleans dishes very well. Overall I recommend it. #PozmywanezBeko","[ Zmywarka Beko ] || ---------------- || Bardzo fajna zmywarka, jest bardzo cicha co jest ogromnym plusem. Bardzo dobrze doczyszcza naczynia.  Ogólnie polecam. #PozmywanezBeko",,,5.0
23-11-22,66659208,dw,top_control,BEKO,BDIN38644D,BDIN38644D,EU,es,retail,mediamarkt_es,,Neutral,onboard,Delivery_Installation,"Hello, We recently installed our dishwasher.","[ Dishwasher ] || ---------------- || Hello, We recently installed our dishwasher. I can say that it works great, is quiet, cleans beautifully, and is spacious. I can recommend it wholeheartedly #PozmywanezBeko",[ Zmywarka ] || ---------------- || Witam Niedawno zamontowaliśmy nasza zmywarkę. Mogę o niej powiedzieć że super się sprawuje jest  cichutka ładne domywa jest pojemna. Z całego serca mogę ją polecić #PozmywanezBeko,,,5.0
23-11-22,66659208,dw,top_control,BEKO,BDIN38644D,BDIN38644D,EU,es,retail,mediamarkt_es,,Positive,use,Design,"I can say that it works great, is quiet, cleans beautifully, and is spacious.","[ Dishwasher ] || ---------------- || Hello, We recently installed our dishwasher. I can say that it works great, is quiet, cleans beautifully, and is spacious. I can recommend it wholeheartedly #PozmywanezBeko",[ Zmywarka ] || ---------------- || Witam Niedawno zamontowaliśmy nasza zmywarkę. Mogę o niej powiedzieć że super się sprawuje jest  cichutka ładne domywa jest pojemna. Z całego serca mogę ją polecić #PozmywanezBeko,,,5.0
23-11-22,66659208,dw,top_control,BEKO,BDIN38644D,BDIN38644D,EU,es,retail,mediamarkt_es,,Positive,use,Noise_Vibration,"I can say that it works great, is quiet, cleans beautifully, and is spacious.","[ Dishwasher ] || ---------------- || Hello, We recently installed our dishwasher. I can say that it works great, is quiet, cleans beautifully, and is spacious. I can recommend it wholeheartedly #PozmywanezBeko",[ Zmywarka ] || ---------------- || Witam Niedawno zamontowaliśmy nasza zmywarkę. Mogę o niej powiedzieć że super się sprawuje jest  cichutka ładne domywa jest pojemna. Z całego serca mogę ją polecić #PozmywanezBeko,,,5.0
23-11-22,66659208,dw,top_control,BEKO,BDIN38644D,BDIN38644D,EU,es,retail,mediamarkt_es,,Positive,use,Performance_Washing,"I can say that it works great, is quiet, cleans beautifully, and is spacious.","[ Dishwasher ] || ---------------- || Hello, We recently installed our dishwasher. I can say that it works great, is quiet, cleans beautifully, and is spacious. I can recommend it wholeheartedly #PozmywanezBeko",[ Zmywarka ] || ---------------- || Witam Niedawno zamontowaliśmy nasza zmywarkę. Mogę o niej powiedzieć że super się sprawuje jest  cichutka ładne domywa jest pojemna. Z całego serca mogę ją polecić #PozmywanezBeko,,,5.0
23-11-22,66659208,dw,top_control,BEKO,BDIN38644D,BDIN38644D,EU,es,retail,mediamarkt_es,,Very Positive,use,,I can recommend it wholeheartedly #PozmywanezBeko,"[ Dishwasher ] || ---------------- || Hello, We recently installed our dishwasher. I can say that it works great, is quiet, cleans beautifully, and is spacious. I can recommend it wholeheartedly #PozmywanezBeko",[ Zmywarka ] || ---------------- || Witam Niedawno zamontowaliśmy nasza zmywarkę. Mogę o niej powiedzieć że super się sprawuje jest  cichutka ładne domywa jest pojemna. Z całego serca mogę ją polecić #PozmywanezBeko,,,5.0
23-11-22,68617911,dw,top_control,LG,quadwash,LDP6810SS,,us,retail,sears,,Negative,"purchase,use",Durability,"We bought our refrigerator a month ago, Ice maker has NOT worked!","[ We bought our.  ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing! Called service center again only to be told I hadn't waited long enough! A month later and no service call, no scheduled service call, no follow up from LG! ","[ We bought our... ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked!!! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing!! Called service center again only to be told I hadn't waited long enough!! A month later and no service call, no scheduled service call, no follow up from LG!!",Verified,Originally posted on LG.com,2.0
23-11-22,68617911,dw,top_control,LG,quadwash,LDP6810SS,,us,retail,sears,,Neutral,maintain,Service,Called LG service center within a few days.,"[ We bought our.  ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing! Called service center again only to be told I hadn't waited long enough! A month later and no service call, no scheduled service call, no follow up from LG! ","[ We bought our... ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked!!! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing!! Called service center again only to be told I hadn't waited long enough!! A month later and no service call, no scheduled service call, no follow up from LG!!",Verified,Originally posted on LG.com,2.0
23-11-22,68617911,dw,top_control,LG,quadwash,LDP6810SS,,us,retail,sears,,Positive,,Service,Very nice person answered and was as helpful as he could be.,"[ We bought our.  ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing! Called service center again only to be told I hadn't waited long enough! A month later and no service call, no scheduled service call, no follow up from LG! ","[ We bought our... ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked!!! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing!! Called service center again only to be told I hadn't waited long enough!! A month later and no service call, no scheduled service call, no follow up from LG!!",Verified,Originally posted on LG.com,2.0
23-11-22,68617911,dw,top_control,LG,quadwash,LDP6810SS,,us,retail,sears,,Neutral,,,However.,"[ We bought our.  ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing! Called service center again only to be told I hadn't waited long enough! A month later and no service call, no scheduled service call, no follow up from LG! ","[ We bought our... ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked!!! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing!! Called service center again only to be told I hadn't waited long enough!! A month later and no service call, no scheduled service call, no follow up from LG!!",Verified,Originally posted on LG.com,2.0
23-11-22,68617911,dw,top_control,LG,quadwash,LDP6810SS,,us,retail,sears,,Neutral,maintain,Service,Was told we'd be contacted within 3-5 days for a service call.,"[ We bought our.  ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing! Called service center again only to be told I hadn't waited long enough! A month later and no service call, no scheduled service call, no follow up from LG! ","[ We bought our... ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked!!! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing!! Called service center again only to be told I hadn't waited long enough!! A month later and no service call, no scheduled service call, no follow up from LG!!",Verified,Originally posted on LG.com,2.0
23-11-22,68617911,dw,top_control,LG,quadwash,LDP6810SS,,us,retail,sears,,Very Negative,,,Nothing!,"[ We bought our.  ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing! Called service center again only to be told I hadn't waited long enough! A month later and no service call, no scheduled service call, no follow up from LG! ","[ We bought our... ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked!!! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing!! Called service center again only to be told I hadn't waited long enough!! A month later and no service call, no scheduled service call, no follow up from LG!!",Verified,Originally posted on LG.com,2.0
23-11-22,68617911,dw,top_control,LG,quadwash,LDP6810SS,,us,retail,sears,,Negative,maintain,Service,Called service center again only to be told I hadn't waited long enough!,"[ We bought our.  ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing! Called service center again only to be told I hadn't waited long enough! A month later and no service call, no scheduled service call, no follow up from LG! ","[ We bought our... ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked!!! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing!! Called service center again only to be told I hadn't waited long enough!! A month later and no service call, no scheduled service call, no follow up from LG!!",Verified,Originally posted on LG.com,2.0
23-11-22,68617911,dw,top_control,LG,quadwash,LDP6810SS,,us,retail,sears,,Very Negative,maintain,Service,"A month later and no service call, no scheduled service call, no follow up from LG!","[ We bought our.  ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing! Called service center again only to be told I hadn't waited long enough! A month later and no service call, no scheduled service call, no follow up from LG! ","[ We bought our... ] || ---------------- || We bought our refrigerator a month ago, Ice maker has NOT worked!!! Called LG service center within a few days. Very nice person answered and was as helpful as he could be. However. Was told we'd be contacted within 3-5 days for a service call. Nothing!! Called service center again only to be told I hadn't waited long enough!! A month later and no service call, no scheduled service call, no follow up from LG!!",Verified,Originally posted on LG.com,2.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Positive,use,,I LOVE LOVE LOVE my dish washing machine.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Positive,use,Noise_Vibration,It is sooooooo quite that you don't even know it's doing it's cleaning.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Neutral,,,Once it's done it opens on it's own.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Positive,use,Performance_Washing,The dishes come are nice and super clean compared to a Frigidaire brand I had.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Positive,use,Design,Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Positive,use,Performance_Washing,SoEasy to clean in comparison to others.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Positive,use,,I love Samsung Kitchen appliances!,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Positive,,,Worth the investment.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69556380,dw,top_control,SAMSUNG,BESPOKE,DW80BB707012_AA,,us,retail,bestbuy,,Neutral,use,,This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don't even know it's doing it's cleaning. Once it's done it opens on it's own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,[ LOVE LOVE LOVE Samsung Kitchen Appliances! ] || ---------------- || I LOVE LOVE LOVE my dish washing machine. It is sooooooo quite that you don’t even know it’s doing it’s cleaning. Once it’s done it opens on it’s own. The dishes come are nice and super clean compared to a Frigidaire brand I had. Another thing I greatly appreciate is the glass… no more messy looks like the stainless steel. SoEasy to clean in comparison to others. I love Samsung Kitchen appliances! Worth the investment. This is my 4thKitchen appliance.,Verified,,5.0
23-11-22,69690108,dw,front_control,LG,LDFN4542D,LDFN4542D,,us,retail,sears,,Very Negative,maintain,Durability,"Lcd display has gone out twice, and is now out of warranty.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty. Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty.  Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.",Verified,Originally posted on LG.com,2.0
23-11-22,69690108,dw,front_control,LG,LDFN4542D,LDFN4542D,,us,retail,sears,,Neutral,purchase,Durability,Purchased microwave in July 2022.,"[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty. Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty.  Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.",Verified,Originally posted on LG.com,2.0
23-11-22,69690108,dw,front_control,LG,LDFN4542D,LDFN4542D,,us,retail,sears,,Negative,maintain,Durability,"In march 2023, lcd display went out and was replaced under warranty.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty. Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty.  Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.",Verified,Originally posted on LG.com,2.0
23-11-22,69690108,dw,front_control,LG,LDFN4542D,LDFN4542D,,us,retail,sears,,Negative,maintain,Service,"Now 8 months later the display is acting up again, and I am being told it did not come with a warranty.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty. Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty.  Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.",Verified,Originally posted on LG.com,2.0
23-11-22,69690108,dw,front_control,LG,LDFN4542D,LDFN4542D,,us,retail,sears,,Negative,maintain,Service,Repair tech that came out said it was a common issue.,"[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty. Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty.  Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.",Verified,Originally posted on LG.com,2.0
23-11-22,69690108,dw,front_control,LG,LDFN4542D,LDFN4542D,,us,retail,sears,,Very Negative,"maintain,replace",Durability,Now I have to pay to have a known defective part replaced again or buy a new microwave.,"[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty. Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty.  Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.",Verified,Originally posted on LG.com,2.0
23-11-22,69690108,dw,front_control,LG,LDFN4542D,LDFN4542D,,us,retail,sears,,Very Negative,"maintain,replace",Price,Now I have to pay to have a known defective part replaced again or buy a new microwave.,"[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty. Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.","[ Crappy customer service ] || ---------------- || Lcd display has gone out twice, and is now out of warranty.  Purchased microwave in July 2022. In march 2023, lcd display went out and was replaced under warranty. Now 8 months later the display is acting up again, and I am being told it did not come with a warranty. Repair tech that came out said it was a common issue. Now I have to pay to have a known defective part replaced again or buy a new microwave.",Verified,Originally posted on LG.com,2.0
23-11-22,72326071,dw,countertop,SAMSUNG,BESPOKE,DW30A3030C,ASIA,kr,retail,coupang,,Positive,use,,Dishwasher Dishwasher I can see why the quality of life has improved.,Dishwasher Dishwasher I can see why the quality of life has improved. I am really satisfied. It is also good as a gift!,식세기 식세기 삶의 질이 왜 좋아지는지 알겠어요 정말로 만족해요 선물로도 좋음!!!,Not verified,,5.0
23-11-22,72326071,dw,countertop,SAMSUNG,BESPOKE,DW30A3030C,ASIA,kr,retail,coupang,,Positive,use,,I am really satisfied.,Dishwasher Dishwasher I can see why the quality of life has improved. I am really satisfied. It is also good as a gift!,식세기 식세기 삶의 질이 왜 좋아지는지 알겠어요 정말로 만족해요 선물로도 좋음!!!,Not verified,,5.0
23-11-22,72326071,dw,countertop,SAMSUNG,BESPOKE,DW30A3030C,ASIA,kr,retail,coupang,,Positive,purchase,Delivery_Installation,It is also good as a gift!,Dishwasher Dishwasher I can see why the quality of life has improved. I am really satisfied. It is also good as a gift!,식세기 식세기 삶의 질이 왜 좋아지는지 알겠어요 정말로 만족해요 선물로도 좋음!!!,Not verified,,5.0
