Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-10-31,56308346,dw,front_control,BOSCH,6_series,SMU6HCS01A,ASIA,au,retail,bosch_home_au,,Positive,decide,Easy_Use,"We contemplated buying another two-drawer, but after our research, we found the features available on our new Bosch Serie 6, are really quite superior to that of its predecesscor, so in the end, the decision was easy!","[ Replacement for a well-known, good brand. ] || ---------------- || Although only owning our new dishwasher for a few days now, the Bosch Serie 6 Underbench Dishwasher is already living up to its reputation of being a quiet runner, but also and definately, a quiet winner! I have one or two more things to do to finish off the installation, but my wife and I are already very happy with the performance and looks. After weighing up all the pros and cons, we decided to replace our trusty (but almost dead), two-drawer dishwasher with the Bosch. We contemplated buying another two-drawer, but after our research, we found the features available on our new Bosch Serie 6, are really quite superior to that of its predecesscor, so in the end, the decision was easy! In conclusion, we would definately recommend the Bosch Serie 6 as your next dishwasher, and as addition to your family, too! :-)","[ Replacement for a well-known, good brand. ] || ---------------- || Although only owning our new dishwasher for a few days now, the Bosch Serie 6 Underbench Dishwasher is already living up to its reputation of being a quiet runner, but also and definately, a quiet winner!I have one or two more things to do to finish off the installation, but my wife and I are already very happy with the performance and looks. After weighing up all the pros and cons, we decided to replace our trusty (but almost dead), two-drawer dishwasher with the Bosch. We contemplated buying another two-drawer, but after our research, we found the features available on our new Bosch Serie 6, are really quite superior to that of its predecesscor, so in the end, the decision was easy!In conclusion, we would definately recommend the Bosch Serie 6 as your next dishwasher, and as addition to your family, too! :-)",,,5.0
23-10-28,79936688,dw,top_control,KITCHENAID,KDTE104KPS,KDTE104KPS,,us,retail,kitchenaid,,Positive,,,Glad we go it!,[ Great Machine ] || ---------------- || This is a great machine. It is quiet. The flatware gets clean. The heat dry works well. Glad we go it!,[ Great Machine ] || ---------------- || [This review was collected as part of a promotion.] This is a great machine. It is quiet. The flatware gets clean. The heat dry works well. Glad we go it!,Not verified,,5.0
23-10-28,56405320,dw,top_control,WHIRLPOOL,WDTA50SAKW,WDTA50SAKW,,us,retail,lowes,,Neutral,,,"The old one was Whirlpool, 1980's.","[ Easy to operate ] || ---------------- || The old one was Whirlpool, 1980's. Anything would have been better. I like the new one. Simple, easy to operate, etc.","[ Easy to operate ] || ---------------- || [This review was collected as part of a promotion.] The old one was Whirlpool, 1980’s.  Anything would have been better.  I like the new one.  Simple, easy to operate, etc.",,,5.0
23-10-28,56405320,dw,top_control,WHIRLPOOL,WDTA50SAKW,WDTA50SAKW,,us,retail,lowes,,Negative,,,Anything would have been better.,"[ Easy to operate ] || ---------------- || The old one was Whirlpool, 1980's. Anything would have been better. I like the new one. Simple, easy to operate, etc.","[ Easy to operate ] || ---------------- || [This review was collected as part of a promotion.] The old one was Whirlpool, 1980’s.  Anything would have been better.  I like the new one.  Simple, easy to operate, etc.",,,5.0
23-10-28,56405320,dw,top_control,WHIRLPOOL,WDTA50SAKW,WDTA50SAKW,,us,retail,lowes,,Positive,use,,I like the new one.,"[ Easy to operate ] || ---------------- || The old one was Whirlpool, 1980's. Anything would have been better. I like the new one. Simple, easy to operate, etc.","[ Easy to operate ] || ---------------- || [This review was collected as part of a promotion.] The old one was Whirlpool, 1980’s.  Anything would have been better.  I like the new one.  Simple, easy to operate, etc.",,,5.0
23-10-28,56405320,dw,top_control,WHIRLPOOL,WDTA50SAKW,WDTA50SAKW,,us,retail,lowes,,Positive,use,Easy_Use,"Simple, easy to operate, etc.","[ Easy to operate ] || ---------------- || The old one was Whirlpool, 1980's. Anything would have been better. I like the new one. Simple, easy to operate, etc.","[ Easy to operate ] || ---------------- || [This review was collected as part of a promotion.] The old one was Whirlpool, 1980’s.  Anything would have been better.  I like the new one.  Simple, easy to operate, etc.",,,5.0
23-10-28,56409209,dw,top_control,GE,cafe,CDT805P2NS1,,us,retail,homedepot,,Positive,use,Design,Fit and finish are good.,[ Looks great ] || ---------------- || Fit and finish are good. Very quiet. Very light touch pads.,[ Looks great ] || ---------------- || Fit and finish are good. Very quiet. Very light touch pads.,,,5.0
23-10-28,56409209,dw,top_control,GE,cafe,CDT805P2NS1,,us,retail,homedepot,,Positive,use,Noise_Vibration,Very quiet.,[ Looks great ] || ---------------- || Fit and finish are good. Very quiet. Very light touch pads.,[ Looks great ] || ---------------- || Fit and finish are good. Very quiet. Very light touch pads.,,,5.0
23-10-28,56409209,dw,top_control,GE,cafe,CDT805P2NS1,,us,retail,homedepot,,Positive,use,Easy_Use,Very light touch pads.,[ Looks great ] || ---------------- || Fit and finish are good. Very quiet. Very light touch pads.,[ Looks great ] || ---------------- || Fit and finish are good. Very quiet. Very light touch pads.,,,5.0
23-10-28,56434655,dw,top_control,BOSCH,500_series,SHP55CM5N,,ci,retail,thebrick,,Neutral,use,,We've had our dishwasher for just over a month.,[ Won't drain ] || ---------------- || We've had our dishwasher for just over a month. We've used it a few times and we've had multiple fail issues with the drain. We are currently waiting for someone to look at it.We've had a Bosch dishwasher for years but sadly this one has failed us,[ Won't drain ] || ---------------- || We've had our dishwasher for just over a month. We've used it a few times and we've had multiple fail issues with the drain. We are currently waiting for someone to look at it.We've had a Bosch dishwasher for years but sadly this one has failed us,,,2.0
23-10-28,56434655,dw,top_control,BOSCH,500_series,SHP55CM5N,,ci,retail,thebrick,,Negative,use,Durability,We've used it a few times and we've had multiple fail issues with the drain.,[ Won't drain ] || ---------------- || We've had our dishwasher for just over a month. We've used it a few times and we've had multiple fail issues with the drain. We are currently waiting for someone to look at it.We've had a Bosch dishwasher for years but sadly this one has failed us,[ Won't drain ] || ---------------- || We've had our dishwasher for just over a month. We've used it a few times and we've had multiple fail issues with the drain. We are currently waiting for someone to look at it.We've had a Bosch dishwasher for years but sadly this one has failed us,,,2.0
23-10-28,56434655,dw,top_control,BOSCH,500_series,SHP55CM5N,,ci,retail,thebrick,,Neutral,,Service,We are currently waiting for someone to look at it.,[ Won't drain ] || ---------------- || We've had our dishwasher for just over a month. We've used it a few times and we've had multiple fail issues with the drain. We are currently waiting for someone to look at it.We've had a Bosch dishwasher for years but sadly this one has failed us,[ Won't drain ] || ---------------- || We've had our dishwasher for just over a month. We've used it a few times and we've had multiple fail issues with the drain. We are currently waiting for someone to look at it.We've had a Bosch dishwasher for years but sadly this one has failed us,,,2.0
23-10-28,56434655,dw,top_control,BOSCH,500_series,SHP55CM5N,,ci,retail,thebrick,,Negative,use,Durability,We've had a Bosch dishwasher for years but sadly this one has failed us,[ Won't drain ] || ---------------- || We've had our dishwasher for just over a month. We've used it a few times and we've had multiple fail issues with the drain. We are currently waiting for someone to look at it.We've had a Bosch dishwasher for years but sadly this one has failed us,[ Won't drain ] || ---------------- || We've had our dishwasher for just over a month. We've used it a few times and we've had multiple fail issues with the drain. We are currently waiting for someone to look at it.We've had a Bosch dishwasher for years but sadly this one has failed us,,,2.0
23-10-28,56437864,dw,front_control,LG,LDFN4542W,LDFN4542W,,ci,retail,bestbuy_ca,,Positive,use,Noise_Vibration,It cleans very well and is very quiet.,"[ Good dishwasher ] || ---------------- || It cleans very well and is very quiet. It takes a while to ""master"" the various settings some of which are ""behind"" the ones you see on the panel.",[ Good dishwasher ] || ---------------- || [This review was collected as part of a promotion.] It cleans very well and is very quiet.  It takes a while to 'master' the various settings some of which are 'behind' the ones you see on the panel.,,,5.0
23-10-28,56437864,dw,front_control,LG,LDFN4542W,LDFN4542W,,ci,retail,bestbuy_ca,,Positive,use,Performance_Washing,It cleans very well and is very quiet.,"[ Good dishwasher ] || ---------------- || It cleans very well and is very quiet. It takes a while to ""master"" the various settings some of which are ""behind"" the ones you see on the panel.",[ Good dishwasher ] || ---------------- || [This review was collected as part of a promotion.] It cleans very well and is very quiet.  It takes a while to 'master' the various settings some of which are 'behind' the ones you see on the panel.,,,5.0
23-10-28,56437864,dw,front_control,LG,LDFN4542W,LDFN4542W,,ci,retail,bestbuy_ca,,Neutral,use,Easy_Use,"It takes a while to ""master"" the various settings some of which are ""behind"" the ones you see on the panel.","[ Good dishwasher ] || ---------------- || It cleans very well and is very quiet. It takes a while to ""master"" the various settings some of which are ""behind"" the ones you see on the panel.",[ Good dishwasher ] || ---------------- || [This review was collected as part of a promotion.] It cleans very well and is very quiet.  It takes a while to 'master' the various settings some of which are 'behind' the ones you see on the panel.,,,5.0
23-10-28,56438738,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,ci,retail,thebrick,,Very Positive,use,,Have had this for over a month now - it's the best on the market.,"[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had. Cleans, dries and is SO QUIET. like no other brand. I recommend this one with no hesitation.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had.  Cleans, dries and is SO QUIET..like no other brand. I recommend this one with no hesitation.",,,5.0
23-10-28,56438738,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,ci,retail,thebrick,,Very Positive,use,,"this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had. Cleans, dries and is SO QUIET. like no other brand. I recommend this one with no hesitation.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had.  Cleans, dries and is SO QUIET..like no other brand. I recommend this one with no hesitation.",,,5.0
23-10-28,56438738,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,ci,retail,thebrick,,Positive,use,Noise_Vibration,"Cleans, dries and is SO QUIET.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had. Cleans, dries and is SO QUIET. like no other brand. I recommend this one with no hesitation.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had.  Cleans, dries and is SO QUIET..like no other brand. I recommend this one with no hesitation.",,,5.0
23-10-28,56438738,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,ci,retail,thebrick,,Positive,use,Performance_Drying,"Cleans, dries and is SO QUIET.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had. Cleans, dries and is SO QUIET. like no other brand. I recommend this one with no hesitation.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had.  Cleans, dries and is SO QUIET..like no other brand. I recommend this one with no hesitation.",,,5.0
23-10-28,56438738,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,ci,retail,thebrick,,Positive,use,Performance_Washing,"Cleans, dries and is SO QUIET.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had. Cleans, dries and is SO QUIET. like no other brand. I recommend this one with no hesitation.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had.  Cleans, dries and is SO QUIET..like no other brand. I recommend this one with no hesitation.",,,5.0
23-10-28,56438738,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,ci,retail,thebrick,,Neutral,,,like no other brand.,"[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had. Cleans, dries and is SO QUIET. like no other brand. I recommend this one with no hesitation.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had.  Cleans, dries and is SO QUIET..like no other brand. I recommend this one with no hesitation.",,,5.0
23-10-28,56438738,dw,front_control,KITCHENAID,KDFM404KBS,KDFM404KBS,,ci,retail,thebrick,,Very Positive,use,,I recommend this one with no hesitation.,"[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had. Cleans, dries and is SO QUIET. like no other brand. I recommend this one with no hesitation.","[ The best on today's market! ] || ---------------- || Have had this for over a month now - it's the best on the market. this is my second Kitchenaid dishwasher, (the previous one got sold along with our last house) and it's the best dishwasher I've ever had.  Cleans, dries and is SO QUIET..like no other brand. I recommend this one with no hesitation.",,,5.0
23-10-28,56446418,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,thebrick,,Neutral,replace,Delivery_Installation,"After removing the old one, and I installed the new one.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one. I was suprised by this premium machine having a plastic connector. I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use. It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning. I'm not impressed with its ability to drive, even with the door opening itself.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one.  I was suprised by this premium machine having a plastic connector.  I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use.  It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning.  I'm not impressed with its ability to drive,  even with the door opening itself.",,,4.0
23-10-28,56446418,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,thebrick,,Neutral,use,Easy_Use,I was suprised by this premium machine having a plastic connector.,"[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one. I was suprised by this premium machine having a plastic connector. I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use. It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning. I'm not impressed with its ability to drive, even with the door opening itself.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one.  I was suprised by this premium machine having a plastic connector.  I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use.  It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning.  I'm not impressed with its ability to drive,  even with the door opening itself.",,,4.0
23-10-28,56446418,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,thebrick,,Negative,use,Durability,"I had issues getting it to seal properly, and was concerned about it breaking.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one. I was suprised by this premium machine having a plastic connector. I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use. It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning. I'm not impressed with its ability to drive, even with the door opening itself.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one.  I was suprised by this premium machine having a plastic connector.  I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use.  It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning.  I'm not impressed with its ability to drive,  even with the door opening itself.",,,4.0
23-10-28,56446418,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,thebrick,,Neutral,,Easy_Use,Fortunately I was able to get it connected without leaking.,"[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one. I was suprised by this premium machine having a plastic connector. I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use. It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning. I'm not impressed with its ability to drive, even with the door opening itself.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one.  I was suprised by this premium machine having a plastic connector.  I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use.  It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning.  I'm not impressed with its ability to drive,  even with the door opening itself.",,,4.0
23-10-28,56446418,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,thebrick,,Negative,,Delivery_Installation,I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out.,"[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one. I was suprised by this premium machine having a plastic connector. I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use. It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning. I'm not impressed with its ability to drive, even with the door opening itself.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one.  I was suprised by this premium machine having a plastic connector.  I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use.  It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning.  I'm not impressed with its ability to drive,  even with the door opening itself.",,,4.0
23-10-28,56446418,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,thebrick,,Negative,,Durability,I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out.,"[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one. I was suprised by this premium machine having a plastic connector. I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use. It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning. I'm not impressed with its ability to drive, even with the door opening itself.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one.  I was suprised by this premium machine having a plastic connector.  I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use.  It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning.  I'm not impressed with its ability to drive,  even with the door opening itself.",,,4.0
23-10-28,56446418,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,thebrick,,Neutral,onboard,Delivery_Installation,"Other than that, install straight forward.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one. I was suprised by this premium machine having a plastic connector. I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use. It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning. I'm not impressed with its ability to drive, even with the door opening itself.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one.  I was suprised by this premium machine having a plastic connector.  I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use.  It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning.  I'm not impressed with its ability to drive,  even with the door opening itself.",,,4.0
23-10-28,56446418,dw,dishwasher,BOSCH,SHPM65Z55N,SHPM65Z55N,,ci,retail,thebrick,,Neutral,use,Easy_Use,It would be nice if they made it easier to adjust the height.,"[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one. I was suprised by this premium machine having a plastic connector. I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use. It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning. I'm not impressed with its ability to drive, even with the door opening itself.","[ Modern. Sleek. Super quiet. Spacious. ] || ---------------- || After removing the old one, and I installed the new one.  I was suprised by this premium machine having a plastic connector.  I had issues getting it to seal properly, and was concerned about it breaking. Fortunately I was able to get it connected without leaking. I also fail to understand why they didn't have a metal strap to prevent the powercord from slipping out. Other than that, install straight forward. It would be nice if they made it easier to adjust the height.Once installed, the machine is very large. Especially if you take out the trays for silverware which fits nicely in the third rack. The machine is exceptionally quiet with exception to the draining which is fine. Since the controls are all hidden, there is a red light shining on the floor indicating the device is in use.  It would be nice if a green light were shown when the wash was complete.Regardless of mode being used, I always clean off all debris before placing it inside the dishwasher (just less for me to clean off the bottom later). It does a great job of cleaning.  I'm not impressed with its ability to drive,  even with the door opening itself.",,,4.0
